"N","a","t","phi","phidot","H","w_phi"
-6.78,0.0011362748983197658,0.00003359764686367044,1.4719746648833036e-10,0.00002328087847608352,15964.950696717631,-0.9999999997982997
-6.77,0.0011476946509014264,0.00003422905242340926,1.6220861880774295e-10,0.000024264375788780268,15711.786870392161,-0.9999999997808982
-6.76,0.0011592291739045914,0.00003487062906395451,1.7809179181762625e-10,0.00002524573400402202,15462.759473774116,-0.9999999997628168
-6.75,0.0011708796207911744,0.00003552253591841186,1.9486995086079985e-10,0.000026225435214852567,15217.798321892758,-0.9999999997440512
-6.74,0.0011826471566155727,0.00003618493375451886,2.125665936753531e-10,0.000027203956181642826,14976.834472643572,-0.999999999724595
-6.73,0.0011945329581411752,0.00003685798653192263,2.312062754452251e-10,0.000028181763910301586,14739.80020382974,-0.9999999997044411
-6.72,0.0012065382139580404,0.00003754186004590103,2.5081416690244963e-10,0.00002915932006479014,14506.628990642925,-0.999999999683581
-6.71,0.0012186641246017523,0.00003823672320823767,2.714165027623697e-10,0.000030137077859109377,14277.255483574698,-0.9999999996620051
-6.7,0.001230911902673481,0.00003894274687477113,2.930401868902833e-10,0.000031115485417882684,14051.615486750234,-0.9999999996397028
-6.69,0.0012432827729612404,0.0000396601050048897,3.157132160844562e-10,0.00003209498345143177,13829.645936675968,-0.9999999996166619
-6.68,0.0012557779725623694,0.000040388974912669806,3.394647871055755e-10,0.00003307600516231806,13611.284881393152,-0.9999999995928693
-6.67,0.0012683987510072388,0.000041129534430187766,3.6432428140059806e-10,0.00003405898258867398,13396.471460029341,-0.9999999995683109
-6.66,0.0012811463703842113,0.00004188196599594088,3.9032276889937854e-10,0.000035044338474681095,13185.145882740018,-0.9999999995429713
-6.65,0.001294022105465848,0.00004264645511202507,4.174924685728485e-10,0.00003603248998718059,12977.249411032775,-0.999999999516834
-6.64,0.0013070272438363876,0.000043423187830284415,4.4586580493773745e-10,0.00003702385328876858,12772.724338466509,-0.9999999994898816
-6.63,0.0013201630860205026,0.00004421235522250004,4.754771281199019e-10,0.00003801883627465107,12571.513971718341,-0.9999999994620953
-6.62,0.0013334309456133593,0.00004501415128220558,5.063619354772007e-10,0.000039017842538554985,12373.562612011076,-0.9999999994334552
-6.61,0.0013468321494119735,0.00004582877067332694,5.385559864263109e-10,0.000040021274675496054,12178.815536894112,-0.9999999994039406
-6.6,0.0013603680375478939,0.00004665641349684607,5.7209722335629e-10,0.000041029528085034655,11987.218982370961,-0.9999999993735292
-6.59,0.0013740399636212118,0.00004749728261701866,6.070247247993307e-10,0.000042042994939183024,11798.720125366553,-0.9999999993421982
-6.58,0.001387849294835929,0.00004835158172267872,6.433779065295229e-10,0.00004306206642789157,11613.267066527722,-0.9999999993099231
-6.57,0.0014017974121366744,0.00004921952035539404,6.811986442832541e-10,0.000044087127648296243,11430.808813350364,-0.9999999992766785
-6.56,0.0014158857103468033,0.000050101310647209596,7.205299293172563e-10,0.000045118561359836976,11251.295263626876,-0.9999999992424379
-6.55,0.0014301155983078744,0.0000509971657463949,7.614151879484676e-10,0.00004615674937932899,11074.67718920766,-0.9999999992071734
-6.54,0.0014444884990205433,0.00005190730506231944,8.03900601801153e-10,0.00004720206854954448,10900.906220070525,-0.9999999991708562
-6.53,0.0014590058497868585,0.00005283195041058944,8.480334379213555e-10,0.00004825489409936623,10729.934828692021,-0.9999999991334563
-6.52,0.001473669102353996,0.00005377132485640027,8.938615235154025e-10,0.00004931560038761971,10561.716314714786,-0.999999999094942
-6.51,0.0014884797230594294,0.000054725658120320836,9.414357527159107e-10,0.00005038455791927982,10396.204789905172,-0.9999999990552809
-6.5,0.0015034391929775724,0.00005569518213696934,9.908080659599482e-10,0.000051462136161405464,10233.355163395456,-0.9999999990144393
-6.49,0.0015185490080678835,0.000056680130370260146,1.0420311216567927e-9,0.00005254870382596684,10073.123127205125,-0.9999999989723818
-6.48,0.001533810679324463,0.00005768074331187553,1.0951609699528285e-9,0.00005364462687783228,9915.465142035779,-0.9999999989290721
-6.47,0.0015492257329271562,0.000058697263471604516,1.150254660142936e-9,0.00005475027069031237,9760.338423334346,-0.9999999988844724
-6.46,0.0015647957103941666,0.000059729935219612016,1.2073701563640894e-9,0.00005586600004756484,9607.700927619364,-0.9999999988385436
-6.45,0.001580522168736217,0.00006077901029542597,1.2665691481388478e-9,0.000056992178064757335,9457.511339065235,-0.999999998791245
-6.44,0.0015964066806122474,0.00006184474225765658,1.3279142681761532e-9,0.00005812916759995347,9309.729056339414,-0.9999999987425349
-6.43,0.0016124508344866836,0.00006292738597168993,1.3914687937385494e-9,0.00005927733114752746,9164.314179687632,-0.9999999986923696
-6.42,0.0016286562347882806,0.00006402720566526204,1.4573009870916892e-9,0.00006043703056510634,9021.227498262324,-0.9999999986407041
-6.41,0.0016450245020705747,0.00006514446856998176,1.5254807459314131e-9,0.00006160862769915238,8880.430477689544,-0.9999999985874923
-6.4,0.001661557273173934,0.00006627944191765071,1.596077967743497e-9,0.000062792484394773,8741.885247869715,-0.999999998532686
-6.39,0.0016782562013892477,0.00006743239613203141,1.6691642596191046e-9,0.00006398896236773677,8605.554591007705,-0.9999999984762353
-6.38,0.0016951229566232505,0.00006860361268495933,1.7448174592970276e-9,0.00006519842423315462,8471.401929867758,-0.9999999984180893
-6.37,0.0017121592255655228,0.00006979337543191524,1.8231168114221905e-9,0.00006642123306942268,8339.391316248912,-0.9999999983581948
-6.36,0.0017293667118571557,0.00007100196822864177,1.9041415604035247e-9,0.00006765775195366725,8209.48741967665,-0.9999999982964971
-6.35,0.0017467471362611197,0.00007222967834807573,1.9879728968684954e-9,0.00006890834435321723,8081.65551630658,-0.9999999982329396
-6.34,0.0017643022368343355,0.00007347680478992439,2.0746990437264207e-9,0.00007017337626721829,7955.861478036021,-0.9999999981674641
-6.33,0.0017820337691014916,0.00007474364906215321,2.1644097981871955e-9,0.00007145321447309335,7832.0717618195,-0.9999999981000101
-6.32,0.0017999435062305911,0.00007603051267307443,2.257194957199115e-9,0.0000727482257471001,7710.253399184175,-0.9999999980305155
-6.31,0.001818033239210273,0.00007733770078920733,2.3531465333487612e-9,0.00007405877775572652,7590.373985941342,-0.9999999979589161
-6.3,0.0018363047770289071,0.0000786655310239329,2.4523644764219034e-9,0.0000753852422505622,7472.401672090224,-0.9999999978851458
-6.29,0.0018547599468555032,0.00008001432362994256,2.5549504978217323e-9,0.00007672799205759025,7356.305151910309,-0.999999997809136
-6.28,0.0018734005942224233,0.00008138439886037771,2.6610063086658648e-9,0.00007808740000175446,7242.053654238619,-0.9999999977308162
-6.27,0.0018922285832099397,0.00008277608088447596,2.770636142446405e-9,0.00007946384028328009,7129.616932928305,-0.9999999976501136
-6.26,0.0019112457966326377,0.00008418970708232733,2.8839531912300578e-9,0.0000808576926770119,7018.965257485093,-0.9999999975669532
-6.25,0.0019304541362277093,0.0000856256176111515,3.0010726182806322e-9,0.00008226933831270456,6910.069403878132,-0.9999999974812576
-6.24,0.0019498555228451206,0.00008708415262874303,3.1221095865558033e-9,0.00008369915831922249,6802.900645521876,-0.9999999973929465
-6.23,0.0019694518966397014,0.0000885656564849299,3.247182130568018e-9,0.00008514753567502944,6697.430744425716,-0.999999997301938
-6.22,0.0019892452172651635,0.00009007048755093942,3.3764183960932273e-9,0.00008661486037302969,6593.631942508101,-0.9999999972081468
-6.21,0.0020092374640700602,0.00009159900712005945,3.5099487345633273e-9,0.00008810152402887734,6491.476953072018,-0.9999999971114851
-6.2,0.002029430636295734,0.0000931515764863022,3.6479034970893033e-9,0.00008960791825751096,6390.938952438671,-0.9999999970118628
-6.19,0.002049826753276235,0.00009472856143095177,3.790416303785951e-9,0.00009113443699102003,6291.991571736356,-0.9999999969091866
-6.18,0.0020704278546402606,0.00009633034261661036,3.937632186772383e-9,0.00009268148257896238,6194.608888841531,-0.9999999968033602
-6.17,0.0020912360005151103,0.00009795730378034487,4.089698646085029e-9,0.0000942494592514451,6098.765420469136,-0.9999999966942843
-6.16,0.002112253271732714,0.00009960982866012495,4.246763181433531e-9,0.00009583877123806279,6004.436114409325,-0.999999996581857
-6.15,0.002133481770037708,0.00010128830579707024,4.4089770138721035e-9,0.00009744982555008489,5911.596341907764,-0.9999999964659728
-6.14,0.002154923618297615,0.00010299313952589462,4.5765042441185475e-9,0.00009908303899433983,5820.221890186766,-0.9999999963465228
-6.13,0.0021765809607151255,0.00010472473741603393,4.749511734136605e-9,0.00010073883050833116,5730.288955104533,-0.999999996223395
-6.12,0.0021984559630425313,0.00010648350703803809,4.9281663455702936e-9,0.00010241761902928477,5641.774133949873,-0.9999999960964737
-6.11,0.002220550812798294,0.00010826986110355614,5.112639176166897e-9,0.00010411982674116362,5554.654418369792,-0.9999999959656402
-6.1,0.0022428677194858034,0.00011008422908562895,5.303115859175415e-9,0.00010584588698763749,5468.907187427398,-0.9999999958307711
-6.09,0.002265408914814322,0.00011192704386052859,5.499785117133387e-9,0.00010759623548764152,5384.510200787636,-0.9999999956917399
-6.08,0.0022881766529221693,0.00011379873829813964,5.702835664887871e-9,0.00010937130795450327,5301.44159202841,-0.999999995548416
-6.07,0.002311173210602129,0.00011569974989774137,5.912460205852422e-9,0.00011117154318632155,5219.6798620746695,-0.9999999954006652
-6.06,0.002334400887529135,0.00011763053525344261,6.1288690938412825e-9,0.00011299739344552997,5139.203872753133,-0.9999999952483482
-6.05,0.002357862006490233,0.00011959155558395757,6.352277135165816e-9,0.00011484931436530355,5059.992840465322,-0.9999999950913216
-6.04,0.0023815589136168707,0.0001215832721080005,6.5828991361373895e-9,0.00011672776157881733,4982.026329976667,-0.9999999949294383
-6.03,0.0024054939786195095,0.0001236061474922709,6.82095118713381e-9,0.0001186331917194185,4905.284248319439,-0.9999999947625464
-6.02,0.0024296695950245975,0.00012566066236117127,7.066666721859107e-9,0.00012056607450164728,4829.7468388073685,-0.999999994590489
-6.01,0.002454088180413917,0.00012774730945123818,7.3202914948027934e-9,0.0001225268887605018,4755.394675159791,-0.9999999944131042
-6,0.0024787521766663585,0.0001298665817240541,7.582071515652351e-9,0.0001245161135129839,4682.208655733249,-0.999999994230225
-5.99,0.0025036640502021,0.00013201897220988995,7.852252843929341e-9,0.00012653422782047356,4610.169997858494,-0.9999999940416804
-5.98,0.0025288262922292556,0.00013420498421874252,8.13109188564392e-9,0.00012858171844253033,4539.260232280896,-0.9999999938472933
-5.97,0.0025542414189929983,0.00013642514207305373,8.418867439114368e-9,0.00013065908832917393,4469.461197702267,-0.9999999936468807
-5.96,0.00257991197202718,0.00013867997265481366,8.715861194223654e-9,0.0001327668424625727,4400.75503542219,-0.9999999934402541
-5.95,0.0026058405184084983,0.0001409700028460125,9.022354840854745e-9,0.00013490548582489507,4333.124184076965,-0.9999999932272198
-5.94,0.0026320296510131984,0.0001432957627743931,9.338633440408377e-9,0.00013707552588050829,4266.5513744742975,-0.9999999930075785
-5.93,0.002658481988776367,0.0001456578055987322,9.665007739349551e-9,0.0001392774882006845,4201.019624521925,-0.9999999927811235
-5.92,0.0026852001769538205,0.00014805669441024532,1.0001800171168714e-8,0.00014151190633654573,4136.512234248404,-0.9999999925476417
-5.91,0.0027121868873866434,0.00015049299233818155,1.034933322349258e-8,0.00014377931387240132,4073.0127809142996,-0.9999999923069143
-5.9,0.0027394448187683684,0.00015296726290725724,1.0707929780406407e-8,0.00014608024469512328,4010.505114212069,-0.9999999920587158
-5.89,0.002766976696914851,0.00015548008558280015,1.1077931314024686e-8,0.00014841524544757562,3948.973351552958,-0.999999991802814
-5.88,0.0027947852750368437,0.000158032060803991,1.145970508569469e-8,0.00015078487984249937,3888.4018734392635,-0.9999999915389678
-5.87,0.0028228733340153363,0.00016062379043372754,1.185362023026809e-8,0.0001531897127777568,3828.7753189203568,-0.9999999912669295
-5.86,0.0028512436826796323,0.00016325587633490748,1.2260045882596555e-8,0.00015563030915121022,3770.078581130866,-0.9999999909864448
-5.85,0.002879899158088243,0.00016592892679565867,1.2679358930228e-8,0.0001581072390702881,3712.296802909483,-0.9999999906972517
-5.84,0.002908842625812584,0.00016864357769168114,1.3111971800843684e-8,0.0001606210953813203,3655.4153724968637,-0.9999999903990783
-5.83,0.0029380769802235503,0.00017140047227637845,1.355830696229461e-8,0.00016317247709987464,3599.4199193111344,-0.9999999900916446
-5.82,0.002967605144780944,0.0001742002538031594,1.401878688244483e-8,0.00016576198324152422,3544.296309799538,-0.999999989774663
-5.81,0.0029974300723258312,0.00017704356680665057,1.4493835592875991e-8,0.0001683902138690225,3490.0306433647866,-0.9999999894478377
-5.8,0.0030275547453758153,0.00017993107860271208,1.498390783258041e-8,0.00017105778803127433,3436.609248364718,-0.9999999891108629
-5.79,0.0030579821764233073,0.0001828634760446645,1.5489486067979258e-8,0.00017376534123563346,3384.018678183871,-0.9999999887634218
-5.78,0.0030887154082367687,0.00018584144661544326,1.6011053741172315e-8,0.00017651350953020806,3332.2457073756314,-0.9999999884051893
-5.77,0.0031197575141649948,0.00018886567781846867,1.654909430673919e-8,0.0001793029289787611,3281.277327873622,-0.9999999880358312
-5.76,0.0031511115984444414,0.00019193686875208495,1.7104107459981914e-8,0.0001821342453935042,3231.1007452710405,-0.9999999876550031
-5.75,0.003182780796509667,0.00019505574916928428,1.7676638497677398e-8,0.0001850081306172371,3181.7033751666604,-0.9999999872623476
-5.74,0.00321476827530687,0.00019822305381617946,1.8267240568930737e-8,0.0001879252607737626,3133.072839576259,-0.9999999868574969
-5.73,0.0032470772336105863,0.00020143951743888322,1.887646682284703e-8,0.00019088631198688368,3085.1969634082357,-0.9999999864400734
-5.72,0.003279710902343573,0.00020470587794880986,1.9504874967712773e-8,0.00019389196305971427,3038.063771002226,-0.9999999860096886
-5.71,0.0033126725448998926,0.0002080229035855065,2.0153069905545024e-8,0.00019694291872714877,2991.6614827295293,-0.99999998556594
-5.7,0.003345965457471272,0.00021139137942222864,2.082168413924438e-8,0.0002000398982217695,2945.9785116541957,-0.9999999851084119
-5.69,0.0033795929693767124,0.0002148120907098885,2.151135050469137e-8,0.00020318362093225164,2901.0034602536407,-0.9999999846366772
-5.68,0.0034135584433954303,0.00021828582294910825,2.2222702164652244e-8,0.0002063748064575968,2856.725117197676,-0.9999999841502972
-5.67,0.0034478652761031265,0.00022181338057761593,2.295640304116794e-8,0.00020961419068621162,2813.1324541848644,-0.999999983648819
-5.66,0.003482516898211663,0.0002253955997908092,2.3713171543806468e-8,0.00021290253698887579,2770.2146228351353,-0.999999983131773
-5.65,0.0035175167749121284,0.00022903331980824406,2.4493731599558072e-8,0.00021624061137207932,2727.960951637608,-0.9999999825986763
-5.64,0.003552868406221362,0.00023272737984947632,2.5298807135412975e-8,0.00021962917984231218,2686.3609429526023,-0.9999999820490332
-5.63,0.0035885753273319477,0.00023647862580664168,2.6129133280022152e-8,0.00022306901417206232,2645.4042700668197,-0.9999999814823334
-5.62,0.0036246411089657558,0.00024028794132908692,2.6985512969962734e-8,0.00022656091895352582,2605.0807743007167,-0.9999999808980475
-5.61,0.0036610693577310053,0.00024415622329313543,2.7868774222036138e-8,0.0002301057103338856,2565.3804621670943,-0.9999999802956298
-5.6,0.003697863716482932,0.00024808436858827967,2.877974508604691e-8,0.00023370420447217842,2526.2935025799584,-0.9999999796745197
-5.59,0.0037350278646880674,0.00025207327514892714,2.971925535010099e-8,0.0002373572184318345,2487.8102241127176,-0.9999999790341413
-5.58,0.0037725655187922052,0.00025612386918303525,3.068818791835575e-8,0.00024106559395029126,2449.921112304801,-0.999999978373899
-5.57,0.003810480432592037,0.00026023710766180614,3.1687486563903285e-8,0.0002448301997142605,2412.6168070158096,-0.999999977693176
-5.56,0.0038487763976105425,0.0002644139490996803,3.2718098350073e-8,0.0002486519057702575,2375.8880998263076,-0.9999999769913387
-5.55,0.0038874572434761303,0.00026865535199729104,3.3780970303995705e-8,0.0002525315821524755,2339.72593148441,-0.9999999762677362
-5.54,0.003926526838305624,0.00027296228488536196,3.4877068425500453e-8,0.00025647010766100507,2304.121389397303,-0.9999999755216987
-5.53,0.003965989089091065,0.00027733576346446426,3.600745680645975e-8,0.00026046840254467975,2269.0657051668827,-0.9999999747525302
-5.52,0.00400584794209042,0.0002817768160310866,3.717322700659591e-8,0.0002645273981527378,2234.5502521686885,-0.9999999739595138
-5.51,0.004046107383222199,0.0002862864708817176,3.8375470585631256e-8,0.0002686480258344177,2200.566543173342,-0.999999973141913
-5.5,0.004086771438464067,0.000290865756332792,3.9615279102343875e-8,0.00027283121695568765,2167.1062280097017,-0.9999999722989718
-5.49,0.004127844174255436,0.00029551571913098723,4.0893782508287874e-8,0.0002770779190860358,2134.1610912689725,-0.9999999714299103
-5.48,0.0041693296979041115,0.0003002374576636457,4.221222687207776e-8,0.00028138912535853995,2101.723050049016,-0.9999999705339182
-5.47,0.004211232157997035,0.000305032079254085,4.3571879741878094e-8,0.000285765836816976,2069.7841517381203,-0.9999999696101619
-5.46,0.004253555744815125,0.0003099006912256224,4.497400866585343e-8,0.00029020905450512,2038.3365718375085,-0.9999999686577848
-5.45,0.00429630469075234,0.00031484440100395844,4.6419881315719626e-8,0.00029471977955560907,2007.3726118218788,-0.9999999676759077
-5.44,0.004339483270738895,0.00031986433987100097,4.791081937600181e-8,0.0002992990341620131,1976.8846970372713,-0.9999999666636227
-5.43,0.004383095802668776,0.000324961692904585,4.9448275495909956e-8,0.0003039478881396342,1946.8653746355883,-0.9999999656199873
-5.42,0.004427146647831511,0.0003301376525176898,5.1033721451196146e-8,0.000308667417814948,1917.3073115450904,-0.9999999645440317
-5.41,0.004471640211348332,0.00033539341112329455,5.266862901761246e-8,0.00031345869951443,1888.2032924762163,-0.99999996343476
-5.4,0.004516580942612666,0.0003407301614355377,5.4354470494058425e-8,0.00031832280982901136,1859.5462179620786,-0.9999999622911495
-5.39,0.004561973335735096,0.0003461491263914176,5.6092792494627276e-8,0.0003232608521173053,1831.3291024330033,-0.999999961112144
-5.38,0.004607821929992752,0.00035165158416096317,5.788528718610317e-8,0.0003282739787584366,1803.5450723244978,-0.9999999598966463
-5.37,0.004654131310283272,0.00035723881877457604,5.973366333126538e-8,0.00033336334734479614,1776.1873642180294,-0.9999999586435291
-5.36,0.004700906107583276,0.000362912114262658,6.163962969289317e-8,0.0003385301154687745,1749.2493230140276,-0.9999999573516342
-5.35,0.004748150999411478,0.0003686727553403835,6.360489647469001e-8,0.0003437754413277731,1722.7244001365166,-0.9999999560197723
-5.34,0.004795870710296421,0.00037452206425258125,6.563127402210484e-8,0.0003491005164418025,1696.60615176881,-0.9999999546467139
-5.33,0.004844070012248967,0.0003804614191455628,6.772073213208675e-8,0.00035450658204572974,1670.8882371196983,-0.9999999532311831
-5.32,0.004892753725239476,0.0003864922026954601,6.987525455506515e-8,0.00035999488341094616,1645.564416719582,-0.9999999517718687
-5.31,0.004941926717679822,0.00039261579757840503,7.209682504146948e-8,0.000365566665808843,1620.6285507460034,-0.999999950267424
-5.3,0.004991593906910217,0.00039883358780930863,7.438743057717024e-8,0.00037122317569816593,1596.0745973780488,-0.9999999487164662
-5.29,0.005041760259690979,0.0004051470031549326,7.6749190534024e-8,0.0003769657002403306,1571.8966111790962,-0.999999947117564
-5.28,0.00509243079269919,0.00041155752914481873,7.91843964493484e-8,0.00038279557626781646,1548.0887415073973,-0.9999999454692337
-5.27,0.005143610573030383,0.00041806665466806323,8.169535114068223e-8,0.00038871414361087625,1524.6452309539952,-0.9999999437699503
-5.26,0.005195304718705231,0.00042467586861376236,8.428435742556428e-8,0.0003947227420997627,1501.5604138074764,-0.9999999420181483
-5.25,0.005247518399181385,0.00043138666223982387,8.695372454306791e-8,0.00040082271367104474,1478.8287145450834,-0.9999999402122195
-5.24,0.005300256835870402,0.00043820058163873335,8.970593369270286e-8,0.0004070154491189928,1456.4446463497072,-0.999999938350498
-5.23,0.005353525302659903,0.00044511922769745736,9.254364921565457e-8,0.0004133023881081206,1434.402809652295,-0.9999999364312584
-5.22,0.00540732912644096,0.0004521442036655239,9.546954412533175e-8,0.00041968497241338113,1412.6978906992188,-0.9999999344527277
-5.21,0.005461673687640779,0.0004592771127924611,9.84862914351431e-8,0.00042616464380972714,1391.3246601441544,-0.9999999324130857
-5.2,0.0055165644207607716,0.0004665195622318457,1.0159657588202639e-7,0.00043274284754992614,1370.2779716640332,-0.9999999303104622
-5.19,0.005572006814919993,0.0004738732238232188,1.0480330195355127e-7,0.0004394210865911031,1349.5527605986324,-0.9999999281429183
-5.18,0.005628006414404065,0.0004813398224011784,1.0810956592583178e-7,0.0004462009112028061,1329.1440426133845,-0.9999999259084476
-5.17,0.005684568819219595,0.000488921084347863,1.1151847031177043e-7,0.00045308387303819356,1309.046912384987,-0.9999999236049888
-5.16,0.005741699685654202,0.0004966187360454111,1.1503311762426971e-7,0.0004600715237504239,1289.2565423094068,-0.9999999212304258
-5.15,0.005799404726842141,0.000504434509977142,1.1865663052008048e-7,0.0004671654204350579,1269.7681812318779,-0.9999999187825837
-5.14,0.0058576897133356225,0.0005123702137954959,1.223924082013846e-7,0.00047436718730668964,1250.5771531985029,-0.999999916259206
-5.13,0.005916560473681857,0.0005204277055425279,1.2624404737769195e-7,0.000481678493601512,1231.6788562290694,-0.9999999136579598
-5.12,0.005976022895005943,0.0005286088441777618,1.302151488448877e-7,0.0004891010093765949,1213.0687611107066,-0.999999910976449
-5.11,0.006036082923599565,0.0005369154886607213,1.343093133988571e-7,0.0004966364046890078,1194.7424102120085,-0.999999908212213
-5.1,0.006096746565515638,0.0005453495070998767,1.385301748867736e-7,0.0005042863577651333,1176.6954163172632,-0.9999999053627228
-5.09,0.006158019887168897,0.0005539128536965412,1.428817100943878e-7,0.0005120526237608654,1158.9234614804277,-0.9999999024253525
-5.08,0.006219909015942573,0.000562607529688659,1.4736809554881306e-7,0.0005199369998837545,1141.4222958985013,-0.99999989939739
-5.07,0.006282420140801118,0.0005714355367820645,1.5199351010541222e-7,0.0005279412837602437,1124.1877368039486,-0.9999998962760493
-5.06,0.006345559512909116,0.0005803988766825917,1.5676213261954802e-7,0.0005360672730167762,1107.2156673758418,-0.9999998930584704
-5.05,0.006409333446256383,0.0005894995643693858,1.6167819424055735e-7,0.0005443167771408975,1090.502035669384,-0.9999998897417118
-5.04,0.006473748318289405,0.0005987397120224471,1.667463453093918e-7,0.0005526916925255547,1074.0428535634926,-0.9999998863227184
-5.03,0.006538810570549064,0.0006081214748576039,1.7197143421633527e-7,0.0005611939540570631,1057.8341957261232,-0.9999998827983368
-5.02,0.006604526709314811,0.0006176470082755823,1.773583104001581e-7,0.0005698254967873718,1041.8721985970183,-0.9999998791653288
-5.01,0.006670903306255274,0.0006273184676771089,1.829118232996306e-7,0.0005785882557684301,1026.153059387579,-0.9999998754203694
-5,0.006737946999085467,0.0006371380272062686,1.8863690269688298e-7,0.0005874841828111145,1010.6730350975507,-0.9999998715600378
-4.99,0.006805664492230543,0.0006471079691665535,1.9453898342075113e-7,0.000596515326473305,995.428441548233,-0.9999998675807794
-4.98,0.006874062557496249,0.0006572306143988237,2.0062369251066929e-7,0.0006056837697954897,980.4156524319201,-0.9999998634789284
-4.97,0.0069431480347461145,0.0006675082837866931,2.0689665729435195e-7,0.0006149915958564828,965.6310983772876,-0.9999998592507208
-4.96,0.007012927832585425,0.0006779432982137755,2.1336350509951367e-7,0.0006244408877350984,951.0712660304448,-0.9999998548922914
-4.95,0.0070834089290521185,0.0006885380044416964,2.200299837309835e-7,0.0006340337516587036,936.7326971513788,-0.9999998503996615
-4.94,0.007154598372314579,0.0006992948677750595,2.2690244046816076e-7,0.0006437723999271804,922.6119877255198,-0.999999845768696
-4.93,0.0072265032813764625,0.000710216387271016,2.339874049634064e-7,0.0006536590750503039,908.7057870901633,-0.9999998409951338
-4.92,0.007299130846788583,0.0007213050619878133,2.412914068790177e-7,0.0006636960195388332,895.0107970754897,-0.9999998360745994
-4.91,0.007372488331368012,0.000732563390982017,2.48820975828118e-7,0.0006738854759020018,881.5237711599246,-0.9999998310026004
-4.9,0.007446583070924338,0.0007439939083705712,2.5658281863114907e-7,0.0006842297180223343,868.2415136395919,-0.9999998257745087
-4.89,0.00752142247499327,0.0007555992760781978,2.6458434215247057e-7,0.0006947311341765435,855.1608788116106,-0.9999998203855146
-4.88,0.007597014027577567,0.0007673821850025387,2.728331227091911e-7,0.0007053921385789278,842.2787701709982,-0.9999998148306649
-4.87,0.007673365287895489,0.0007793453260412366,2.813367366184192e-7,0.0007162151454437854,829.5921396209388,-0.999999809104874
-4.86,0.007750483891136692,0.000791491390127343,2.901027601478486e-7,0.0007272025690170194,817.0979866961878,-0.9999998032029199
-4.85,0.007828377549225773,0.0008038231147650488,2.991390253519512e-7,0.0007383568652293499,804.793357799382,-0.9999997971194196
-4.84,0.007907054051593441,0.0008163433729943801,3.084541679430392e-7,0.0007496806113483396,792.6753454500317,-0.9999997908487787
-4.83,0.007986521265955502,0.0008290550622647223,3.1805697825824587e-7,0.0007611764064973546,780.7410875459764,-0.9999997843852405
-4.82,0.008066787139099614,0.0008419610800254607,3.279562466347044e-7,0.0007728468497997606,768.9877666370843,-0.9999997777228936
-4.81,0.008147859697679989,0.0008550643239421613,3.381607640370112e-7,0.0007846945405722881,757.4126092109877,-0.9999997708556689
-4.8,0.00822974704902003,0.0008683677521894776,3.486796824751852e-7,0.0007967221323032875,746.012884990643,-0.999999763777304
-4.79,0.008312457381923119,0.0008818744644894332,3.595230622314007e-7,0.0008089324052202066,734.7859062435119,-0.9999997564812936
-4.78,0.00839599896749147,0.0008955875806833728,3.707011017487569e-7,0.0008213281575673794,723.7290271021636,-0.9999997489609466
-4.77,0.008480380159953269,0.000909510220612641,3.8222399947035315e-7,0.0008339121875891397,712.8396428960996,-0.9999997412093924
-4.76,0.00856560939749806,0.0009236455047964056,3.941019568602072e-7,0.0008466872941364897,702.1151894946087,-0.9999997332195771
-4.75,0.008651695203120634,0.000937996630684759,4.0634567370919417e-7,0.0008596563449447795,691.553142660461,-0.9999997249842154
-4.74,0.00873864618547329,0.0009525669414109516,4.189668612395939e-7,0.0008728223382075816,681.1510174142562,-0.9999997164957434
-4.73,0.008826471039726723,0.0009673597962628026,4.319773510687399e-7,0.0008861882865863223,670.9063674092403,-0.9999997077463841
-4.72,0.008915178548439553,0.0009823785545281314,4.4538897481396587e-7,0.0008997572027424277,660.8167843164126,-0.9999996987281529
-4.71,0.00900477758243656,0.0009976265770893597,4.592135728235634e-7,0.0009135321007649796,650.8798972197471,-0.9999996894328507
-4.7,0.009095277101695816,0.001013107320673555,4.7346365891461383e-7,0.0009275160805729816,641.0933720213518,-0.9999996798520022
-4.69,0.009186686156244664,0.00102882438981303,4.881528570992008e-7,0.0009417123744561433,631.4549108563982,-0.9999996699768136
-4.68,0.009279013887064744,0.0010447814016039407,5.032948931602667e-7,0.0009561242259570219,621.9622515176534,-0.9999996597982466
-4.67,0.009372269527006058,0.0010609819731424428,5.189034928807535e-7,0.0009707548786181747,612.6131668894487,-0.9999996493070211
-4.66,0.009466462401710323,0.0010774297247093418,5.349924021715768e-7,0.0009856075788339188,603.4054643909257,-0.9999996384936078
-4.65,0.009561601930543505,0.0010941283937820241,5.515762596286947e-7,0.001000685677958538,594.3369854283998,-0.999999627348147
-4.64,0.009657697627537777,0.0011110818656436012,5.686709049996453e-7,0.0010159926597263736,585.4056048566857,-0.9999996158604153
-4.63,0.009754759102342903,0.001128294034967944,5.862922608755987e-7,0.0010315320162830638,576.6092304492339,-0.9999996040199092
-4.62,0.009852796061187257,0.0011457687964289242,6.044562498477256e-7,0.0010473072397742453,567.9458023769242,-0.9999995918158436
-4.61,0.00995181830784842,0.0011635100504181783,6.231788351344839e-7,0.0010633218274662469,559.4132926953737,-0.9999995792371428
