a,z,N,t,s,H,K_Psi,U_Psi,rho_Psi,P_Psi,w_Psi,Omega_Psi,Omega_m,Omega_r,q_dec
1.949855522845121e-3,5.118585109428291e2,-6.240000000000000e0,8.708415278622435e-5,1.348940217893899e8,6.802900618054373e3,-0.000000000000000e0,1.566000000000000e0,1.566000000000000e0,-1.566000000000000e0,-1.000000000000000e0,1.127930265128540e-8,8.744313166820096e-1,1.255686720386878e-1,5.627843191003901e-1
1.969451896639701e-3,5.067554834957940e2,-6.230000000000000e0,8.856565886523032e-5,1.309073009582130e8,6.697430716525667e3,-0.000000000000000e0,1.566000000000000e0,1.566000000000000e0,-1.566000000000000e0,-1.000000000000000e0,1.163734859556503e-8,8.755252231277001e-1,1.244747652349511e-1,5.622373651614525e-1
1.989245217265163e-3,5.017032320202389e2,-6.220000000000000e0,9.007049131247581e-5,1.270384055338175e8,6.593631914168837e3,-0.000000000000000e0,1.566000000000000e0,1.566000000000000e0,-1.566000000000000e0,-1.000000000000000e0,1.200662936530443e-8,8.766109445758450e-1,1.233890434175256e-1,5.616945036988186e-1
2.009237464070060e-3,4.967012512868071e2,-6.210000000000000e0,9.159900910479893e-5,1.232838532491599e8,6.491476924286782e3,-0.000000000000000e0,1.566000000000000e0,1.566000000000000e0,-1.566000000000000e0,-1.000000000000000e0,1.238749430322961e-8,8.776885188696840e-1,1.223114687428218e-1,5.611557157901697e-1
2.029430636295734e-3,4.917490410932563e2,-6.200000000000000e0,9.315157667322800e-5,1.196402647537331e8,6.390938923200611e3,-0.000000000000000e0,1.566000000000000e0,1.566000000000000e0,-1.566000000000000e0,-1.000000000000000e0,1.278030354223188e-8,8.787579840952262e-1,1.212420031244703e-1,5.606209823917803e-1
2.049826753276237e-3,4.868461062144401e2,-6.190000000000000e0,9.472856398551509e-5,1.161043605719240e8,6.291991542038498e3,-0.000000000000000e0,1.566000000000000e0,1.566000000000000e0,-1.566000000000000e0,-1.000000000000000e0,1.318542833708547e-8,8.798193785722036e-1,1.201806082423680e-1,5.600902843430411e-1
2.070427854640261e-3,4.819919563527855e2,-6.180000000000000e0,9.633034662991815e-5,1.126729581512644e8,6.194608858676803e3,-0.000000000000000e0,1.566000000000000e0,1.566000000000000e0,-1.566000000000000e0,-1.000000000000000e0,1.360325140633059e-8,8.808727408451320e-1,1.191272455516166e-1,5.595636023709309e-1
2.091236000515110e-3,4.771861060892608e2,-6.170000000000000e0,9.795730590025167e-5,1.093429689979172e8,6.098765389830361e3,-0.000000000000000e0,1.566000000000000e0,1.566000000000000e0,-1.566000000000000e0,-1.000000000000000e0,1.403416728463325e-8,8.819181096744773e-1,1.180818762913554e-1,5.590409170944264e-1
2.112253271732714e-3,4.724280748348348e2,-6.160000000000000e0,9.960982888222242e-5,1.061113958968246e8,6.004436083289222e3,-0.000000000000000e0,1.566000000000000e0,1.566000000000000e0,-1.566000000000000e0,-1.000000000000000e0,1.447858268594179e-8,8.829555240279265e-1,1.170444614934908e-1,5.585222090288715e-1
2.133481770037708e-3,4.677173867824170e2,-6.150000000000000e0,1.012883085410719e-4,1.029753302140117e8,5.911596310298937e3,-0.000000000000000e0,1.566000000000000e0,1.566000000000000e0,-1.566000000000000e0,-1.000000000000000e0,1.493691687777057e-8,8.839850230717653e-1,1.160149619913177e-1,5.580074585902830e-1
