a,z,N,t,phi,phidot,H,KE,PE,rho_phi,P_phi,w_phi,Omega_phi,Omega_m,Omega_r,q_dec
6.409333446256383e-3,1.550224644863950e2,-5.050000000000000e0,5.894993865196930e-4,2.000029797431409e-1,1.003171030696267e-2,1.090503138788568e3,5.031760584141050e-5,9.904827399198792e0,9.904877716804634e0,-9.904777081592950e0,-9.999898398330034e-1,2.776348779793034e-6,9.581396566945244e-1,4.185756695669591e-2,5.209246189974905e-1
6.473748318289405e-3,1.534700150258909e2,-5.040000000000000e0,5.987395525040183e-4,2.000030731509433e-1,1.018605387644067e-2,1.074043973586949e3,5.187784678687597e-5,9.904822773329066e0,9.904874651175852e0,-9.904770895482280e0,-9.999895247847926e-1,2.862092092531218e-6,9.585387972327055e-1,4.145834067520187e-2,5.207248772444337e-1
6.538810570549064e-3,1.519330126956148e2,-5.030000000000000e0,6.081213098162675e-4,2.000031694490839e-1,1.034274367497521e-2,1.057835332910616e3,5.348617336311985e-5,9.904818004324561e0,9.904871490497923e0,-9.904764518151199e0,-9.999892000267921e-1,2.950471695913195e-6,9.589342907126741e-1,4.106275881563012e-2,5.205269537480686e-1
6.604526709314811e-3,1.504113037940527e2,-5.020000000000000e0,6.176468093810479e-4,2.000032687265653e-1,1.050181527358777e-2,1.041873353203200e3,5.514406202028068e-5,9.904813087777992e0,9.904868231840013e0,-9.904757943715971e0,-9.999888652608535e-1,3.041568390700606e-6,9.593261672235500e-1,4.067079120805937e-2,5.203308333022445e-1
6.670903306255274e-3,1.489047361490467e2,-5.010000000000000e0,6.273182344537870e-4,2.000033710750491e-1,1.066330477543363e-2,1.026154231680048e3,5.685303436689288e-5,9.904808019150417e0,9.904864872184785e0,-9.904751166116050e0,-9.999885201797094e-1,3.135465448711489e-6,9.597144566613620e-1,4.028240787318921e-2,5.201365007924135e-1
6.737946999085467e-3,1.474131591025766e2,-5.000000000000000e0,6.371378015361042e-4,2.000034765890736e-1,1.082724883074770e-2,1.010674225344906e3,5.861465862146377e-5,9.904802793760471e0,9.904861408419093e0,-9.904744179101849e0,-9.999881644666785e-1,3.232248688270703e-6,9.600991887290058e-1,3.989757902230594e-2,5.199439411955036e-1
6.805664492230543e-3,1.459364234956948e2,-4.990000000000000e0,6.471077605793773e-4,2.000035853660441e-1,1.099368464030314e-2,9.954296500231383e2,6.043055098521861e-5,9.904797406784832e0,9.904857837335816e0,-9.904736976233847e0,-9.999877977953895e-1,3.332006551964861e-6,9.604803929362272e-1,3.951627505722088e-2,5.197531395797692e-1
6.874062557496249e-3,1.444743816536100e2,-4.980000000000000e0,6.572303955276604e-4,2.000036975063336e-1,1.116264996434643e-2,9.804168794111656e2,6.230237711326163e-5,9.904791853253258e0,9.904854155630371e0,-9.904729550876144e0,-9.999874198294827e-1,3.434830186766973e-6,9.608580985996327e-1,3.913846657018061e-2,5.195640811046265e-1
6.943148034746108e-3,1.430268873709197e2,-4.970000000000001e0,6.675080251054611e-4,2.000038131134647e-1,1.133418313548361e-2,9.656323441418511e2,6.423185367434056e-5,9.904786128039566e0,9.904850359893240e0,-9.904721896185892e0,-9.999870302222971e-1,3.540813526603149e-6,9.612323348427233e-1,3.876412434375014e-2,5.193767510204705e-1
7.012927832585425e-3,1.415937958969891e2,-4.960000000000000e0,6.779430028713658e-4,2.000039322940457e-1,1.150832305972004e-2,9.510725308655536e2,6.622074982344205e-5,9.904780225864783e0,9.904846446614608e0,-9.904714005114959e0,-9.999866286165705e-1,3.650053377441409e-6,9.616031305959530e-1,3.839321935066946e-2,5.191911346684781e-1
7.083408929052118e-3,1.401749639214769e2,-4.950000000000000e0,6.885377181731164e-4,2.000040551580129e-1,1.168510923204493e-2,9.367339813465798e2,6.827088888241084e-5,9.904774141285184e0,9.904842412174066e0,-9.904705870396302e0,-9.999862146441022e-1,3.762649504969897e-6,9.619705145968108e-1,3.802572275368418e-2,5.190072174803886e-1
