x4,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi,phi
6.100000000000000e0,6.909541704305719e-1,6.909958474850847e-1,6.909400893517277e-1,6.909626165902754e-1,6.908743965953487e-1,6.907589558930575e-1,6.906275383180015e-1,6.901966411204493e-1,6.896645788903023e-1,6.886450406735138e-1,6.874449845834271e-1,6.854765724494342e-1,6.829338960386487e-1,6.794974575792775e-1,6.752772110806057e-1,6.700484205552486e-1,6.639827078589421e-1,6.572448243863150e-1,6.500220803188242e-1,6.428475125354179e-1,6.357753501034489e-1,6.292810586437779e-1,6.233027558143491e-1,6.180318065764576e-1,6.139329650755573e-1,6.115350363608797e-1,6.114114466815215e-1,6.138409687859748e-1,6.188481713246283e-1,6.264008928635560e-1,6.370603648071721e-1,6.517948291077248e-1,6.717416533621330e-1,6.958433316967739e-1,7.223989382615027e-1,7.503772351402686e-1,7.800752166136153e-1,8.089353242473265e-1,8.370665712960474e-1,8.643733724849630e-1,8.897805496137868e-1,9.137660133104822e-1,9.389147123128487e-1,9.673649955886586e-1,9.958457768428843e-1,1.020494872290934e0,1.038700969085884e0,1.055411690549616e0,1.071421453748741e0,1.087252008900604e0,1.094740241223937e0,1.099711612962862e0,1.092481617455328e0,1.078171009776967e0,1.055645518998985e0,1.027376011549360e0,1.004050851947154e0,9.727949017079989e-1,9.502786231118223e-1,9.377459491649577e-1,9.408586734204570e-1
6.200000000000000e0,5.958140033934243e-1,5.957688611198310e-1,5.957795330808466e-1,5.958719892363725e-1,5.958542720787497e-1,5.959975604238310e-1,5.961102142876527e-1,5.961420208203227e-1,5.962709951737223e-1,5.960945665925969e-1,5.958715603720927e-1,5.954399392496748e-1,5.946898227990980e-1,5.938702983845500e-1,5.927263865151451e-1,5.913891137383367e-1,5.898719131435061e-1,5.880931991067212e-1,5.864434896635405e-1,5.846745120451405e-1,5.831485734563309e-1,5.815838609876512e-1,5.803756982649892e-1,5.796796812596573e-1,5.800094520188220e-1,5.817111593372373e-1,5.847703274501186e-1,5.891278954590681e-1,5.946399592904054e-1,6.010689851011359e-1,6.083987462497260e-1,6.168846408015083e-1,6.257064031521108e-1,6.337668715687845e-1,6.421766971476530e-1,6.527149867411471e-1,6.649009075209813e-1,6.781400970181178e-1,6.912949086549207e-1,7.024792814790086e-1,7.136291606052736e-1,7.279016950697628e-1,7.458622280753405e-1,7.637213552280682e-1,7.792152546803836e-1,7.939689237325567e-1,8.108670229404674e-1,8.243987118099125e-1,8.380135347608143e-1,8.544744577789742e-1,8.755703369325343e-1,9.092473953898008e-1,9.613078872487216e-1,1.035571639464162e0,1.135515610483399e0,1.236608912517787e0,1.333135390518500e0,1.435800356274103e0,1.524109642156611e0,1.602672829079850e0,1.671074203164397e0
6.300000000000000e0,7.058465547935278e-1,7.059039325794634e-1,7.061498792994265e-1,7.064029210540820e-1,7.069114752535376e-1,7.073894860550640e-1,7.081742737629957e-1,7.089018501435973e-1,7.100579488637135e-1,7.113675171421442e-1,7.128454736329551e-1,7.148805374613961e-1,7.174509956593870e-1,7.207421463233377e-1,7.247643526246137e-1,7.295839530602038e-1,7.350393590967793e-1,7.411678455190033e-1,7.475810572950350e-1,7.544743439802083e-1,7.614393923146293e-1,7.684621320761778e-1,7.751671055352735e-1,7.815525457295394e-1,7.876159815458962e-1,7.932956662638473e-1,7.984821684818328e-1,8.033274472934637e-1,8.082351412612975e-1,8.136966342476794e-1,8.204061873938013e-1,8.288935284730128e-1,8.397245785867066e-1,8.529099441195258e-1,8.689568683133132e-1,8.877055509820634e-1,9.091572968187273e-1,9.331785535118899e-1,9.573603433538495e-1,9.786287775768371e-1,9.983175415996050e-1,1.018426475693784e0,1.037474494072636e0,1.057086240983212e0,1.072611214026038e0,1.083705552987181e0,1.093157170611584e0,1.096072241176736e0,1.093504389590413e0,1.081027480053677e0,1.058958096857616e0,1.029723320597704e0,9.878422758576237e-1,9.568430829801213e-1,9.341456086174370e-1,9.031583976630331e-1,8.588688872958555e-1,8.053318750008104e-1,7.598597419148667e-1,7.116675206140756e-1,6.842815534026747e-1
6.400000000000000e0,1.314551568128168e0,1.314498837909331e0,1.314327491018087e0,1.314136403590287e0,1.313537606531824e0,1.312947846858357e0,1.312246261736288e0,1.311187134470142e0,1.309815377046853e0,1.308196998154969e0,1.306033649350891e0,1.303364329176192e0,1.300052800342551e0,1.295988712678798e0,1.291146116818538e0,1.285508028828470e0,1.279225766160935e0,1.272438678697512e0,1.265135563613650e0,1.257291411645471e0,1.248784929343378e0,1.239166703212697e0,1.228370882435596e0,1.216031294628989e0,1.202064095459796e0,1.186604836691618e0,1.169558424380249e0,1.150683034342477e0,1.129667876019890e0,1.106567672744569e0,1.081533492676292e0,1.054756911052025e0,1.026594564231835e0,9.977733253995000e-1,9.680110948554620e-1,9.363172459093118e-1,9.028333420304258e-1,8.669628833555310e-1,8.303289354562841e-1,7.929852742436699e-1,7.536748259291398e-1,7.154643300816855e-1,6.764698327496260e-1,6.403271995594532e-1,6.100018333992949e-1,5.868552657246362e-1,5.752965789329828e-1,5.725156209159560e-1,5.750295998542225e-1,5.834695653372628e-1,5.898412885023633e-1,5.938874940937963e-1,5.874077142085125e-1,5.734313824574307e-1,5.660252632364976e-1,5.589600060783237e-1,5.528296214362322e-1,5.365799627878504e-1,5.286427708653045e-1,5.099148293906808e-1,5.151351099838295e-1
6.500000000000000e0,9.409110788362142e-1,9.409790742293686e-1,9.412277219197089e-1,9.417691076042871e-1,9.424992702038458e-1,9.433537913334499e-1,9.445994220356354e-1,9.461130373269067e-1,9.480308093738448e-1,9.504809452659275e-1,9.534093298920214e-1,9.569752348222081e-1,9.611488465307286e-1,9.659340943547663e-1,9.713095189508466e-1,9.770851820734296e-1,9.835697079228725e-1,9.905455811236422e-1,9.983752241181355e-1,1.006989469006686e0,1.016579236563386e0,1.027027945743191e0,1.038495034220544e0,1.050790162111459e0,1.064111460945761e0,1.078432070240123e0,1.093859617125285e0,1.109607079192384e0,1.123893760396300e0,1.135098083206560e0,1.142805635813824e0,1.146926754490136e0,1.146813301437839e0,1.141817840591758e0,1.131872823665454e0,1.118034187835198e0,1.101564843720550e0,1.084736419238940e0,1.066664493828465e0,1.045924644475239e0,1.021483940032342e0,9.914780952496263e-1,9.589417214222269e-1,9.267953024545218e-1,8.925019060699957e-1,8.561573851799382e-1,8.195676918481412e-1,7.863275461927063e-1,7.551792326755428e-1,7.299674177590280e-1,7.065344639740031e-1,6.823828052643336e-1,6.557955234159992e-1,6.162311788389837e-1,5.805742284187597e-1,5.464547081578029e-1,5.072310437189350e-1,4.731128938849120e-1,4.539010275094928e-1,4.566196003100353e-1,4.833524465813130e-1
6.600000000000000e0,6.518037678698075e-1,6.517451242246836e-1,6.518638055982057e-1,6.520249520378647e-1,6.523112042742876e-1,6.524626755315194e-1,6.528411604862223e-1,6.533017622133649e-1,6.537318994221820e-1,6.541503336663202e-1,6.545961707338153e-1,6.549429582806942e-1,6.552882961342134e-1,6.557928177623342e-1,6.564477108218660e-1,6.579083563137128e-1,6.599272323909154e-1,6.628692845944535e-1,6.664095341231817e-1,6.707447108180006e-1,6.754525475945381e-1,6.806247625985584e-1,6.858546889210683e-1,6.907415129779642e-1,6.950916462063773e-1,6.988118777269127e-1,7.015971177791042e-1,7.025057746394041e-1,7.007111460846136e-1,6.963083580141836e-1,6.899501600026540e-1,6.826052040500062e-1,6.751349795558437e-1,6.676216109327042e-1,6.606218765170898e-1,6.562100786545142e-1,6.550970238182778e-1,6.574712108013838e-1,6.640211782277214e-1,6.749956738108732e-1,6.886599236715308e-1,7.053974680184431e-1,7.283136954872479e-1,7.588613451996277e-1,7.974279612470875e-1,8.374576208371503e-1,8.764771358467222e-1,9.117366763971801e-1,9.488686900721739e-1,9.838112911205089e-1,1.017049913880304e0,1.043905796809860e0,1.057418375650140e0,1.062858415845749e0,1.067305189190169e0,1.074939022942657e0,1.074299029455897e0,1.067523815058031e0,1.052138692339160e0,1.033652453566307e0,1.009731279833964e0
6.700000000000000e0,4.723160819017662e-1,4.725130868916895e-1,4.729179175005490e-1,4.737822866839204e-1,4.747773263072356e-1,4.762211945548389e-1,4.779273323733877e-1,4.799803175495366e-1,4.822077134568327e-1,4.846134876506563e-1,4.871481472904440e-1,4.897212780237525e-1,4.923613642901886e-1,4.948727464915420e-1,4.976542815182766e-1,5.003057800874194e-1,5.031105009447767e-1,5.060037466231113e-1,5.092344930772318e-1,5.127853220980013e-1,5.169547737439174e-1,5.215549769393437e-1,5.265104995263366e-1,5.314663605959917e-1,5.359798655197235e-1,5.395963747008207e-1,5.420454785298778e-1,5.432924900702621e-1,5.434012628677194e-1,5.425920432916707e-1,5.409989695230111e-1,5.391023076107115e-1,5.377182368022247e-1,5.382050968228793e-1,5.408222155884075e-1,5.467888861045785e-1,5.576222427120935e-1,5.739969258777846e-1,5.925448101576677e-1,6.134916735112743e-1,6.371071114843915e-1,6.637112404070437e-1,6.915717611527044e-1,7.204721010765812e-1,7.490964946415762e-1,7.785274730946541e-1,8.132930374796368e-1,8.494561792773980e-1,8.906914046821033e-1,9.352763578379012e-1,9.764535419920523e-1,1.010142121656627e0,1.043443377175340e0,1.077878113145735e0,1.111502120532328e0,1.151134633890730e0,1.204897585288432e0,1.272452213210389e0,1.349014203075036e0,1.397811455476076e0,1.413942570791775e0
6.800000000000000e0,6.168451571060459e-1,6.168589665649451e-1,6.167427820044341e-1,6.164653641111099e-1,6.162512044681844e-1,6.159696650339254e-1,6.158260749957595e-1,6.156314315493856e-1,6.156829336073941e-1,6.160691675735455e-1,6.167633538583994e-1,6.175805729210434e-1,6.186356538395161e-1,6.199079261748801e-1,6.212182909694060e-1,6.227516017661169e-1,6.246954926120974e-1,6.271426183974951e-1,6.304141636767574e-1,6.346296356085944e-1,6.400270509032596e-1,6.468836493682608e-1,6.551923829063337e-1,6.653583442457180e-1,6.773306785598404e-1,6.911520243135579e-1,7.065449529278284e-1,7.232316914174188e-1,7.409558210159023e-1,7.595137397069420e-1,7.784963514419855e-1,7.972367213977412e-1,8.149941945885643e-1,8.318431568483402e-1,8.483998859221930e-1,8.630102996128834e-1,8.760753548822265e-1,8.882531617290752e-1,8.979005604005444e-1,9.049690744679511e-1,9.117898890905531e-1,9.207474451897930e-1,9.319310558440707e-1,9.427769917582953e-1,9.506177090587099e-1,9.492182603567263e-1,9.415391631580423e-1,9.282034627320601e-1,9.085112270062106e-1,8.848863972198941e-1,8.543719677257445e-1,8.200968373611888e-1,7.743238665466456e-1,7.269835949355870e-1,6.777703196953954e-1,6.386824154170671e-1,6.228909080790553e-1,6.473117811166585e-1,6.808715221563058e-1,7.156295953438200e-1,7.577826039531398e-1
6.900000000000000e0,1.246968788680787e0,1.246671591893795e0,1.246186768482262e0,1.245228995211317e0,1.243960440581496e0,1.242428070359090e0,1.240335269363236e0,1.237916012649824e0,1.235190422564947e0,1.231726182015807e0,1.227487356610516e0,1.222614260405004e0,1.216619145899683e0,1.209484153990816e0,1.201233637463799e0,1.191879093910591e0,1.181064726446903e0,1.168877893286273e0,1.154991435527268e0,1.139221609610038e0,1.121410074664632e0,1.101573769882566e0,1.079592497412689e0,1.055694847658163e0,1.029749959126118e0,1.002187192151406e0,9.734622537368159e-1,9.441223108295458e-1,9.139947421089617e-1,8.825517826485615e-1,8.497555343510355e-1,8.163981719981248e-1,7.825788148968232e-1,7.490167145784524e-1,7.154955583302622e-1,6.818366523020729e-1,6.494927591310574e-1,6.179949488336961e-1,5.877206871425763e-1,5.614289554838164e-1,5.426157663462727e-1,5.298029028221500e-1,5.205558848275909e-1,5.145073743957059e-1,5.085058854382881e-1,5.019319077321668e-1,4.903508249537690e-1,4.750611724103295e-1,4.622240612580982e-1,4.542915449816454e-1,4.459238283271174e-1,4.348838006173624e-1,4.171541174834953e-1,3.998651976876392e-1,3.898102202205333e-1,3.682800864778112e-1,3.455845011484377e-1,3.397184776521210e-1,3.602772100235610e-1,3.857187381730385e-1,3.999280260137891e-1
7.000000000000000e0,7.104099677730338e-1,7.106745431247735e-1,7.109563009694981e-1,7.115175370938024e-1,7.123539977285185e-1,7.136382191351894e-1,7.152143997003143e-1,7.172373722462907e-1,7.198016867059766e-1,7.229039685587768e-1,7.267490298164309e-1,7.311409114535884e-1,7.359728184571811e-1,7.415571997153346e-1,7.476141072212303e-1,7.541334130155908e-1,7.610890237775414e-1,7.683737091018646e-1,7.758365404833355e-1,7.834370131606737e-1,7.911000190055483e-1,7.987975898111271e-1,8.064777975985069e-1,8.142632449747746e-1,8.224206487106439e-1,8.306486042099251e-1,8.383254457840850e-1,8.447033889249042e-1,8.496806682550025e-1,8.537758992985786e-1,8.581093988783446e-1,8.637045197184742e-1,8.704690308476968e-1,8.773744342059504e-1,8.844124697331037e-1,8.905536973843801e-1,8.949582738392875e-1,8.973837314078161e-1,8.952537045827018e-1,8.899391581198287e-1,8.809470532082414e-1,8.673200349674554e-1,8.522619344578730e-1,8.359818636477555e-1,8.210344006006598e-1,8.044643326085181e-1,7.852713232686687e-1,7.551975183645455e-1,7.127709075187534e-1,6.562775306931873e-1,5.975826049111245e-1,5.360534021507579e-1,4.796531936294133e-1,4.249465784370617e-1,3.774760572735816e-1,3.351134562154137e-1,3.076524344267648e-1,2.836662843308925e-1,2.640195782907429e-1,2.118087000150461e-1,1.750432530637119e-1
7.100000000000000e0,4.244580810185961e-1,4.246664525963539e-1,4.250579867087035e-1,4.255986671751324e-1,4.265461499108615e-1,4.277541480409491e-1,4.292614538387293e-1,4.311442586362508e-1,4.332837175541854e-1,4.356698262087856e-1,4.383039104308153e-1,4.410295740510207e-1,4.441159303399662e-1,4.471118661835987e-1,4.502532640243883e-1,4.532777019777500e-1,4.560940531691923e-1,4.582077505412131e-1,4.598541278460210e-1,4.607787505438791e-1,4.612215089948519e-1,4.612313544287925e-1,4.609017356477761e-1,4.602146661982640e-1,4.595327001782965e-1,4.594359622845027e-1,4.604176246158569e-1,4.626253028497324e-1,4.657852236844852e-1,4.690859220714587e-1,4.715540433859374e-1,4.728886481890890e-1,4.734715459887596e-1,4.741428511167066e-1,4.739966788663246e-1,4.731385040098734e-1,4.722498691675616e-1,4.709157465007788e-1,4.674953858317118e-1,4.640991920825651e-1,4.604904730304284e-1,4.561751446375330e-1,4.517876731311695e-1,4.511027027786681e-1,4.563910700676335e-1,4.651601807782744e-1,4.803835382816946e-1,5.009887858034008e-1,5.277286780623865e-1,5.591897525323756e-1,6.036513330872962e-1,6.576906686354915e-1,7.176970986420743e-1,7.784488983424666e-1,8.363280758666173e-1,8.893340921654302e-1,9.160117177759330e-1,9.364023357361249e-1,9.670194198001856e-1,9.955052069106988e-1,1.012060017884995e0
7.200000000000000e0,1.948025092402277e-1,1.946668106501413e-1,1.945804330856226e-1,1.943484683838523e-1,1.940438014334327e-1,1.936955387288296e-1,1.931319533026997e-1,1.927564897924445e-1,1.922014043118601e-1,1.916943219223199e-1,1.911702538258487e-1,1.904216767764358e-1,1.895926181159146e-1,1.884497373894949e-1,1.871087691694910e-1,1.857459196640357e-1,1.844529934347660e-1,1.837330838453947e-1,1.833170435185089e-1,1.837271515779651e-1,1.848326306745104e-1,1.869173135078218e-1,1.898826801373979e-1,1.935830064866166e-1,1.981337644882308e-1,2.039244592116316e-1,2.117170320468159e-1,2.220249215715679e-1,2.348565730304810e-1,2.498254946819038e-1,2.666902305212335e-1,2.847050987636981e-1,3.029738675174454e-1,3.211934711398087e-1,3.392203639301045e-1,3.566142578455520e-1,3.724361216872336e-1,3.863755457110990e-1,3.982626566496699e-1,4.086150717314487e-1,4.197441315794864e-1,4.351863166302605e-1,4.565936658404596e-1,4.871182452064575e-1,5.297305976811280e-1,5.766109590187211e-1,6.249712575268129e-1,6.716620771247584e-1,7.169583532776693e-1,7.704745461145635e-1,8.307929958955140e-1,8.854979754469122e-1,9.324985545930059e-1,9.687644391236089e-1,9.911657579116957e-1,1.004816349449775e0,9.915159814706515e-1,9.532210707071184e-1,9.022756682877568e-1,8.686699416503060e-1,8.594762596183195e-1
7.300000000000000e0,3.550956248284717e-1,3.554130957080446e-1,3.558005634144960e-1,3.566448779440112e-1,3.579141122218432e-1,3.594511825388514e-1,3.615242043068315e-1,3.643118080313467e-1,3.675418500419243e-1,3.714851337557283e-1,3.760533604620909e-1,3.812538845137920e-1,3.867457128619398e-1,3.926065134451276e-1,3.984047107654810e-1,4.040616717232330e-1,4.096673817423940e-1,4.151812237283717e-1,4.208118199730694e-1,4.265444483604948e-1,4.328798463378691e-1,4.396785206306544e-1,4.472494861199404e-1,4.552266859088451e-1,4.633297366773593e-1,4.713734763512738e-1,4.791212204127355e-1,4.863218015292670e-1,4.927934433192792e-1,4.988611356105997e-1,5.057511491770177e-1,5.141496157263051e-1,5.234825293511685e-1,5.335609452027024e-1,5.441491025153500e-1,5.550246530146724e-1,5.659627037974181e-1,5.771722818703257e-1,5.861621537084157e-1,5.909200832845652e-1,5.919657785250145e-1,5.864819319518277e-1,5.722648205636446e-1,5.527931714536557e-1,5.274783880194073e-1,5.007007178559510e-1,4.735104024720629e-1,4.490803434864626e-1,4.298877803315828e-1,4.127585221887249e-1,3.986789542023372e-1,3.871766781785302e-1,3.877631392420357e-1,4.056833926121974e-1,4.257697890773195e-1,4.447709933814356e-1,4.511161023891866e-1,4.514130072142040e-1,4.493046063316948e-1,4.354351480459568e-1,4.249481200022760e-1
7.400000000000000e0,8.754412747391979e-1,8.751087130491121e-1,8.744853250082772e-1,8.733543059785769e-1,8.717455367925173e-1,8.696436634329173e-1,8.668494903273490e-1,8.635628673048165e-1,8.594483955958554e-1,8.548543911353339e-1,8.492333352362511e-1,8.429482564479792e-1,8.358370913506824e-1,8.279178278319141e-1,8.191568960852559e-1,8.095875313072867e-1,7.994119277156517e-1,7.883835823693074e-1,7.765778478243192e-1,7.639929110597258e-1,7.504995324407133e-1,7.361160368633993e-1,7.207085200180553e-1,7.043523839126822e-1,6.872805845344508e-1,6.695788572799694e-1,6.507675285876671e-1,6.302144905100274e-1,6.077936000965812e-1,5.839785909832115e-1,5.595890107136071e-1,5.350930669255167e-1,5.108873597265486e-1,4.880460735578759e-1,4.671864889703806e-1,4.492390344733690e-1,4.327212325435806e-1,4.137203703424694e-1,3.910963690331522e-1,3.668972175597194e-1,3.418930171545937e-1,3.182266917776402e-1,2.919803743549114e-1,2.651721111499256e-1,2.391612941139384e-1,2.128934655851366e-1,1.838228364308127e-1,1.515025937244503e-1,1.257921489106439e-1,9.793694242644678e-2,6.546379010721937e-2,3.503562619685664e-2,1.627983013755312e-2,9.781595292526236e-3,1.672326720072078e-2,3.157823545489233e-2,4.573264140624381e-2,5.763655606006587e-2,4.404091505521746e-2,8.900870483320070e-3,-1.065473516535016e-2
7.500000000000000e0,4.614302800808990e-1,4.612304531121835e-1,4.607795921955631e-1,4.598488611549740e-1,4.586003570144461e-1,4.569310849747349e-1,4.547741911120982e-1,4.521610943360395e-1,4.489314870657142e-1,4.455347718701523e-1,4.415832316261719e-1,4.374864163226165e-1,4.331408673627704e-1,4.284707858953793e-1,4.234466722047868e-1,4.179961500129169e-1,4.117125947833249e-1,4.049535581129632e-1,3.976046353537220e-1,3.903536292864447e-1,3.836373249454045e-1,3.778335241834413e-1,3.730988587530074e-1,3.693349047243029e-1,3.668376693191014e-1,3.656332611124928e-1,3.657757864722365e-1,3.672270453799910e-1,3.700701444948569e-1,3.739236536717722e-1,3.788670854558994e-1,3.856190349841713e-1,3.943641520973369e-1,4.043733738885512e-1,4.156994763618817e-1,4.282781741432910e-1,4.416955280518185e-1,4.568239254914550e-1,4.727990588289449e-1,4.896497490607907e-1,5.071407873810130e-1,5.224368831402908e-1,5.310036661383155e-1,5.313370365648091e-1,5.214707536691717e-1,4.989103035049182e-1,4.679604560039743e-1,4.312520593871782e-1,3.949853488242754e-1,3.625335786707457e-1,3.326646696941694e-1,2.901539672331400e-1,2.349359899539701e-1,1.772610712270979e-1,1.200135102463242e-1,5.011917197707281e-2,-3.121290441387272e-2,-1.063207511624064e-1,-1.625267530901836e-1,-1.824867480315754e-1,-1.792529851138445e-1
7.600000000000000e0,1.043608434367084e-1,1.042748327406584e-1,1.037802908377138e-1,1.031550458813416e-1,1.023153525987271e-1,1.011536792695416e-1,9.962388326021687e-2,9.786987638656416e-2,9.569922250493726e-2,9.316025634000043e-2,9.020383355309063e-2,8.695921436062225e-2,8.314285637376120e-2,7.898774103151182e-2,7.449275779378146e-2,6.957395766684087e-2,6.455765795999666e-2,5.933790607890778e-2,5.448225024327161e-2,5.010492230197668e-2,4.661477969072798e-2,4.401656922476938e-2,4.234804293620409e-2,4.149041546277684e-2,4.159923832880017e-2,4.290608307606314e-2,4.561782705979803e-2,4.967793539932227e-2,5.439193981003987e-2,5.851695966650650e-2,6.163745858453708e-2,6.440723569607608e-2,6.683358287610650e-2,6.975238448695360e-2,7.396868428137976e-2,7.973236578301908e-2,8.603074901085915e-2,9.111829952695356e-2,9.583516976301464e-2,9.928510120737456e-2,1.018209181251546e-1,1.025795838183844e-1,9.916063230920914e-2,9.230541305226481e-2,8.809449227977438e-2,8.433120407370283e-2,8.539877489981136e-2,9.192505941249650e-2,1.005862266805721e-1,1.176038228811195e-1,1.472695325199143e-1,1.818722917867407e-1,2.233373038229396e-1,2.768901503674424e-1,3.418919204237572e-1,4.307582497696557e-1,5.437507323296331e-1,6.517353170263174e-1,7.425967501684488e-1,7.924791553974324e-1,8.317008229711031e-1
7.700000000000000e0,-2.810272928248241e-1,-2.809616145245930e-1,-2.806454256477318e-1,-2.802581329707479e-1,-2.796729750491424e-1,-2.787946037221055e-1,-2.778726144596910e-1,-2.764866446261953e-1,-2.748680901774109e-1,-2.729063018097053e-1,-2.703675084612146e-1,-2.675550229020983e-1,-2.642682885409540e-1,-2.604562437031114e-1,-2.563539702828407e-1,-2.516105431884306e-1,-2.463178071619002e-1,-2.404061695015779e-1,-2.338586475928541e-1,-2.267253601218636e-1,-2.192236204546908e-1,-2.112716789268825e-1,-2.033284739368709e-1,-1.951523616386020e-1,-1.866892526546578e-1,-1.777986262382183e-1,-1.685284930463945e-1,-1.590642859612391e-1,-1.496657655208609e-1,-1.408133082331591e-1,-1.323485362051718e-1,-1.231827586964329e-1,-1.118950038322291e-1,-9.707708674582885e-2,-7.719841596939943e-2,-5.141392627980220e-2,-1.855157946083057e-2,1.910939234638087e-2,6.045037486124899e-2,1.047740596312185e-1,1.510128476436842e-1,1.963188209476131e-1,2.367485919673256e-1,2.737966607788352e-1,3.064961066908621e-1,3.382315923385083e-1,3.697468307237187e-1,4.004851200099281e-1,4.296686827455450e-1,4.553177841900062e-1,4.861249714145752e-1,5.123232549885468e-1,5.320235700728712e-1,5.407993359807989e-1,5.406836166278736e-1,5.401633095733416e-1,5.152559388067485e-1,4.810393026945755e-1,4.491835117920432e-1,4.057718992859841e-1,3.596266829960711e-1
7.800000000000000e0,1.085377612589803e-1,1.084463306057733e-1,1.081435883150278e-1,1.075584932991198e-1,1.069580519268892e-1,1.060199384377557e-1,1.048575205171539e-1,1.035390039294967e-1,1.021198968845030e-1,1.005149991387055e-1,9.902803739624429e-2,9.749725688197870e-2,9.627247871261506e-2,9.482962585278984e-2,9.376020493242165e-2,9.270497064972671e-2,9.170832769554629e-2,9.115986731219329e-2,9.096199362216011e-2,9.112414212894623e-2,9.168500297832850e-2,9.240259840583161e-2,9.346590080115137e-2,9.538156263339270e-2,9.820018916066131e-2,1.017065535157619e-1,1.048194163015192e-1,1.067127497345038e-1,1.072090398557436e-1,1.066108264757326e-1,1.050122024443456e-1,1.020224149415984e-1,9.616716217701106e-2,8.705676546094522e-2,7.434399407944309e-2,5.917893018087948e-2,4.225434072710867e-2,2.507444680314078e-2,7.442675784487732e-3,-1.016380890363805e-2,-2.658624018529222e-2,-4.203681487040830e-2,-5.450928428027896e-2,-5.982362193719323e-2,-5.804949099227885e-2,-5.273808196563681e-2,-4.787362923957708e-2,-4.686657555646118e-2,-4.298238640404652e-2,-3.344322521418373e-2,-1.473962814379276e-2,1.764914234543151e-3,1.902311240316791e-2,3.635203307654979e-2,5.175708730986066e-2,6.971946054085489e-2,7.721225434351002e-2,7.283384956550279e-2,6.034307875556341e-2,4.277034683429546e-2,2.802828966129901e-2
7.900000000000000e0,2.655305365292107e-1,2.657646732542144e-1,2.660693575205068e-1,2.666641081179444e-1,2.674167485319464e-1,2.686745647818320e-1,2.701635330797174e-1,2.720694108454512e-1,2.743492672675313e-1,2.769975739879406e-1,2.800909095430806e-1,2.831447544137052e-1,2.861922064894088e-1,2.892098741586152e-1,2.918975346252882e-1,2.942936327594496e-1,2.964901679975158e-1,2.982067965937126e-1,2.995455637571311e-1,3.005302657148876e-1,3.013668327281043e-1,3.023455133908234e-1,3.032052904844722e-1,3.038364703783055e-1,3.039133503707234e-1,3.033102858120673e-1,3.020139729792221e-1,3.000477924219273e-1,2.974936495975058e-1,2.938828203855159e-1,2.880278877641691e-1,2.794693833605789e-1,2.689540091242055e-1,2.560873018238061e-1,2.391301586706820e-1,2.178744158599097e-1,1.916050432731691e-1,1.600341102324832e-1,1.248317144126033e-1,8.707773644217741e-2,4.915860280760540e-2,8.702046856732764e-3,-3.748727075889519e-2,-8.694194417798572e-2,-1.350769652276937e-1,-1.811950473427114e-1,-2.256655729691283e-1,-2.682122590473736e-1,-2.999521357088422e-1,-3.200677271826425e-1,-3.377558443599569e-1,-3.504980315582192e-1,-3.604973138257466e-1,-3.760635490052665e-1,-4.021893554122984e-1,-4.345502861174177e-1,-4.678781298930950e-1,-4.827286119773120e-1,-4.819729994437481e-1,-4.701637609991806e-1,-4.411388591291285e-1
8.000000000000000e0,1.064504818986170e-2,1.059409660086504e-2,1.061945962701488e-2,1.054080243597208e-2,1.055308808920862e-2,1.056595828376609e-2,1.056911269996925e-2,1.071513140071559e-2,1.117222857067527e-2,1.177562015887859e-2,1.262415122848132e-2,1.403970094135802e-2,1.556654920505702e-2,1.722087403494228e-2,1.876457694641896e-2,2.010748721961752e-2,2.102794970013409e-2,2.137506729803925e-2,2.129451315107805e-2,2.060741374220245e-2,1.934389799597383e-2,1.750246997018360e-2,1.518186176889899e-2,1.238638320372995e-2,9.011196456087459e-3,4.790549480167295e-3,-2.641517084019477e-4,-5.976249814129479e-3,-1.206897553893851e-2,-1.843138093491109e-2,-2.473533087489157e-2,-3.009351747136546e-2,-3.413590071103604e-2,-3.674876788438694e-2,-3.930893208350003e-2,-4.194297374744547e-2,-4.574671838959193e-2,-5.120459492989857e-2,-5.938790167174674e-2,-6.988521915926256e-2,-7.873163577710439e-2,-8.342762042534549e-2,-8.084160983167703e-2,-7.349010245988732e-2,-6.024387438917237e-2,-4.835416404456803e-2,-3.667974545718519e-2,-2.614680629472246e-2,-2.149650493504232e-2,-2.695605548248578e-2,-5.200125631431571e-2,-9.366139937706537e-2,-1.442436587456076e-1,-1.970212618267283e-1,-2.595538512627201e-1,-3.202595687187949e-1,-3.841540003532631e-1,-4.393361568986167e-1,-4.937581907155860e-1,-5.584124570634283e-1,-6.087070763028961e-1
