a,z,N,t,phi,phidot,H,KE,PE,rho_phi,P_phi,w_phi,Omega_phi,Omega_m,Omega_r,q_dec
1.017913840995439e-3,9.814014172182584e2,-6.890000000000000e0,2.728041822585299e-5,3.382795180444049e-11,1.217396793627078e-5,1.904414679489628e4,7.410274765667453e-11,2.687152052513814e0,2.687152052587917e0,-2.687152052439711e0,-9.999999999448465e-1,2.469721293375213e-9,7.842691913207297e-1,2.157308062095489e-1,6.078653994001919e-1
1.028144045174730e-3,9.716263597918843e2,-6.880000000000000e0,2.780975733806475e-5,4.054888714817515e-11,1.321551941367356e-5,1.874047020102019e4,8.732497668659132e-11,2.687152052495754e0,2.687152052583079e0,-2.687152052408429e0,-9.999999999350057e-1,2.550410105816677e-9,7.859562915452565e-1,2.140437059043335e-1,6.070218491265515e-1
1.038477064615328e-3,9.619485658120136e2,-6.870000000000000e0,2.834767176737973e-5,4.793676394218085e-11,1.424899025431270e-5,1.844179113381125e4,1.015168616337491e-10,2.687152052475901e0,2.687152052577418e0,-2.687152052374384e0,-9.999999999244427e-1,2.633690813661833e-9,7.876337706210165e-1,2.123662267452928e-1,6.061831094221104e-1
1.048913932627788e-3,9.523670674911842e2,-6.860000000000000e0,2.889429585412590e-5,5.600710855952221e-11,1.527497501447750e-5,1.814802408672642e4,1.166624308464560e-10,2.687152052454215e0,2.687152052570877e0,-2.687152052337553e0,-9.999999999131703e-1,2.719645466179873e-9,7.893016274582936e-1,2.106983698220609e-1,6.053491808315623e-1
1.059455692907610e-3,9.428809066715780e2,-6.850000000000000e0,2.944976599693116e-5,6.477602068956111e-11,1.629405615446867e-5,1.785908508026553e4,1.327481329824892e-10,2.687152052430652e0,2.687152052563400e0,-2.687152052297904e0,-9.999999999011979e-1,2.808358679631118e-9,7.909598619365119e-1,2.090401352551295e-1,6.045200634150272e-1
1.070103399639604e-3,9.334891347292100e2,-6.840000000000000e0,3.001422064482587e-5,7.426016954506989e-11,1.730680398107053e-5,1.757489163356109e4,1.497627320195994e-10,2.687152052405166e0,2.687152052554929e0,-2.687152052255403e0,-9.999999998885342e-1,2.899917716875623e-9,7.926084748931417e-1,2.073915222069407e-1,6.036957567535937e-1
1.080858117603318e-3,9.241908124790585e2,-6.830000000000000e0,3.058780040523615e-5,8.447685018752560e-11,1.831377809293660e-5,1.729536273651369e4,1.676972340186622e-10,2.687152052377713e0,2.687152052545410e0,-2.687152052210015e0,-9.999999998751857e-1,2.994412569435826e-9,7.942474681125038e-1,2.057525288930836e-1,6.028762599549227e-1
1.091720922279511e-3,9.149850100811499e2,-6.820000000000000e0,3.117064800901637e-5,9.544396839126020e-11,1.931552684649816e-5,1.702041882246330e4,1.865447886788955e-10,2.687152052348242e0,2.687152052534787e0,-2.687152052161697e0,-9.999999998611578e-1,3.091936042088149e-9,7.958768443144906e-1,2.041231525935735e-1,6.020615716588829e-1
1.102692899957703e-3,9.058708069475719e2,-6.810000000000000e0,3.176290837245215e-5,1.071800729463541e-10,2.031258818487303e-5,1.674998174138532e4,2.063006193841217e-10,2.687152052316705e0,2.687152052523006e0,-2.687152052110405e0,-9.999999998464539e-1,3.192583840061433e-9,7.974966071432025e-1,2.025033896642137e-1,6.012516900432314e-1
1.113775147844803e-3,8.968472916504176e2,-6.800000000000000e0,3.236472865231529e-5,1.197043890835495e-10,2.130549038150756e-5,1.648397473360130e4,2.269619601982556e-10,2.687152052283051e0,2.687152052510013e0,-2.687152052056089e0,-9.999999998310761e-1,3.296454658922183e-9,7.991067611555034e-1,2.008932355480418e-1,6.004466128293389e-1
1.124968774174837e-3,8.879135618306368e2,-6.790000000000000e0,3.297625822557102e-5,1.330368072418088e-10,2.229475168622870e-5,1.622232240399406e4,2.485279763752987e-10,2.687152052247225e0,2.687152052495752e0,-2.687152051998697e0,-9.999999998150251e-1,3.403650277229031e-9,8.007073118095105e-1,1.992926847868392e-1,5.996463372879444e-1
1.136274898319766e-3,8.790687241078031e2,-6.780000000000000e0,3.359764875894945e-5,1.471979237194642e-10,2.328088121043850e-5,1.596495069671763e4,2.709997149672742e-10,2.687152052209171e0,2.687152052480171e0,-2.687152051938172e0,-9.999999997982997e-1,3.514275652041463e-9,8.022982654530073e-1,1.977017310327170e-1,5.988508602449449e-1
1.147694650901426e-3,8.703118939907722e2,-6.770000000000000e0,3.422905425676024e-5,1.622090705683449e-10,2.426437936476187e-5,1.571178687039215e4,2.943800529785409e-10,2.687152052168834e0,2.687152052463214e0,-2.687152051874454e0,-9.999999997808980e-1,3.628439017370283e-9,8.038796293118056e-1,1.961203670597554e-1,5.980601780872195e-1
1.159229173904591e-3,8.616421957892370e2,-6.760000000000000e0,3.487063105967234e-5,1.780923157403090e-10,2.524573780503898e-5,1.546275947377412e4,3.186736386603871e-10,2.687152052126153e0,2.687152052444827e0,-2.687152051807480e0,-9.999999997628169e-1,3.746251985660221e-9,8.054514114780404e-1,1.945485847757076e-1,5.972742867684762e-1
1.170879620791174e-3,8.530587625261516e2,-6.750000000000000e0,3.552253792013879e-5,1.948705091823375e-10,2.622544022527515e-5,1.521779832189276e4,3.438868575047400e-10,2.687152052081068e0,2.687152052424954e0,-2.687152051737181e0,-9.999999997440512e-1,3.867829652397693e-9,8.070136208984195e-1,1.929863752337509e-1,5.964931818151309e-1
1.182647156615573e-3,8.445607358510367e2,-6.740000000000000e0,3.618493592999384e-5,2.125672388661715e-10,2.720396160851944e-5,1.497683447264356e4,3.700277635988999e-10,2.687152052033514e0,2.687152052403542e0,-2.687152051663487e0,-9.999999997245950e-1,3.993290703939409e-9,8.085662673624254e-1,1.914337286442840e-1,5.957168583322061e-1
1.194532958141175e-3,8.361472659541433e2,-6.730000000000000e0,3.685798879485585e-5,2.312070037413024e-10,2.818177091373727e-5,1.473980020382975e4,3.971061059171841e-10,2.687152051983426e0,2.687152052380532e0,-2.687152051586320e0,-9.999999997044411e-1,4.122757528660893e-9,8.101093614904727e-1,1.898906343867697e-1,5.949453110092482e-1
1.206538213958040e-3,8.278175114814696e2,-6.720000000000000e0,3.754186247521940e-5,2.508149869631956e-10,2.915932757247075e-5,1.450662899064292e4,4.251331922393265e-10,2.687152051930736e0,2.687152052355870e0,-2.687152051505603e0,-9.999999996835808e-1,4.256356331526654e-9,8.116429147220297e-1,1.883570810216141e-1,5.941785341262726e-1
1.218664124601752e-3,8.195706394506283e2,-6.710000000000000e0,3.823672572590409e-5,2.714174029074918e-10,3.013708656609397e-5,1.427725548357469e4,4.541219933461208e-10,2.687152051875374e0,2.687152052329496e0,-2.687152051421252e0,-9.999999996620049e-1,4.394217252186780e-9,8.131669393037076e-1,1.868330563020752e-1,5.934165215597116e-1
1.230911902673481e-3,8.114058251675432e2,-6.700000000000000e0,3.894274967450876e-5,2.930412240688306e-10,3.111549452314061e-5,1.405161548675024e4,4.840869997097967e-10,2.687152051817268e0,2.687152052301355e0,-2.687152051333181e0,-9.999999996397025e-1,4.536474486708455e-9,8.146814482773254e-1,1.853185471862002e-1,5.926592667883883e-1
1.243282772961240e-3,8.033222521439820e2,-6.690000000000000e0,3.966010814454633e-5,3.157143977145670e-10,3.209499234268426e-5,1.382964593667597e4,5.150442667384807e-10,2.687152051756342e0,2.687152052271387e0,-2.687152051241298e0,-9.999999996166615e-1,4.683266413053624e-9,8.161864554679441e-1,1.838135398487896e-1,5.919067628994952e-1
1.255777972562369e-3,7.953191120159054e2,-6.680000000000000e0,4.038897765134904e-5,3.394658436453086e-10,3.307601513779018e-5,1.361128488139315e4,5.470113886976627e-10,2.687152051692518e0,2.687152052239530e0,-2.687152051145507e0,-9.999999995928691e-1,4.834735720417680e-9,8.176819754718917e-1,1.823180196933727e-1,5.911590025945828e-1
1.268398751007239e-3,7.873956044626324e2,-6.670000000000000e0,4.112953735571420e-5,3.643254203551589e-10,3.405899210666366e-5,1.339647146002933e4,5.800074716608888e-10,2.687152051625717e0,2.687152052205724e0,-2.687152051045709e0,-9.999999995683105e-1,4.991029542547749e-9,8.191680236447653e-1,1.808319713642052e-1,5.904159781955585e-1
1.281146370384211e-3,7.795509371268042e2,-6.660000000000000e0,4.188196917616384e-5,3.903240142043537e-10,3.504434709678630e-5,1.318514588274002e4,6.140531317200170e-10,2.687152051555854e0,2.687152052169908e0,-2.687152050941801e0,-9.999999995429709e-1,5.152299595162428e-9,8.206446160894322e-1,1.793553787582684e-1,5.896776816506850e-1
1.294022105465848e-3,7.717843255351499e2,-6.650000000000000e0,4.264645781385429e-5,4.174935416310647e-10,3.603249899945419e-5,1.297724941103279e4,6.491704920728335e-10,2.687152051482846e0,2.687152052132016e0,-2.687152050833675e0,-9.999999995168338e-1,5.318702317598839e-9,8.221117696440172e-1,1.778882250372806e-1,5.889441045405868e-1
1.307027243836388e-3,7.640949930200377e2,-6.640000000000000e0,4.342319076526554e-5,4.458669831366381e-10,3.702386139404968e-5,1.277272433846650e4,6.853831562629014e-10,2.687152051406602e0,2.687152052091986e0,-2.687152050721219e0,-9.999999994898813e-1,5.490399018816498e-9,8.235695018698952e-1,1.764304926397059e-1,5.882152380842542e-1
1.320163086020503e-3,7.564821706418094e2,-6.630000000000000e0,4.421235839388838e-5,4.754784133707910e-10,3.801884352218811e-5,1.257151397171834e4,7.227162313823123e-10,2.687152051327032e0,2.687152052049748e0,-2.687152050604316e0,-9.999999994620952e-1,5.667556027891484e-9,8.250178310396854e-1,1.749821632927586e-1,5.874910731450451e-1
1.333430945613359e-3,7.489450971118824e2,-6.620000000000000e0,4.501415396261136e-5,5.063630421736914e-10,3.901785008264073e-5,1.237356261201107e4,7.611963125357136e-10,2.687152051244040e0,2.687152052005236e0,-2.687152050482843e0,-9.999999994334549e-1,5.850344849139041e-9,8.264567761252486e-1,1.735432180244066e-1,5.867716002366861e-1
1.346832149411974e-3,7.414830187166231e2,-6.610000000000000e0,4.582877367614641e-5,5.385572457961894e-10,4.002128151417210e-5,1.217881553689412e4,8.008514870183066e-10,2.687152051157530e0,2.687152051958381e0,-2.687152050356678e0,-9.999999994039404e-1,6.038942322005666e-9,8.278863567857023e-1,1.721136371753554e-1,5.860568095292646e-1
1.360368037547894e-3,7.340951892419727e2,-6.600000000000000e0,4.665641671746847e-5,5.720985878510941e-10,4.102953441685646e-5,1.198721898237094e4,8.417113472320044e-10,2.687152051067399e0,2.687152051909110e0,-2.687152050225687e0,-9.999999993735292e-1,6.233530785877705e-9,8.293065933554431e-1,1.706934004110262e-1,5.853466908552172e-1
1.374039963621212e-3,7.267808698988284e2,-6.590000000000000e0,4.749728533293782e-5,6.070259010672644e-10,4.204300164341053e-5,1.179872012536655e4,8.838069935939102e-10,2.687152050973544e0,2.687152051857351e0,-2.687152050089737e0,-9.999999993421982e-1,6.434298249956350e-9,8.307175068321959e-1,1.692824867335060e-1,5.846412337153057e-1
1.387849294835929e-3,7.195393292491600e2,-6.580000000000000e0,4.835158481928214e-5,6.433792613012261e-10,4.306207260240621e-5,1.161326706652773e4,9.271710484074519e-10,2.687152050875857e0,2.687152051803028e0,-2.687152049948685e0,-9.999999993099228e-1,6.641438568355168e-9,8.321191188650773e-1,1.678808744934843e-1,5.839404272845845e-1
1.401797412136674e-3,7.123698431328683e2,-6.570000000000000e0,4.921952364959584e-5,6.812001219214194e-10,4.408713342161098e-5,1.143080881335037e4,9.718376666674638e-10,2.687152050774226e0,2.687152051746064e0,-2.687152049802389e0,-9.999999992766783e-1,6.855151620579347e-9,8.335114517426911e-1,1.664885414021572e-1,5.832442604183512e-1
1.415885710346803e-3,7.052716945953658e2,-6.560000000000000e0,5.010131343660402e-5,7.205312424291669e-10,4.511856729455995e-5,1.125129526362687e4,1.017842557356868e-9,2.687152050668538e0,2.687152051686380e0,-2.687152049650695e0,-9.999999992424375e-1,7.075643497552074e-9,8.348945283812533e-1,1.651054645431033e-1,5.825527216580866e-1
1.430115598307874e-3,6.982441738158852e2,-6.550000000000000e0,5.099716901023621e-5,7.614167680097305e-10,4.615675467886460e-5,1.107467718920765e4,1.065223001242445e-9,2.687152050558672e0,2.687152051623895e0,-2.687152049493449e0,-9.999999992071732e-1,7.303126693357919e-9,8.362683723127431e-1,1.637316203841303e-1,5.818657992373752e-1
1.444488499020543e-3,6.912865780364916e2,-6.540000000000000e0,5.190730848460357e-5,8.039023033059121e-10,4.720207341435198e-5,1.090090622007053e4,1.114017867306937e-9,2.687152050444507e0,2.687152051558525e0,-2.687152049330489e0,-9.999999991708561e-1,7.537820302878326e-9,8.376330076731009e-1,1.623669847890790e-1,5.811834810878094e-1
1.459005849786858e-3,6.843982114918092e2,-6.530000000000000e0,5.283195336504824e-5,8.480350522638381e-10,4.825489864787233e-5,1.072993482869202e4,1.164267621758216e-9,2.687152050325915e0,2.687152051490183e0,-2.687152049161647e0,-9.999999991334559e-1,7.779950225499794e-9,8.389884591904557e-1,1.610115330295941e-1,5.805057548448720e-1
1.473669102353996e-3,6.775783853394423e2,-6.520000000000000e0,5.377132841162951e-5,8.938635541744702e-10,4.931560395804727e-5,1.056171631471478e4,1.216014396873484e-9,2.687152050202767e0,2.687152051418782e0,-2.687152048986753e0,-9.999999990949419e-1,8.029749375080581e-9,8.403347521734048e-1,1.596652397968459e-1,5.798326078537988e-1
1.488479723059429e-3,6.708264175910939e2,-6.510000000000000e0,5.472566182223070e-5,9.414379489286083e-10,5.038456091308165e-5,1.039620478990518e4,1.269301989202017e-9,2.687152050074928e0,2.687152051344230e0,-2.687152048805626e0,-9.999999990552808e-1,8.287457896367923e-9,8.416719124993308e-1,1.583280792132113e-1,5.791640271754188e-1
1.503439192977572e-3,6.641416330443619e2,-6.500000000000000e0,5.569518536064262e-5,9.908101590165855e-10,5.146213876832457e-5,1.023335516339546e4,1.324175863305147e-9,2.687152049942257e0,2.687152051266433e0,-2.687152048618081e0,-9.999999990144391e-1,8.553323388063330e-9,8.429999666027734e-1,1.570000248439032e-1,5.784999995919666e-1
1.518549008067883e-3,6.575233632152207e2,-6.490000000000000e0,5.668013429695597e-5,1.042033746047893e-9,5.254870532758396e-5,1.007312312720512e4,1.380683215802625e-9,2.687152049804611e0,2.687152051185294e0,-2.687152048423928e0,-9.999999989723818e-1,8.827601132739188e-9,8.443189414638530e-1,1.556810497085459e-1,5.778405116128715e-1
1.533810679324463e-3,6.509709462711725e2,-6.480000000000000e0,5.768074738528253e-5,1.095163831538882e-9,5.364462758067859e-5,9.915465142035784e3,1.438873034134851e-9,2.687152049661843e0,2.687152051100716e0,-2.687152048222970e0,-9.999999989290721e-1,9.110554333817043e-9,8.456288645967457e-1,1.543711262927001e-1,5.771855494805189e-1
1.549225732927156e-3,6.444837269650616e2,-6.470000000000000e0,5.869726703117523e-5,1.150257344304586e-9,5.475027120384759e-5,9.760338423334344e3,1.498796098447431e-9,2.687152049513798e0,2.687152051012594e0,-2.687152048015002e0,-9.999999988844723e-1,9.402454359823617e-9,8.469297640382177e-1,1.530702265593280e-1,5.765350991759830e-1
1.564795710394167e-3,6.380610565695528e2,-6.460000000000000e0,5.972993953110082e-5,1.207373408076502e-9,5.586599965639910e-5,9.607700927619360e3,1.560504958804392e-9,2.687152049360319e0,2.687152050920824e0,-2.687152047799814e0,-9.999999988385435e-1,9.703580996147116e-9,8.482216683362213e-1,1.517783219601977e-1,5.758891464247273e-1
1.580522168736217e-3,6.317022928122535e2,-6.450000000000000e0,6.077901469696440e-5,1.266572624388343e-9,5.699217688359492e-5,9.457511339065242e3,1.624054112965486e-9,2.687152049201242e0,2.687152050825296e0,-2.687152047577187e0,-9.999999987912450e-1,1.001422270452411e-8,8.495046065385534e-1,1.504953834472238e-1,5.752476767022776e-1
1.596406680612249e-3,6.254067998114887e2,-6.440000000000000e0,6.184474619820998e-5,1.327917641412054e-9,5.812916580597934e-5,9.309729056339413e3,1.689499958649519e-9,2.687152049036398e0,2.687152050725898e0,-2.687152047346898e0,-9.999999987425348e-1,1.033467689049331e-8,8.507786081815770e-1,1.492213814837461e-1,5.746106752398576e-1
1.612450834486684e-3,6.191739480127129e2,-6.430000000000000e0,6.292739159349736e-5,1.391473171569716e-9,5.927732875653429e-5,9.164314179687626e3,1.756900852255124e-9,2.687152048865614e0,2.687152050622515e0,-2.687152047108714e0,-9.999999986923696e-1,1.066525017906005e-8,8.520437032790128e-1,1.479562860557370e-1,5.739781270299935e-1
1.628656234788281e-3,6.130031141255517e2,-6.420000000000000e0,6.402721244894207e-5,1.457306166561916e-9,6.043702746594499e-5,9.021227498262315e3,1.826317144459694e-9,2.687152048688711e0,2.687152050515029e0,-2.687152046862394e0,-9.999999986407041e-1,1.100625869882331e-8,8.532999223108024e-1,1.467000666829390e-1,5.733500168320815e-1
1.645024502070575e-3,6.068936810614740e2,-6.410000000000000e0,6.514447416046061e-5,1.525485429756559e-9,6.160862398808537e-5,8.880430477689546e3,1.897811274852644e-9,2.687152048505503e0,2.687152050403315e0,-2.687152046607692e0,-9.999999985874924e-1,1.135802837482396e-8,8.545472962120407e-1,1.454526924299309e-1,5.727263291779225e-1
1.661557273173934e-3,6.008450378720822e2,-6.400000000000000e0,6.627944619825974e-5,1.596082031077394e-9,6.279248027913241e-5,8.741885247869726e3,1.971447789802617e-9,2.687152048315800e0,2.687152050287247e0,-2.687152046344352e0,-9.999999985326861e-1,1.172089523038159e-8,8.557858563619850e-1,1.442141319171197e-1,5.721070483772170e-1
1.678256201389248e-3,5.948565796880164e2,-6.390000000000000e0,6.743240221197195e-5,1.669169481567222e-9,6.398895809656116e-5,8.605554591007698e3,2.047293379141730e-9,2.687152048119402e0,2.687152050166696e0,-2.687152046072109e0,-9.999999984762356e-1,1.209520569819463e-8,8.570156345731405e-1,1.429843533316539e-1,5.714921585230186e-1
1.695122956623251e-3,5.889277076584686e2,-6.380000000000000e0,6.860361997730957e-5,1.744823555374251e-9,6.519841966351109e-5,8.471401929867759e3,2.125416963309655e-9,2.687152047916109e0,2.687152050041526e0,-2.687152045790691e0,-9.999999984180894e-1,1.248131694098743e-8,8.582366630804261e-1,1.417633244382569e-1,5.708816434971531e-1
1.712159225565523e-3,5.830578288912948e2,-6.370000000000000e0,6.979338143513143e-5,1.823122310180866e-9,6.642122792307297e-5,8.339391316248908e3,2.205889759404404e-9,2.687152047705708e0,2.687152049911597e0,-2.687152045499818e0,-9.999999983581951e-1,1.287959718199737e-8,8.594489745304187e-1,1.405510125899843e-1,5.702754869755964e-1
1.729366711857156e-3,5.772463563937266e2,-6.360000000000000e0,7.100197282674008e-5,1.904146314689524e-9,6.765774637436951e-5,8.209487419676656e3,2.288785322229256e-9,2.687152047487984e0,2.687152049776769e0,-2.687152045199199e0,-9.999999982964974e-1,1.329042604560151e-8,8.606526019706825e-1,1.393473847388916e-1,5.696736724338067e-1
1.746747136261120e-3,5.714927090136708e2,-6.350000000000000e0,7.222968489831742e-5,1.987979038573176e-9,6.890833890247302e-5,8.081655516306570e3,2.374179585149038e-9,2.687152047262713e0,2.687152049636892e0,-2.687152044888533e0,-9.999999982329399e-1,1.371419490839494e-8,8.618475788391804e-1,1.381524074466246e-1,5.690761831520199e-1
1.764302236834335e-3,5.657963113815958e2,-6.340000000000000e0,7.347681262778467e-5,2.074706174746990e-9,7.017337082254720e-5,7.955861478036019e3,2.462150986299359e-9,2.687152047029663e0,2.687152049491814e0,-2.687152044567513e0,-9.999999981674644e-1,1.415130726103889e-8,8.630339389537764e-1,1.369660468949163e-1,5.684830022204974e-1
1.782033769101492e-3,5.601565938529907e2,-6.330000000000000e0,7.474365551955102e-5,2.164416228687035e-9,7.145320842567232e-5,7.832071761819508e3,2.552780497161285e-9,2.687152046788599e0,2.687152049341380e0,-2.687152044235818e0,-9.999999981000103e-1,1.460217908121026e-8,8.642117165018192e-1,1.357882688960018e-1,5.678941125447323e-1
1.799943506230591e-3,5.545729924514030e2,-6.320000000000000e0,7.603051766996256e-5,2.257200600615486e-9,7.274821914913135e-5,7.710253399184178e3,2.646151694685021e-9,2.687152046539273e0,2.687152049185425e0,-2.687152043893121e0,-9.999999980305158e-1,1.506723921799022e-8,8.653809460298210e-1,1.346190389029399e-1,5.673094968506112e-1
1.818033239210271e-3,5.490449488120395e2,-6.310000000000000e0,7.733770787615782e-5,2.353153763540026e-9,7.405877162785031e-5,7.590373985941343e3,2.742350827513043e-9,2.687152046281433e0,2.687152049023783e0,-2.687152043539082e0,-9.999999979589166e-1,1.554692978804314e-8,8.665416624332265e-1,1.334583220198436e-1,5.667291376895272e-1
1.836304777028907e-3,5.435719101259290e2,-6.300000000000000e0,7.866553947140825e-5,2.452372811182059e-9,7.538523638091602e-5,7.472401672090218e3,2.841466932103292e-9,2.687152046014816e0,2.687152048856283e0,-2.687152043173349e0,-9.999999978851460e-1,1.604170658394653e-8,8.676939009462729e-1,1.323060830120206e-1,5.661530174434504e-1
1.854759946855503e-3,5.381533290846430e2,-6.290000000000000e0,8.001433058555432e-5,2.554957985221364e-9,7.672798551105842e-5,7.356305151910312e3,2.943591880292596e-9,2.687152045739154e0,2.687152048682746e0,-2.687152042795562e0,-9.999999978091362e-1,1.655203949504327e-8,8.688376971319425e-1,1.311622863160180e-1,5.655811183299497e-1
1.873400594222423e-3,5.327886638255613e2,-6.280000000000000e0,8.138440430579233e-5,2.661012990048879e-9,7.808739271363821e-5,7.242053654238619e3,3.048820450406979e-9,2.687152045454168e0,2.687152048502988e0,-2.687152042405348e0,-9.999999977308167e-1,1.707841294119998e-8,8.699730868720155e-1,1.300268960495715e-1,5.650134224071659e-1
1.892228583209940e-3,5.274773778776872e2,-6.270000000000000e0,8.277608855287865e-5,2.770644613228071e-9,7.946383376943177e-5,7.129616932928300e3,3.157250438667943e-9,2.687152045159571e0,2.687152048316822e0,-2.687152042002321e0,-9.999999976501140e-1,1.762132631986543e-8,8.711001063572157e-1,1.288998760214580e-1,5.644499115787394e-1
1.911245796632638e-3,5.222189401080007e2,-6.260000000000000e0,8.418971617214880e-5,2.883962865486954e-9,8.085768665140438e-5,7.018965257485096e3,3.268982745308350e-9,2.687152044855068e0,2.687152048124051e0,-2.687152041586085e0,-9.999999975669536e-1,1.818129446683675e-8,8.722187920774530e-1,1.277811897412525e-1,5.638905675986845e-1
1.930454136227709e-3,5.170128246683420e2,-6.250000000000000e0,8.562562508844290e-5,3.001081277699321e-9,8.226933152058379e-5,6.910069403878132e3,3.384121454421861e-9,2.687152044540353e0,2.687152047924474e0,-2.687152041156232e0,-9.999999974812579e-1,1.875884813115266e-8,8.733291808121677e-1,1.266708004289841e-1,5.633353720762198e-1
1.949855522845121e-3,5.118585109428291e2,-6.240000000000000e0,8.708415854031878e-5,3.122117421036153e-9,8.369915063024527e-5,6.802900645521873e3,3.502773908112244e-9,2.687152044215110e0,2.687152047717885e0,-2.687152040712336e0,-9.999999973929469e-1,1.935453446454502e-8,8.744313096207739e-1,1.255686710246917e-1,5.627843064805440e-1
1.969451896639701e-3,5.067554834957940e2,-6.230000000000000e0,8.856566475352229e-5,3.247191968669317e-9,8.514752907232693e-5,6.697430744425720e3,3.625050853561380e-9,2.687152043879016e0,2.687152047504067e0,-2.687152040253965e0,-9.999999973019383e-1,1.996891752589523e-8,8.755252158332013e-1,1.244747641978810e-1,5.622373521455639e-1
1.989245217265163e-3,5.017032320202389e2,-6.220000000000000e0,9.007049729721237e-5,3.376429527082843e-9,8.661485448835961e-5,6.593631942508101e3,3.751066509019854e-9,2.687152043531735e0,2.687152047282801e0,-2.687152039780668e0,-9.999999972081471e-1,2.060257880115388e-8,8.766109370405416e-1,1.233890423568796e-1,5.616944902745717e-1
2.009237464070060e-3,4.967012512868071e2,-6.210000000000000e0,9.159901516724954e-5,3.509958773827532e-9,8.810151722821069e-5,6.491476953072015e3,3.880938668956352e-9,2.687152043172921e0,2.687152047053860e0,-2.687152039291983e0,-9.999999971114856e-1,2.125611773919597e-8,8.776885110857947e-1,1.223114676580874e-1,5.611557019448672e-1
