a,z,N,t,phi,phidot,H,KE,PE,rho_phi,P_phi,w_phi,Omega_phi,Omega_m,Omega_r,q_dec
1.394568562150511e-1,6.170676488346604e0,-1.969999999999999e0,6.291597096228094e-2,2.299179440998110e-1,8.725004810093577e-1,1.066924739431593e1,3.806285446807803e-1,8.616095585205676e0,8.996724129886456e0,-8.235467040524895e0,-9.153850803502221e-1,2.634484077108018e-2,9.717041818563895e-1,1.950977372530392e-3,4.648019774071921e-1
1.408584209210449e-1,6.099327065156639e0,-1.960000000000001e0,6.386014100402324e-2,2.307459671523523e-1,8.814469489732745e-1,1.051415079111164e1,3.884743619271472e-1,8.585177056680584e0,8.973651418607730e0,-8.196702694753437e0,-9.134188874059432e-1,2.705823959942768e-2,9.710115723544374e-1,1.930188046134925e-3,4.638918333579580e-1
1.422740715865137e-1,6.028687580589288e0,-1.949999999999999e0,6.481823431121682e-2,2.315947689734743e-1,8.903860002444314e-1,1.036140402113346e1,3.963936147156383e-1,8.553712123544724e0,8.950105738260362e0,-8.157318508829086e0,-9.114214677886732e-1,2.778879369726207e-2,9.703016211556064e-1,1.909585147131777e-3,4.629638378641132e-1
1.437039497777027e-1,5.958750970637281e0,-1.940000000000001e0,6.579044718172584e-2,2.324647652710278e-1,8.993139794797348e-1,1.021097199117906e1,4.043828168438384e-1,8.521699969491415e0,8.926082786335254e0,-8.117317152647576e0,-9.093929943238036e-1,2.853681408754153e-2,9.695740191513338e-1,1.889166761124730e-3,4.620178151632661e-1
1.451481984836238e-1,5.889510241581291e0,-1.930000000000000e0,6.677697836444677e-2,2.333563751955375e-1,9.082271588116988e-1,1.006282011876803e1,4.124382860015854e-1,8.489140189369163e0,8.901578475370748e0,-8.076701903367578e0,-9.073336741022424e-1,2.930261313501552e-2,9.688284558656585e-1,1.868930999326116e-3,4.610535940447775e-1
1.466069621303499e-1,5.820958469290762e0,-1.920000000000002e0,6.777802908026580e-2,2.342700211496934e-1,9.171217409183425e-1,9.916914324414655e0,4.205561438325457e-1,8.456032800936718e0,8.876588944769264e0,-8.035476657104173e0,-9.052437492714208e-1,3.008650438400445e-2,9.680646196175153e-1,1.848875998480233e-3,4.600710079526693e-1
1.480803865954624e-1,5.753088798531287e0,-1.910000000000000e0,6.879380304299325e-2,2.352061285925874e-1,9.259938622148107e-1,9.773221024032937e0,4.287323164297510e-1,8.422378255922613e0,8.851110572352365e0,-7.993645939492862e0,-9.031234977972246e-1,3.088880239217752e-2,9.672821976870410e-1,1.828999920781344e-3,4.590698950716048e-1
1.495686192226353e-1,5.685894442279261e0,-1.899999999999999e0,6.982450648018473e-2,2.361651258276073e-1,9.348395964976682e-1,9.631707121485919e0,4.369625355899616e-1,8.388177450738459e0,8.825139986328420e0,-7.951214915148498e0,-9.009732341318354e-1,3.170982256298710e-2,9.664808764832313e-1,1.809300953781559e-3,4.580500983944091e-1
1.510718088363708e-1,5.619368681043081e0,-1.890000000000001e0,7.087034815392362e-2,2.371474437884848e-1,9.436549586797570e-1,9.492340001262805e0,4.452423405204470e-1,8.353431736269629e0,8.798674076790077e0,-7.908189395749182e0,-8.987933098476856e-1,3.254988097443656e-2,9.656603417152704e-1,1.789777310293118e-3,4.570114657709032e-1
1.525901057568840e-1,5.553504862191142e0,-1.879999999999999e0,7.193153938152347e-2,2.381535158147920e-1,9.524359088015454e-1,9.355087521291155e0,4.535670801873128e-1,8.318142927012392e0,8.771710007199705e0,-7.864575846825080e0,-8.965841142000749e-1,3.340929420614910e-2,9.648202785655693e-1,1.770427228281620e-3,4.559538499363360e-1
