a,z,N,t,s,H,K_Psi,U_Psi,rho_Psi,P_Psi,w_Psi,Omega_Psi,Omega_m,Omega_r,q_dec
2.345702880937976e-1,3.263114515168818e0,-1.450000000000000e0,1.375433383877475e-1,7.747846611922520e1,4.876171074874136e0,-9.505389533388106e-9,1.517280932485531e0,1.517280932485531e0,-1.517280941990921e0,-1.000000006264752e0,2.127094954919817e-2,9.775621618071874e-1,1.166888643614408e-3,4.686770197981243e-1
2.369277586821217e-1,3.220695816996555e0,-1.440000000000000e0,1.396092582478056e-1,7.518863139694994e1,4.805102086137468e0,-1.918079912872364e-8,1.517280932899765e0,1.517280932899765e0,-1.517280952080564e0,-1.000000012641561e0,2.190481087369766e-2,9.769406457231822e-1,1.154543403120169e-3,4.677200549756471e-1
2.393089222437546e-1,3.178699191923245e0,-1.430000000000000e0,1.417057235679164e-1,7.296647151852197e1,4.735114874494589e0,-3.783986846905804e-8,1.517280933725139e0,1.517280933725139e0,-1.517280971565008e0,-1.000000024939263e0,2.255712295123059e-2,9.763005704554154e-1,1.142306593354150e-3,4.667354680259945e-1
2.417140168970364e-1,3.137120440251393e0,-1.420000000000000e0,1.438331650263805e-1,7.080998638953155e1,4.666193641521357e0,-7.303107033286403e-8,1.517280935333641e0,1.517280935333641e0,-1.517281008364711e0,-1.000000048132860e0,2.322839652519416e-2,9.756414265701046e-1,1.130176904701378e-3,4.657224919874856e-1
2.441432831534371e-1,3.095955404071177e0,-1.410000000000000e0,1.459920184374645e-1,6.871723502778198e1,4.598322828304509e0,-1.379816221167404e-7,1.517280938401532e0,1.517280938401532e0,-1.517281076383154e0,-1.000000090940062e0,2.391915489556971e-2,9.749626920663760e-1,1.118153038054376e-3,4.646803409128586e-1
2.465969639416064e-1,3.055199966844676e0,-1.400000000000000e0,1.481827247699456e-1,6.668633381577770e1,4.531487111888544e0,-2.553656279938044e-7,1.517280944131873e0,1.517280944131873e0,-1.517281199497501e0,-1.000000168304775e0,2.462993413459540e-2,9.742638321606393e-1,1.106233704765222e-3,4.636082094324865e-1
2.490753046316683e-1,3.014850052994200e0,-1.390000000000000e0,1.504057301635052e-1,6.471545480532907e1,4.465671401780339e0,-4.632284785383795e-7,1.517280954620278e0,1.517280954620278e0,-1.517281417848756e0,-1.000000305301716e0,2.536128330264604e-2,9.735442990707533e-1,1.094417626600596e-3,4.625052722450664e-1
2.515785530597565e-1,2.974901627494748e0,-1.380000000000000e0,1.526614859428543e-1,6.280282407227610e1,4.400860836514314e0,-8.240922576513096e-7,1.517280973443122e0,1.517280973443122e0,-1.517281797535379e0,-1.000000543137541e0,2.611376466563977e-2,9.728035317986621e-1,1.082703535698159e-3,4.613706834943403e-1
2.541069595528003e-1,2.935350695470473e0,-1.370000000000000e0,1.549504486294621e-1,6.094672011983582e1,4.337040780282561e0,-1.438641995559957e-6,1.517281006583590e0,1.517281006583590e0,-1.517282445225585e0,-1.000000948171096e0,2.688795391624278e-2,9.720409559092356e-1,1.071090174521694e-3,4.602035759713254e-1
2.566607769535558e-1,2.896193301795215e0,-1.360000000000000e0,1.572730799507386e-1,5.914547232913969e1,4.274196819637026e0,-2.465852558507145e-6,1.517281063859630e0,1.517281063859630e0,-1.517283529712188e0,-1.000001625178497e0,2.768444040251429e-2,9.712559833016745e-1,1.059576295811183e-3,4.590030600558985e-1
2.592402606458916e-1,2.857425530696973e0,-1.350000000000000e0,1.596298468465220e-1,5.739745945556339e1,4.212314760273999e0,-4.151957791878997e-6,1.517281161081607e0,1.517281161081607e0,-1.517285313039399e0,-1.000002736445887e0,2.850382736956755e-2,9.704480119679103e-1,1.048160662522159e-3,4.577682222781378e-1
2.618456685803260e-1,2.819043505366335e0,-1.340000000000000e0,1.620212214726617e-1,5.570110816993998e1,4.151380623915768e0,-6.871273363226191e-6,1.517281323248510e0,1.517281323248510e0,-1.517288194521873e0,-1.000004528674583e0,2.934673222246586e-2,9.696164257297878e-1,1.036842047746362e-3,4.564981233374739e-1
2.644772612998240e-1,2.781043387568781e0,-1.330000000000000e0,1.644476812016365e-1,5.405489164148318e1,4.091380645309834e0,-1.118253471389325e-5,1.517281589191584e0,1.517281589191584e0,-1.517292771726298e0,-1.000007370111648e0,3.021378682210584e-2,9.687605939432915e-1,1.025619234602617e-3,4.551917953656694e-1
2.671353019658503e-1,2.743421377260864e0,-1.320000000000000e0,1.669097086197956e-1,5.245732816407082e1,4.032301269373431e0,-1.790505722934392e-5,1.517282018193910e0,1.517282018193910e0,-1.517299923251139e0,-1.000011800744367e0,3.110563783043164e-2,9.678798711534854e-1,1.014491016083006e-3,4.538482381578737e-1
2.698200563846870e-1,2.706173712210197e0,-1.310000000000000e0,1.694077915210785e-1,5.090697982273119e1,3.974129148519628e0,-2.821960502650786e-5,1.517282699252563e0,1.517282699252563e0,-1.517310918857590e0,-1.000018598778619e0,3.202294712715257e-2,9.669735966780127e-1,1.003456194834631e-3,4.524664140251322e-1
2.725317930340126e-1,2.669296667619244e0,-1.300000000000000e0,1.719424228969025e-1,4.940245119929975e1,3.916851140211707e0,-4.379928821189773e-5,1.517283763803592e0,1.517283763803592e0,-1.517327563091804e0,-1.000028866906281e0,3.296639232733144e-2,9.660410940898171e-1,9.925135828515639e-4,4.510452408437922e-1
2.752707830897523e-1,2.632786555752809e0,-1.290000000000000e0,1.745141009218195e-1,4.794238811644769e1,3.860454304804167e0,-6.697600231228168e-5,1.517285402893267e0,1.517285402893267e0,-1.517352378895579e0,-1.000044141993447e0,3.393666743786385e-2,9.650816705610913e-1,9.816620010449824e-4,4.495835827954995e-1
2.780373004531941e-1,2.596639725569282e0,-1.280000000000000e0,1.771233289344885e-1,4.652547641883136e1,3.804925903741887e0,-1.009477752196250e-4,1.517287889943223e0,1.517287889943223e0,-1.517388837718443e0,-1.000066531721428e0,3.493448370097321e-2,9.640946160203746e-1,9.709002786521760e-4,4.480802382108595e-1
2.808316217783799e-1,2.560852562355519e0,-1.270000000000000e0,1.797706154133961e-1,4.515044079026349e1,3.750253398202634e0,-1.500317931942207e-4,1.517291610410427e0,1.517291610410427e0,-1.517441642203622e0,-1.000098881317319e0,3.596057068429719e-2,9.630792020632658e-1,9.602272524371210e-4,4.465339238568717e-1
2.836540264997705e-1,2.525421487365381e0,-1.260000000000000e0,1.824564739466200e-1,4.381604360584297e1,3.696424448282130e0,-2.199667449286270e-4,1.517297099770474e0,1.517297099770474e0,-1.517517066515403e0,-1.000144972757782e0,3.701567768967175e-2,9.620346805447011e-1,9.496417656272346e-4,4.449432549509926e-1
2.865047968601901e-1,2.490342957461841e0,-1.250000000000000e0,1.851814231947089e-1,4.252108381822782e1,3.643426912833929e0,-3.182663801093615e-4,1.517305091337373e0,1.517305091337373e0,-1.517623357717482e0,-1.000209757669652e0,3.810057556591108e-2,9.609602817675660e-1,9.391426665230318e-4,4.433067201524805e-1
2.893842179390506e-1,2.455613464762676e0,-1.240000000000000e0,1.879459868457465e-1,4.126439587629252e1,3.591248850087827e0,-4.546237898058361e-4,1.517316575455650e0,1.517316575455650e0,-1.517771199245455e0,-1.000299623557246e0,3.921605902411307e-2,9.598552121691764e-1,9.287288067104438e-4,4.416226507845264e-1
2.922925776808593e-1,2.421229536289675e0,-1.230000000000000e0,1.907506935611958e-1,4.004484867588879e1,3.539878519178450e0,-6.413628899087976e-4,1.517332871541968e0,1.517332871541968e0,-1.517974234431877e0,-1.000422690961184e0,4.036294956649743e-2,9.587186513947025e-1,9.183990388001410e-4,4.398891835887311e-1
2.952301669240143e-1,2.387187733621334e0,-1.220000000000000e0,1.935960769107167e-1,3.886134454221237e1,3.489304382719362e0,-8.939299910282079e-4,1.517355714295215e0,1.517355714295215e0,-1.518249644286243e0,-1.000589136734786e0,4.154209915051055e-2,9.575497486358742e-1,9.081522136152549e-4,4.381042164160671e-1
2.981972794298874e-1,2.353484652549024e0,-1.210000000000000e0,1.964826752943187e-1,3.771281824165023e1,3.439515110555574e0,-1.231414295309634e-3,1.517387355120808e0,1.517387355120808e0,-1.518618769416118e0,-1.000811535888416e0,4.275439471777796e-2,9.563476181054726e-1,8.979871767491850e-4,4.362653564231560e-1
3.011942119122020e-1,2.320116922736548e0,-1.200000000000000e0,1.994110318493541e-1,3.659823602299769e1,3.390499584817402e0,-1.677081859100869e-3,1.517430679415990e0,1.517430679415990e0,-1.519107761275091e0,-1.001105211514338e0,4.400076372120624e-2,9.551113335143742e-1,8.879027644195925e-4,4.343698605743438e-1
3.042212640667039e-1,2.287081207383120e0,-1.190000000000000e0,2.023816943396483e-1,3.551659468701299e1,3.342246906380308e0,-2.258903243582758e-3,1.517489339834028e0,1.517489339834028e0,-1.519748243077611e0,-1.001488579316036e0,4.528218078183960e-2,9.538399214196064e-1,8.778977985540505e-4,4.324145685499727e-1
3.072787386011313e-1,2.254374202889670e0,-1.180000000000000e0,2.053952150235928e-1,3.446692068346991e1,3.294746402807254e0,-3.010051029309366e-3,1.517567904990111e0,1.517567904990111e0,-1.520577956019420e0,-1.001983470406439e0,4.659967559873061e-2,9.525323533202117e-1,8.679710810576640e-4,4.303958285261833e-1
3.103669412654850e-1,2.221992638528500e0,-1.170000000000000e0,2.084521504975532e-1,3.344826923489727e1,3.247987637812150e0,-3.969339907613973e-3,1.517672022303248e0,1.517672022303248e0,-1.521641362210862e0,-1.002615413507847e0,4.795434221895983e-2,9.511875363938064e-1,8.581213872338530e-4,4.283094167135781e-1
3.134861808826053e-1,2.189933276116185e0,-1.160000000000000e0,2.115530615103596e-1,3.245972348630087e1,3.201960422234955e0,-5.181579498649120e-3,1.517808592808741e0,1.517808592808741e0,-1.522990172307391e0,-1.003413855688523e0,4.934734975016172e-2,9.498043027914819e-1,8.483474583564068e-4,4.261504520079482e-1
3.166367693790531e-1,2.158192909689769e0,-1.150000000000000e0,2.146985127443508e-1,3.150039367998046e1,3.156654826461678e0,-6.697808679176041e-3,1.517985954856484e0,1.517985954856484e0,-1.524683763535660e0,-1.004412299506295e0,5.077995456390756e-2,9.483813974426686e-1,8.386479934238310e-4,4.239133075981725e-1
3.198190218163040e-1,2.126768365186154e0,-1.140000000000000e0,2.178890725589454e-1,3.056941635417039e1,3.112061194156998e0,-8.575380284720036e-3,1.518214072671306e0,1.518214072671306e0,-1.526789452956026e0,-1.005648334078232e0,5.225351399491921e-2,9.469174643649156e-1,8.290216401651818e-4,4.215915218719966e-1
3.230332564222529e-1,2.095656500124711e0,-1.130000000000000e0,2.211253126888958e-1,2.966595356643368e1,3.068170157105638e0,-1.087786675591602e-2,1.518504724838452e0,1.518504724838452e0,-1.529382591594368e0,-1.007163538300530e0,5.376950148861812e-2,9.454110315259727e-1,8.194669854092361e-4,4.191777114348063e-1
3.262797946230395e-1,2.064854203293002e0,-1.120000000000000e0,2.244078078939351e-1,2.878919213927304e1,3.024972650883245e0,-1.367476073390188e-2,1.518871686942129e0,1.518871686942129e0,-1.532546447676030e0,-1.009003236317765e0,5.532952308884465e-2,9.438604943661808e-1,8.099825449745122e-4,4.166634894816430e-1
3.295589610751889e-1,2.034358394435677e0,-1.110000000000000e0,2.277371355527227e-1,2.793834292821658e1,2.982459931001720e0,-1.704094974732865e-2,1.519330901877675e0,1.519330901877675e0,-1.536371851625004e0,-1.011216088428313e0,5.693533508999898e-2,9.422640981567161e-1,8.005667532848145e-4,4.140393931120463e-1
3.328710836980797e-1,2.004166023946432e0,-1.100000000000000e0,2.311138751952860e-1,2.711264011153422e1,2.940623589100633e0,-2.105595086802204e-2,1.519900630829623e0,1.519900630829623e0,-1.540956581697645e0,-1.013853504920601e0,5.858886260529338e-2,9.406199194417451e-1,7.912179529615537e-4,4.112948234239486e-1
3.362164937067334e-1,1.974274072563065e0,-1.090000000000000e0,2.345386079679998e-1,2.631134050094676e1,2.899455568689664e0,-2.580289931078955e-2,1.520601577602607e0,1.520601577602607e0,-1.546404476913397e0,-1.016968875799452e0,6.029221872756248e-2,9.389258468877493e-1,7.819343846881143e-4,4.084180023441080e-1
