a,z,N,t,phi,phidot,H,KE,PE,rho_phi,P_phi,w_phi,Omega_phi,Omega_m,Omega_r,q_dec
2.490753046316683e-1,3.014850052994200e0,-1.390000000000000e0,1.501105064656757e-1,4.165426292971587e-3,5.530071042993187e-2,4.491788489661158e0,1.529084287027588e-3,2.217580171854330e0,2.219109256141358e0,-2.216051087567303e0,-9.986218936424189e-1,3.666222634780657e-2,9.622560458059740e-1,1.081727846219469e-3,4.456233110722194e-1
2.515785530597565e-1,2.974901627494748e0,-1.380000000000000e0,1.523529548311133e-1,4.290349286101579e-3,5.611581784710871e-2,4.427356754278390e0,1.574492506324942e-3,2.217441662803830e0,2.219016155310154e0,-2.215867170297505e0,-9.985809093795401e-1,3.773550549826247e-2,9.611947112635381e-1,1.069783238199419e-3,4.440119585245721e-1
2.541069595528003e-1,2.935350695470473e0,-1.370000000000000e0,1.546280192122495e-1,4.418956632794362e-3,5.694230498974501e-2,4.363920541352351e0,1.621213048772570e-3,2.217299077743900e0,2.218920290792673e0,-2.215677864695128e0,-9.985387370105184e-1,3.883888720602077e-2,9.601031768366667e-1,1.057935957312524e-3,4.423557679122654e-1
2.566607769535558e-1,2.896193301795215e0,-1.360000000000000e0,1.569361357738864e-1,4.551353306018658e-3,5.778030268840675e-2,4.301465481976539e0,1.669281689381952e-3,2.217152301091421e0,2.218821582780803e0,-2.215483019402039e0,-9.984953439227956e-1,3.997313797504201e-2,9.589806772793752e-1,1.046184745582744e-3,4.406536041476969e-1
2.592402606458916e-1,2.857425530696973e0,-1.350000000000000e0,1.592777448370986e-1,4.687647051441173e-3,5.862994201590131e-2,4.239977425532643e0,1.718735050393975e-3,2.217001214243883e0,2.218719949294277e0,-2.215282479193490e0,-9.984506967173208e-1,4.113903923314337e-2,9.578264324092381e-1,1.034528357618502e-3,4.389043106018891e-1
2.618456685803260e-1,2.819043505366335e0,-1.340000000000000e0,1.616532908429080e-1,4.827948447689666e-3,5.949135422257928e-2,4.179442436368390e0,1.769610613618201e-3,2.216845695515900e0,2.218615306129518e0,-2.215076084902281e0,-9.984047611961125e-1,4.233738734219516e-2,9.566396470970626e-1,1.022965560742155e-3,4.371067091317933e-1
2.644772612998240e-1,2.781043387568781e0,-1.330000000000000e0,1.640632223144641e-1,4.972370966819825e-3,6.036467067044689e-2,4.119846790519619e0,1.821946732575756e-3,2.216685620075659e0,2.218507566808235e0,-2.214863673343083e0,-9.983575023499269e-1,4.356899358761106e-2,9.554195112772575e-1,1.011495135131340e-3,4.352596001405247e-1
2.671353019658503e-1,2.743421377260864e0,-1.320000000000000e0,1.665079918125979e-1,5.121031035785258e-3,6.125002276196299e-2,4.061176972475773e0,1.875782644170492e-3,2.216520859880473e0,2.218396642524644e0,-2.214645077236303e0,-9.983088843462766e-1,4.483468414569822e-2,9.541651999803291e-1,1.000115873972530e-3,4.333617626727224e-1
2.698200563846870e-1,2.706173712210197e0,-1.310000000000000e0,1.689880558838886e-1,5.274048098546918e-3,6.214754186303501e-2,4.003419671987898e0,1.931158479808844e-3,2.216351283611807e0,2.218282442091616e0,-2.214420125131998e0,-9.982588705178698e-1,4.613530002740814e-2,9.528758733889648e-1,9.888265836269839e-4,4.314119545472686e-1
2.725317930340126e-1,2.669296667619244e0,-1.300000000000000e0,1.715038750080781e-1,5.431544678046699e-3,6.305735922562336e-2,3.946561780918364e0,1.988115276254654e-3,2.216176756610679e0,2.218164871886934e0,-2.214188641334424e0,-9.982074233512107e-1,4.747169699699325e-2,9.515506769191975e-1,9.776260838093253e-4,4.294089125296876e-1
2.752707830897523e-1,2.632786555752809e0,-1.290000000000000e0,1.740559135448231e-1,5.593646438290295e-3,6.397960590976706e-2,3.890590390131432e0,2.046694986184550e-3,2.215997140813158e0,2.218043835799342e0,-2.213950445826973e0,-9.981545044753842e-1,4.884474546400015e-2,9.501887413282210e-1,9.665132077789566e-4,4.273513525466215e-1
2.780373004531941e-1,2.596639725569282e0,-1.280000000000000e0,1.766446396625053e-1,5.760482247744504e-3,6.491441269181916e-2,3.835492786423801e0,2.106940487561907e-3,2.215812294684635e0,2.217919235172197e0,-2.213705354197073e0,-9.981000746518180e-1,5.025533034693365e-2,9.487891828505218e-1,9.554868025445693e-4,4.252379699448829e-1
2.808316217783799e-1,2.560852562355519e0,-1.270000000000000e0,1.792705252723556e-1,5.932184241897493e-3,6.586190997698825e-2,3.781256449494399e0,2.168895592908452e-3,2.215622073155273e0,2.217790968748182e0,-2.213453177562365e0,-9.980440937640460e-1,5.170435090699652e-2,9.473511033639216e-1,9.445457290818498e-4,4.230674397975935e-1
2.836540264997705e-1,2.525421487365381e0,-1.260000000000000e0,1.819340459592955e-1,6.108887886140634e-3,6.682222770929797e-2,3.727869048952606e0,2.232605058016634e-3,2.215426327555345e0,2.217658932613361e0,-2.213193722497328e0,-9.979865208078811e-1,5.319272055015679e-2,9.458735905872787e-1,9.336888625645948e-4,4.208384172600472e-1
2.865047968601901e-1,2.490342957461841e0,-1.250000000000000e0,1.846356808961053e-1,6.290732039159942e-3,6.779549526904705e-2,3.675318441363959e0,2.298114589387690e-3,2.215224905550282e0,2.217523020139669e0,-2.212926790960894e0,-9.979273138826372e-1,5.472136659576365e-2,9.443557183116270e-1,9.229150926093857e-4,4.185495379779585e-1
2.893842179390506e-1,2.455613464762676e0,-1.240000000000000e0,1.873759127592427e-1,6.477859015707335e-3,6.878184137174626e-2,3.623592667332781e0,2.365470851244032e-3,2.215017651076684e0,2.217383121927928e0,-2.212652180225440e0,-9.978664301826314e-1,5.629123000995344e-2,9.427965466665126e-1,9.122233235339151e-4,4.161994185508344e-1
2.922925776808593e-1,2.421229536289675e0,-1.230000000000000e0,1.901552276419723e-1,6.670414649453108e-3,6.978139396504088e-2,3.572679948620805e0,2.434721471852122e-3,2.214804404278536e0,2.217239125750389e0,-2.212369682806684e0,-9.978038259891990e-1,5.790326510198458e-2,9.411951224233863e-1,9.016124746290666e-4,4.137866570532740e-1
2.952301669240143e-1,2.387187733621334e0,-1.220000000000000e0,1.929741149542340e-1,6.868548355693943e-3,7.079428011591876e-2,3.522568685301058e0,2.505915048565585e-3,2.214585001443881e0,2.217090916492447e0,-2.212079086395315e0,-9.977394566637529e-1,5.955843918161351e-2,9.395504793379417e-1,8.910814804448257e-4,4.113098336170160e-1
2.981972794298874e-1,2.353484652549024e0,-1.210000000000000e0,1.958330673171413e-1,7.072413193399376e-3,7.182062589425182e-2,3.473247452946307e0,2.579101151921038e-3,2.214359274942549e0,2.216938376094470e0,-2.211780173790628e0,-9.976732766415777e-1,6.125773217562162e-2,9.378616385332883e-1,8.806292910900416e-4,4.087675110766180e-1
3.011942119122020e-1,2.320116922736548e0,-1.200000000000000e0,1.987325804557516e-1,7.282165927000854e-3,7.286055625518333e-2,3.424704999851245e0,2.654330328907367e-3,2.214127053164502e0,2.216781383493410e0,-2.211472722835595e0,-9.976052394262491e-1,6.300213620154910e-2,9.361276089259047e-1,8.702548725460233e-4,4.061582356817055e-1
3.042212640667039e-1,2.287081207383120e0,-1.190000000000000e0,2.016731530857766e-1,7.497967087955728e-3,7.391419491714603e-2,3.376930244287757e0,2.731654105124928e-3,2.213888160458778e0,2.216619814563903e0,-2.211156506353653e0,-9.975352975849290e-1,6.479265509666191e-2,9.343473876963441e-1,8.599572069939656e-4,4.034805378787472e-1
3.072787386011313e-1,2.254374202889670e0,-1.180000000000000e0,2.046552867826452e-1,7.719981034685436e-3,7.498166422760194e-2,3.329912271792540e0,2.811124985170420e-3,2.213642417074583e0,2.216453542059754e0,-2.210831292089413e0,-9.974634027451276e-1,6.663030390019681e-2,9.325199608066471e-1,8.497352931560748e-4,4.007329331652296e-1
3.103669412654850e-1,2.221992638528500e0,-1.170000000000000e0,2.076794858538857e-1,7.948376012233962e-3,7.606308503136319e-2,3.283640332486377e0,2.892796452244193e-3,2.213389639103089e0,2.216282435555333e0,-2.210496842650845e0,-9.973895055920349e-1,6.851610828687989e-2,9.306443035664698e-1,8.395881466503015e-4,3.979139230193132e-1
3.134861808826053e-1,2.189933276116185e0,-1.160000000000000e0,2.107462572087848e-1,8.183324211890129e-3,7.715857653692022e-2,3.238103838424305e0,2.976722966601888e-3,2.213129638419639e0,2.216106361386241e0,-2.210152915453037e0,-9.973135558667501e-1,7.045110394970450e-2,9.287193812499371e-1,8.295148003584985e-4,3.950219959079526e-1
3.166367693790531e-1,2.158192909689769e0,-1.150000000000000e0,2.138561102029529e-1,8.425001827627503e-3,7.826825616571978e-2,3.193292360976178e0,3.062959961611366e-3,2.212862222629901e0,2.215925182591512e0,-2.209799262668290e0,-9.972355023665290e-1,7.243633593003664e-2,9.267441497651556e-1,8.195143048077406e-4,3.920556283762326e-1
3.198190218163040e-1,2.126768365186154e0,-1.140000000000000e0,2.170095564889850e-1,8.673589112533844e-3,7.939223940596130e-2,3.149195628236822e0,3.151563838946737e-3,2.212587195016449e0,2.215738758855396e0,-2.209435631177503e0,-9.971552929456589e-1,7.447285789301415e-2,9.247175563784213e-1,8.095857285645619e-4,3.890132862210691e-1
3.230332564222529e-1,2.095656500124711e0,-1.130000000000000e0,2.202071098627218e-1,8.929270434783995e-3,8.053063966335530e-2,3.105803522465162e0,3.242591962294587e-3,2.212304354486287e0,2.215546946448582e0,-2.209061762523993e0,-9.970728745175161e-1,7.656173134626813e-2,9.226385404950902e-1,7.997281586417768e-4,3.858934257521294e-1
3.262797946230395e-1,2.064854203293002e0,-1.120000000000000e0,2.234492860881511e-1,9.192234329958290e-3,8.168356809783159e-2,3.063106077551791e0,3.336102648596545e-3,2.212013495522874e0,2.215349598171471e0,-2.208677392874277e0,-9.969881930586935e-1,7.870402480011703e-2,9.205060344989655e-1,7.899407009174039e-4,3.826944951425855e-1
3.295589610751889e-1,2.034358394435677e0,-1.110000000000000e0,2.267366027212470e-1,9.462673552428164e-3,8.285113345996761e-2,3.021093476514320e0,3.432155157800682e-3,2.211714408139659e0,2.215146563297459e0,-2.208282252981858e0,-9.969011936143030e-1,8.090081286728017e-2,9.183189646521545e-1,7.802224805652885e-4,3.794149358726442e-1
3.328710836980797e-1,2.004166023946432e0,-1.100000000000000e0,2.300695789307564e-1,9.740785125807339e-3,8.403344192552742e-2,2.979756049019880e0,3.530809680925495e-3,2.211406877835132e0,2.214937687516057e0,-2.207876068154206e0,-9.968118203046289e-1,8.315317530026539e-2,9.160762520572376e-1,7.705726424968715e-4,3.760531842684971e-1
3.362164937067334e-1,1.974274072563065e0,-1.090000000000000e0,2.334487353049841e-1,1.002677039060398e-2,8.523059692105958e-2,2.939084268934297e0,3.632127325760065e-3,2.211090685551489e0,2.214722812877249e0,-2.207458558225729e0,-9.967200163337446e-1,8.546219596469934e-2,9.137768136834873e-1,7.609903518134643e-4,3.726076731391279e-1
3.395955256449391e-1,1.944679551065524e0,-1.080000000000000e0,2.368745936455134e-1,1.032083504803191e-2,8.644269894171636e-2,2.899068751897420e0,3.736170100164105e-3,2.210765607638062e0,2.214501777738226e0,-2.207029437537897e0,-9.966257240001134e-1,8.782896174695030e-2,9.114195634587814e-1,7.514747942682794e-4,3.690768335132852e-1
3.430085174187066e-1,1.915379499976997e0,-1.070000000000000e0,2.403476767598612e-1,1.062318920297089e-2,8.766984536873458e-2,2.859700252923985e0,3.843000893488916e-3,2.210431415816237e0,2.214274416709726e0,-2.206588414922748e0,-9.965288847086988e-1,9.025456139434204e-2,9.090034134289204e-1,7.420251767375413e-4,3.654590964791042e-1
3.464558103300576e-1,1.886370989267957e0,-1.060000000000000e0,2.438685082527249e-1,1.093404740681310e-2,8.891213028591360e-2,2.820969664029400e0,3.952683455989638e-3,2.210087877145063e0,2.214040560601053e0,-2.206135193689074e0,-9.964294389846982e-1,9.274008428641908e-2,9.065272749858811e-1,7.326407276998275e-4,3.617528951284845e-1
3.499377491111554e-1,1.857651118063163e0,-1.050000000000000e0,2.474376122844400e-1,1.125362869033377e-2,9.016964427681962e-2,2.782868011880532e0,4.065282374504094e-3,2.209734753998466e0,2.213800036372970e0,-2.205669471623962e0,-9.963273264904590e-1,9.528661913622662e-2,9.039900601660510e-1,7.233206977224207e-4,3.579566666073941e-1
3.534546819587802e-1,1.829217014351559e0,-1.040000000000000e0,2.510555133407641e-1,1.158215659878274e-2,9.144247422931705e-2,2.745386455470355e0,4.180863046589657e-3,2.209371804040601e0,2.213552667087190e0,-2.205190940994011e0,-9.962224860435861e-1,9.789525261996435e-2,9.013906830200817e-1,7.140643599539490e-4,3.540688542745882e-1
3.570069605691473e-1,1.801065834699080e0,-1.030000000000000e0,2.547227359962633e-1,1.191985922536061e-2,9.273070313617021e-2,2.708516283816252e0,4.299491652064264e-3,2.208998780203614e0,2.213298271855678e0,-2.204699288551549e0,-9.961148556371847e-1,1.005670679340272e-1,8.987280610553507e-1,7.048710106220977e-4,3.500879099698735e-1
3.605949401730785e-1,1.773194763964296e0,-1.020000000000000e0,2.584398046491109e-1,1.226696923420448e-2,9.403440987983396e-2,2.672248913682051e0,4.421235120724307e-3,2.208615430677624e0,2.213036665798348e0,-2.204194195556899e0,-9.960043724633640e-1,1.033031432788751e-1,8.960011167515900e-1,6.957399695348682e-4,3.460122963923138e-1
3.642189795715234e-1,1.745601015016916e0,-1.010000000000000e0,2.622072432607589e-1,1.262372388392143e-2,9.535366902069987e-2,2.636575887322806e0,4.546161097854590e-3,2.208221498900751e0,2.212767659998606e0,-2.203675337802897e0,-9.958909729385168e-1,1.061045502686075e-1,8.932087791508081e-1,6.866705805843741e-4,3.418404895899811e-1
3.678794411714423e-1,1.718281828459045e0,-1.000000000000000e0,2.660255750909468e-1,1.299036504924228e-2,9.668855058282384e-2,2.601488870252061e0,4.674337906903642e-3,2.207816723551889e0,2.212491061458793e0,-2.203142385644985e0,-9.957745927309448e-1,1.089723522658035e-1,8.903499855219449e-1,6.776622122516616e-4,3.375709815615056e-1
3.715766910220456e-1,1.691234472349263e0,-9.900000000000002e-1,2.698953224112172e-1,1.336713923358312e-2,9.803911982851873e-2,2.566979649031767e0,4.805834508375327e-3,2.207400838554207e0,2.212206673062582e0,-2.202595004045831e0,-9.956551667916974e-1,1.119076026416523e-1,8.874236831002370e-1,6.687142581107817e-4,3.332022829689059e-1
3.753110988513994e-1,1.664456241929418e0,-9.800000000000004e-1,2.738170062124523e-1,1.375429757741056e-2,9.940543703083873e-2,2.533040129084236e0,4.940720455646023e-3,2.206973573083980e0,2.211914293539626e0,-2.202032852628334e0,-9.955326293879680e-1,1.149113429611740e-1,8.844288309014956e-1,6.598261373305920e-4,3.287329259617053e-1
3.790830381033989e-1,1.637944459354152e0,-9.699999999999998e-1,2.777911459102635e-1,1.415209586515993e-2,1.007875572453122e-1,2.499662332525707e0,5.079065847738545e-3,2.206534651581742e0,2.211613717429481e0,-2.201455585734003e0,-9.954069141390188e-1,1.179846010936405e-1,8.813644016111869e-1,6.509972951726212e-4,3.241614671117705e-1
3.828928859751121e-1,1.611696473423117e0,-9.600000000000000e-1,2.818182590404978e-1,1.456079452740512e-2,1.021855300768782e-1,2.466838396021498e0,5.220941278546291e-3,2.206083793769408e0,2.211304735047954e0,-2.200862852490862e0,-9.952779540550905e-1,1.211283892488680e-1,8.782293835476490e-1,6.422272034830270e-4,3.194864904573389e-1
3.867410234545011e-1,1.585709659315847e0,-9.500000000000002e-1,2.858988609322599e-1,1.498065862981178e-2,1.035993994374649e-1,2.434560568663116e0,5.366417781901707e-3,2.205620714682727e0,2.210987132464629e0,-2.200254296900826e0,-9.951456815798657e-1,1.243437019406715e-1,8.750227826981521e-1,6.335153611763322e-4,3.147066106537184e-1
3.906278353585210e-1,1.559981418329272e0,-9.400000000000004e-1,2.900334643864351e-1,1.541195786360394e-2,1.050292033069719e-1,2.402821209866229e0,5.515566773648622e-3,2.205145124702829e0,2.210660691476478e0,-2.199629557929180e0,-9.950100286354076e-1,1.276315138779763e-1,8.717436248273144e-1,6.248612947093803e-4,3.098204762295962e-1
3.945537103716013e-1,1.534509177617854e0,-9.299999999999997e-1,2.942225793501974e-1,1.585496653433684e-2,1.064749734921615e-1,2.371612787289515e0,5.668459990078248e-3,2.204656729590410e0,2.210325189580488e0,-2.198988269600332e0,-9.948709266701576e-1,1.309927777852384e-1,8.683909576562184e-1,6.162645585432119e-4,3.048267729458245e-1
3.985190410845142e-1,1.509290389936297e0,-9.199999999999999e-1,2.984667125603428e-1,1.630996352982667e-2,1.079367353742296e-1,2.340927874775723e0,5.825169421623229e-3,2.204155230543688e0,2.209980399965311e0,-2.198330061122065e0,-9.947283067110327e-1,1.344284221551198e-1,8.649638531092905e-1,6.077247355898359e-4,2.997242272514975e-1
4.025242240336359e-1,1.484322533384817e0,-9.100000000000001e-1,3.027663671969316e-1,1.677723229248880e-2,1.094145076617927e-1,2.310759150313089e0,5.985767243436245e-3,2.203640324252291e0,2.209626091495727e0,-2.197654557008855e0,-9.945820994181107e-1,1.379393489344614e-1,8.614614096278962e-1,5.992414376424086e-4,2.945116098354152e-1
4.065696597405989e-1,1.459603111156951e0,-9.000000000000004e-1,3.071220425310321e-1,1.725706078816266e-2,1.109083021414633e-1,2.281099394017655e0,6.150325741951053e-3,2.203111702955820e0,2.209262028697772e0,-2.196961377213869e0,-9.944322351427221e-1,1.415264311466389e-1,8.578827545475750e-1,5.908143057860709e-4,2.891877392675060e-1
4.106557527523456e-1,1.435129651289874e0,-8.899999999999997e-1,3.115342335487846e-1,1.774974145602378e-2,1.124181234219257e-1,2.251941486137689e0,6.318917236853657e-3,2.202569054524070e0,2.208887971760924e0,-2.196250137287216e0,-9.942786439895216e-1,1.451905104543761e-1,8.542270465348376e-1,5.824430107862122e-4,2.837514857233077e-1
4.147829116815814e-1,1.410899706417209e0,-8.799999999999999e-1,3.160034305775594e-1,1.825557115716450e-2,1.139439686806817e-1,2.223278405079010e0,6.491613999352084e-3,2.202012062539516e0,2.208503676538868e0,-2.195520448540163e0,-9.941212558816965e-1,1.489323946656911e-1,8.504934780808566e-1,5.741272534521688e-4,2.782017747869383e-1
4.189515492476389e-1,1.386910853524277e0,-8.700000000000001e-1,3.205301189090917e-1,1.877485112033628e-2,1.154858274102855e-1,2.195103225451370e0,6.668488166319124e-3,2.201440406383754e0,2.208108894550073e0,-2.194771918217435e0,-9.939600006296990e-1,1.527528551871059e-1,8.466812780479206e-1,5.658667649735486e-4,2.725375913255406e-1
4.231620823177487e-1,1.363160693705796e0,-8.600000000000003e-1,3.251147784106532e-1,1.930788687672872e-2,1.170436811622837e-1,2.167409116136729e0,6.849611650009163e-3,2.200853761336838e0,2.207703372986848e0,-2.194004149686829e0,-9.937948080038106e-1,1.566526244291723e-1,8.427897142636016e-1,5.576613072260391e-4,2.667579834267895e-1
4.274149319487268e-1,1.339646851925990e0,-8.499999999999996e-1,3.297578831224600e-1,1.985498817686134e-2,1.186175032922888e-1,2.140189338380245e0,7.035056043648067e-3,2.200251798697113e0,2.207286854740761e0,-2.193216742653465e0,-9.936256078102959e-1,1.606323931699107e-1,8.388180961570459e-1,5.495106730434679e-4,2.608620663903094e-1
4.317105234290797e-1,1.316366976781091e0,-8.399999999999999e-1,3.344599008585157e-1,2.041646890989962e-2,1.202072587062377e-1,2.113437243902562e0,7.224892522834185e-3,2.199634185899191e0,2.206859078422025e0,-2.192409293376357e0,-9.934523299711550e-1,1.646928078804416e-1,8.347657774331042e-1,5.414146864540504e-4,2.548490267657522e-1
4.360492863215356e-1,1.293318740264183e0,-8.300000000000001e-1,3.392212928016744e-1,2.099264701417643e-2,1.218129036081337e-1,2.087146273034557e0,7.419191742722230e-3,2.199000586642410e0,2.206419778385133e0,-2.191581394899688e0,-9.932749046075428e-1,1.688344680195966e-1,8.306321587775259e-1,5.333732028773666e-4,2.487181264264935e-1
4.404316545059991e-1,1.270499837532407e0,-8.200000000000003e-1,3.440425130927756e-1,2.158384437821571e-2,1.234343852495846e-1,2.061309952875005e0,7.618023730971433e-3,2.198350661030548e0,2.205968684761519e0,-2.190732637299577e0,-9.930932621268874e-1,1.730579233041689e-1,8.264166905865520e-1,5.253861092790339e-4,2.424687066680768e-1
4.448580662229413e-1,1.247907986676470e0,-8.099999999999996e-1,3.489240084128298e-1,2.219038673026529e-2,1.250716416817637e-1,2.035921895471685e0,7.821457776485741e-3,2.197684065724943e0,2.205505523501429e0,-2.189862607948457e0,-9.929073333137078e-1,1.773636709620976e-1,8.221188757136223e-1,5.174533242799570e-4,2.361001923195807e-1
