x4,phi,phidot,KE,PE,rho,P,w,w_avg,rho_drift
1.425000000000000e1,-1.125937930070699e-1,-9.936411004193790e-1,4.936613182213173e-1,6.338681111859449e-3,4.999999993331767e-1,4.873226371094578e-1,9.746452755187480e-1,7.844531484890969e-3,-1.333646637569075e-9
1.430000000000000e1,-1.621144368185638e-1,-9.867719635420619e-1,4.868594540163281e-1,1.314054531250006e-2,4.999999993288282e-1,4.737189087038280e-1,9.474378186794431e-1,1.117738818284278e-2,-1.342343569632476e-9
1.435000000000000e1,-2.112298789686563e-1,-9.774364106585214e-1,4.776909684405068e-1,2.230903088455660e-2,4.999999993250634e-1,4.553819375559502e-1,9.107638763413162e-1,1.437572776238117e-2,-1.349873102185484e-9
1.440000000000000e1,-2.598173564488573e-1,-9.656577757912395e-1,4.662474699730418e-1,3.375252935603628e-2,4.999999993290781e-1,4.324949406170056e-1,8.649898823946923e-1,1.740871787212296e-2,-1.341843747226790e-9
1.445000000000000e1,-3.077554258586445e-1,-9.514654993906404e-1,4.526432982653404e-1,4.735670107271782e-2,4.999999993380582e-1,4.052865971926226e-1,8.105731954583496e-1,2.024737815258795e-2,-1.323883558335126e-9
1.450000000000000e1,-3.549242669783015e-1,-9.348950547512931e-1,4.370143816992116e-1,6.298561764504233e-2,4.999999993442540e-1,3.740287640541693e-1,7.480575290894100e-1,2.286485395990278e-2,-1.311492026090377e-9
1.455000000000000e1,-4.012059822518321e-1,-9.159878593488150e-1,4.195168792372123e-1,8.048312009732872e-2,4.999999993345410e-1,3.390337591398835e-1,6.780675191822194e-1,2.523666725947640e-2,-1.330918042441454e-9
1.460000000000000e1,-4.464848914990899e-1,-8.947911713277623e-1,4.003256201430545e-1,9.967437916847703e-2,4.999999993115315e-1,3.006512409745774e-1,6.013024827771104e-1,2.734094237495645e-2,-1.376937008856771e-9
1.465000000000000e1,-4.906478210404709e-1,-8.713579713816381e-1,3.796323571451618e-1,1.203676421458810e-1,4.999999992910428e-1,2.592647149992808e-1,5.185294307337920e-1,2.915860454007762e-2,-1.417914452517266e-9
1.470000000000000e1,-5.335843865741419e-1,-8.457468303248319e-1,3.576438505022500e-1,1.423561487978516e-1,4.999999993001016e-1,2.152877017043984e-1,4.305754040115148e-1,3.067354948168498e-2,-1.399796722978408e-9
1.475000000000000e1,-5.751872690331052e-1,-8.180217626652123e-1,3.345798020969505e-1,1.654201972288809e-1,4.999999993258314e-1,1.691596048680696e-1,3.383192101923075e-1,3.187278255836373e-2,-1.348337219653217e-9
1.480000000000000e1,-6.153524828748815e-1,-7.882520666129214e-1,3.106706602597707e-1,1.893293390901407e-1,4.999999993499114e-1,1.213413211696300e-1,2.426826426547905e-1,3.274652628763802e-2,-1.300177299157212e-9
1.485000000000000e1,-6.539796359744275e-1,-7.565121508692650e-1,2.861553172064208e-1,2.138446821346224e-1,4.999999993410432e-1,7.231063507179841e-2,1.446212703341952e-1,3.328829541291362e-2,-1.317913667087112e-9
1.490000000000000e1,-6.909721805675574e-1,-7.228813487051907e-1,2.612787221529178e-1,2.387212771591426e-1,4.999999993120603e-1,2.255744499377518e-2,4.511489004962301e-2,3.349493898599749e-2,-1.375879410403513e-9
1.495000000000000e1,-7.262376545538025e-1,-6.874437196378583e-1,2.362894338347672e-1,2.637105654459041e-1,4.999999992806713e-1,-2.742113161113691e-2,-5.484226330117304e-2,3.336664926823237e-2,-1.438657415420153e-9
1.500000000000000e1,-7.596879126107923e-1,-6.502878393388629e-1,2.114371369960034e-1,2.885628622834714e-1,4.999999992794748e-1,-7.712572528746800e-2,-1.542514507972201e-1,3.290693758050760e-2,-1.441050390127430e-9
1.505000000000000e1,-7.912393465094496e-1,-6.115065781426581e-1,1.869701475558714e-1,3.130298517323504e-1,4.999999992882218e-1,-1.260597041764790e-1,-2.521194087118643e-1,3.212257755613866e-2,-1.423556383883806e-9
1.510000000000000e1,-8.208130941161969e-1,-5.711968689765835e-1,1.631329315643262e-1,3.368670677363023e-1,4.999999993006284e-1,-1.737341361719762e-1,-3.474682728299712e-1,3.102351656830074e-2,-1.398743121328039e-9
1.515000000000000e1,-8.483352365014900e-1,-5.294594650512898e-1,1.401636625661990e-1,3.598363367450195e-1,4.999999993112185e-1,-2.196726741788205e-1,-4.393453489628669e-1,2.962275641165148e-2,-1.377563063620357e-9
1.520000000000000e1,-8.737369826239285e-1,-4.863986881725670e-1,1.182918419279970e-1,3.817081574023836e-1,4.999999993303806e-1,-2.634163154743865e-1,-5.268326316543276e-1,2.793620461322965e-2,-1.339238719921809e-9
1.525000000000000e1,-8.969548413029791e-1,-4.421221678948661e-1,9.773600567202807e-2,4.022639936684262e-1,4.999999993404542e-1,-3.045279879963981e-1,-6.090559767961968e-1,2.598249802687391e-2,-1.319091502693936e-9
1.530000000000000e1,-9.179307799554220e-1,-3.967405724801624e-1,7.870154092594350e-2,4.212984583947847e-1,4.999999993207283e-1,-3.425969174688412e-1,-6.851938358685481e-1,2.378280062700706e-2,-1.358543499918596e-9
1.535000000000000e1,-9.366123696831489e-1,-3.503673322658382e-1,6.137863375954014e-2,4.386213655217417e-1,4.999999992812819e-1,-3.772427317622016e-1,-7.544854646089278e-1,2.136057766001771e-2,-1.437436170093065e-9
1.540000000000000e1,-9.529529163143892e-1,-3.031183561727355e-1,4.594036892443066e-2,4.540596303560496e-1,4.999999992804803e-1,-4.081192614316190e-1,-8.162385240378374e-1,1.874134853020144e-2,-1.439039443162926e-9
1.545000000000000e1,-9.669115769864174e-1,-2.551117420434819e-1,3.254100046423003e-2,4.674589988551803e-1,4.999999993194103e-1,-4.349179983909502e-1,-8.698359979659033e-1,1.595242099126276e-2,-1.361179391423661e-9
1.550000000000000e1,-9.784534622734632e-1,-2.064674814175582e-1,2.131441044145488e-2,4.786855889174637e-1,4.999999993589186e-1,-4.573711784760088e-1,-9.147423581248663e-1,1.302260938146708e-2,-1.282162820359645e-9
1.555000000000000e1,-9.875497234183793e-1,-1.573071596160026e-1,1.237277123322725e-2,4.876272281118588e-1,4.999999993450860e-1,-4.752544568786315e-1,-9.505089150022661e-1,9.981939780357605e-3,-1.309827912798767e-9
1.560000000000000e1,-9.941776245307961e-1,-1.077536518356878e-1,5.805424741963311e-3,4.941945745588482e-1,4.999999993008116e-1,-4.883891498168849e-1,-9.767783009996740e-1,6.861345075930341e-3,-1.398376858752215e-9
1.565000000000000e1,-9.983205993692984e-1,-5.793081604335177e-2,1.677989723724331e-3,4.983220095625376e-1,4.999999992862619e-1,-4.966440198388132e-1,-9.932880410955215e-1,3.692353011637874e-3,-1.427476137294548e-9
1.570000000000000e1,-9.999682926561774e-1,-7.963183386100636e-3,3.170614482033460e-5,4.999682931588552e-1,4.999999993036756e-1,-4.999365870140349e-1,-9.998731754205420e-1,5.067703324351723e-4,-1.392648885101266e-9
1.575000000000000e1,-9.991165859939065e-1,4.202435307668514e-2,8.830231257569479e-4,4.991169762040596e-1,4.999999993298165e-1,-4.982339530783026e-1,-9.964679074922379e-1,-2.663633831973842e-3,-1.340366928559433e-9
1.580000000000000e1,-9.957676081688603e-1,9.190685054345885e-2,4.223434588408841e-3,4.957765647391665e-1,4.999999993275753e-1,-4.915531301507576e-1,-9.831062616236451e-1,-5.787442220347201e-3,-1.344849342999055e-9
1.585000000000000e1,-9.899297299015178e-1,1.415596287469680e-1,1.001956424548970e-2,4.899804350714460e-1,4.999999993169357e-1,-4.799608708259563e-1,-9.599217429632890e-1,-8.833898245814391e-3,-1.366128543622835e-9
1.590000000000000e1,-9.816175428596685e-1,1.908585816099346e-1,1.821349908707804e-2,4.817865002249266e-1,4.999999993120046e-1,-4.635730011378486e-1,-9.271460035514414e-1,-1.177320634333504e-2,-1.375990765772883e-9
1.595000000000000e1,-9.708518231824084e-1,2.396804874318740e-1,2.872336802779034e-2,4.712766312883032e-1,4.999999993160935e-1,-4.425532632605128e-1,-8.851065277316859e-1,-1.457682094928553e-2,-1.367812973995797e-9
1.600000000000000e1,-9.576594795555856e-1,2.879033168647154e-1,4.144415993085235e-2,4.585558393913375e-1,4.999999993221899e-1,-4.171116794604852e-1,-8.342233600518604e-1,-1.721772133348085e-2,-1.355620171672456e-9
1.605000000000000e1,-9.420734859689753e-1,3.354065379133412e-1,5.624877283750679e-2,4.437512264828686e-1,4.999999993203754e-1,-3.875024536453618e-1,-7.750049083441485e-1,-1.967066966016164e-2,-1.359249268695351e-9
1.610000000000000e1,-9.241327992913770e-1,3.820714172636274e-1,7.298928394491842e-2,4.270107153630583e-1,4.999999993079767e-1,-3.540214314181399e-1,-7.080428638162440e-1,-2.191244983537917e-2,-1.384046544039563e-9
1.615000000000000e1,-9.038822618953253e-1,4.277813170580322e-1,9.149842761195236e-2,4.085015716845047e-1,4.999999992964571e-1,-3.170031440725523e-1,-6.340062890372059e-1,-2.392208490222533e-2,-1.407085892246585e-9
1.620000000000000e1,-8.813724895776276e-1,4.724219863915924e-1,1.115912666130889e-1,3.884087326921326e-1,4.999999993052215e-1,-2.768174660790437e-1,-5.536349329273946e-1,-2.568103097037373e-2,-1.389556913977685e-9
1.625000000000000e1,-8.566597450481628e-1,5.158818468192194e-1,1.330670399388043e-1,3.669329593929916e-1,4.999999993317960e-1,-2.338659194541873e-1,-4.677318395334553e-1,-2.717334590963545e-2,-1.336408095298225e-9
1.630000000000000e1,-8.298057972953761e-1,5.580522712573266e-1,1.557111687277304e-1,3.442888306125074e-1,4.999999993402378e-1,-1.885776618847770e-1,-3.771553242672196e-1,-2.838583129611001e-2,-1.319524489673540e-9
1.635000000000000e1,-8.008777672000836e-1,5.988278556075199e-1,1.792974003257504e-1,3.207025989976957e-1,4.999999993234460e-1,-1.414051986719453e-1,-2.828103977265636e-1,-2.930814637164758e-2,-1.353107959012334e-9
1.640000000000000e1,-7.699479597714537e-1,6.381066821756003e-1,2.035900689185763e-1,2.964099303781120e-1,4.999999992966883e-1,-9.281986145953575e-2,-1.856397231801967e-1,-2.993289306092112e-2,-1.406623373334526e-9
1.645000000000000e1,-7.370936834231187e-1,6.757905744011763e-1,2.283464502247359e-1,2.716535490711303e-1,4.999999992958662e-1,-4.330709884639442e-2,-8.661419781476479e-2,-3.025567138139699e-2,-1.408267502611693e-9
1.650000000000000e1,-7.023970567374247e-1,7.117853421531656e-1,2.533191866520495e-1,2.466808126566985e-1,4.999999993087480e-1,6.638373995350999e-3,1.327674800905716e-2,-3.027510487691656e-2,-1.382504000169149e-9
1.655000000000000e1,-6.659448032211058e-1,7.460010172250069e-1,2.782587588503725e-1,2.217412404685987e-1,4.999999993189712e-1,5.651751838177380e-2,1.130350369175078e-1,-2.999283600277698e-2,-1.362057577836140e-9
1.660000000000000e1,-6.278280345300062e-1,7.783520782446069e-1,3.029159788538494e-1,1.970840204709053e-1,4.999999993247547e-1,1.058319583829440e-1,2.116639170517381e-1,-2.941349168654986e-2,-1.350490608231780e-9
1.665000000000000e1,-5.881420227221253e-1,8.087576644217964e-1,3.270444798804996e-1,1.729555194458365e-1,4.999999993263361e-1,1.540889604346631e-1,3.081779212845428e-1,-2.854461958188117e-2,-1.347327804879228e-9
1.670000000000000e1,-5.469859621219820e-1,8.371417776468932e-1,3.504031779409002e-1,1.495968213792552e-1,4.999999993201554e-1,2.008063565616450e-1,4.016127136693585e-1,-2.739659581823196e-2,-1.359689250080010e-9
1.675000000000000e1,-5.044627214522275e-1,8.634334724081845e-1,3.727586806374275e-1,1.272413186674938e-1,4.999999993049213e-1,2.455173619699337e-1,4.910347246224829e-1,-2.598250532580163e-2,-1.390157322589403e-9
1.680000000000000e1,-4.606785867156847e-1,8.875670331530213e-1,3.938876191700282e-1,1.061123801291803e-1,4.999999992992086e-1,2.877752390408479e-1,5.755504788883775e-1,-2.431799607853604e-2,-1.401582849780425e-9
1.685000000000000e1,-4.157429954817228e-1,9.094821385430346e-1,4.135788801644058e-1,8.642111914605791e-2,4.999999993104637e-1,3.271577610183479e-1,6.543155229390445e-1,-2.242110884710501e-2,-1.379072633866940e-9
1.690000000000000e1,-3.697682633019284e-1,9.291240122314208e-1,4.316357150525067e-1,6.836428427266211e-2,4.999999993251688e-1,3.632714307798446e-1,7.265428625402768e-1,-2.031208428619754e-2,-1.349662381855410e-9
1.695000000000000e1,-3.228693029808470e-1,9.464435597725345e-1,4.478777059174535e-1,5.212229340366900e-2,4.999999993211225e-1,3.957554125137845e-1,7.915108261022469e-1,-1.801314939355014e-2,-1.357755019526508e-9
1.700000000000000e1,-2.751633375144553e-1,9.613974913162339e-1,4.621425681545740e-1,3.785743115604703e-2,4.999999993106210e-1,4.242851369985270e-1,8.485702751670270e-1,-1.554828556993778e-2,-1.378757996661761e-9
1.705000000000000e1,-2.267696070294746e-1,9.739484298180625e-1,4.742877719725347e-1,2.571222733615117e-2,4.999999993086859e-1,4.485755446363835e-1,8.971510905131934e-1,-1.294298067723966e-2,-1.382628123103302e-9
1.710000000000000e1,-1.778090706542909e-1,9.840650044681490e-1,4.841919665094491e-1,1.580803280347130e-2,4.999999993129204e-1,4.683839337059778e-1,9.367678686992237e-1,-1.022396763547515e-2,-1.374159119826857e-9
1.715000000000000e1,-1.284041041958617e-1,9.917219290985220e-1,4.917561923274469e-1,8.243806987170851e-3,4.999999993146178e-1,4.835123853402761e-1,9.670247720061153e-1,-7.418952218600255e-3,-1.370764390884460e-9
1.720000000000000e1,-7.867819432796402e-2,9.969000653836231e-1,4.969048701809360e-1,3.095129131354435e-3,4.999999993122904e-1,4.938097410495815e-1,9.876194834575538e-1,-4.556332800139649e-3,-1.375419111937504e-9
1.725000000000000e1,-2.875562994942964e-2,9.995864706813232e-1,4.995865561845719e-1,4.134431268942673e-4,4.999999993114662e-1,4.991731130576776e-1,9.983462274901455e-1,-1.664914863113552e-3,-1.377067571084467e-9
1.730000000000000e1,2.123880851579805e-2,9.997744303800493e-1,4.997744558208760e-1,2.255434935853679e-4,4.999999993144614e-1,4.995489123272907e-1,9.990978260244215e-1,1.226376875673764e-3,-1.371077140710497e-9
1.735000000000000e1,7.118016102244676e-2,9.974634746733341e-1,4.974666916537005e-1,2.533307661590724e-3,4.999999993152912e-1,4.949333839921098e-1,9.898667693397605e-1,4.088785869352241e-3,-1.369417579333287e-9
1.740000000000000e1,1.209436001997716e-1,9.926593797459111e-1,4.926863220987685e-1,7.313677214641102e-3,4.999999993134096e-1,4.853726448841274e-1,9.707452911012636e-1,6.894007835878403e-3,-1.373180791297557e-9
1.745000000000000e1,1.704047433611703e-1,9.853741533386401e-1,4.854811110339209e-1,1.451888827999316e-2,4.999999993139140e-1,4.709622227539277e-1,9.419244468003377e-1,9.614468755978505e-3,-1.372171931635080e-9
1.750000000000000e1,2.194399634083118e-1,9.756260047225186e-1,4.759230505454120e-1,2.407694877032061e-2,4.999999993157326e-1,4.518461017750913e-1,9.036922047869169e-1,1.222359406180040e-2,-1.368534841006408e-9
1.755000000000000e1,2.679266978301136e-1,9.634392991873137e-1,4.641076416092711e-1,3.589235770507449e-2,4.999999993143456e-1,4.282152839041967e-1,8.564305689828240e-1,1.469606640602570e-2,-1.371308733233434e-9
1.760000000000000e1,3.157437550410862e-1,9.488444971535090e-1,4.501529398892477e-1,4.984705942372272e-2,4.999999993129705e-1,4.003058804655250e-1,8.006117620311378e-1,1.700806952847163e-2,-1.374059088732338e-9
1.765000000000000e1,3.627716173002377e-1,9.318780780292085e-1,4.341983761557058e-1,6.580162315931505e-2,4.999999993150209e-1,3.683967529963908e-1,7.367935070021580e-1,1.913751588821138e-2,-1.369958257946280e-9
1.770000000000000e1,4.088927394436353e-1,9.125824490210103e-1,4.164033631305924e-1,8.359663618486031e-2,4.999999993154527e-1,3.328067269457321e-1,6.656134548027520e-1,2.106425590237594e-2,-1.369094615455424e-9
1.775000000000000e1,4.539918426853521e-1,8.910058391511162e-1,3.969457027006923e-1,1.030542966124207e-1,4.999999993131131e-1,2.938914060882716e-1,5.877828129840238e-1,2.277026682629430e-2,-1.373773761415009e-9
1.780000000000000e1,4.979562027560382e-1,8.672021787129243e-1,3.760198093822213e-1,1.239801899316063e-1,4.999999993138276e-1,2.520396194506150e-1,5.040792395930005e-1,2.423981952141292e-2,-1.372344793360014e-9
1.785000000000000e1,5.406759316508889e-1,8.412309644593404e-1,3.538347677825960e-1,1.461652315332783e-1,4.999999993158744e-1,2.076695362493177e-1,4.153390730669236e-1,2.545962158530243e-2,-1.368251290045919e-9
1.790000000000000e1,5.820442522923133e-1,8.131571108967425e-1,3.306122435009686e-1,1.693877558132590e-1,4.999999993142276e-1,1.612244876877096e-1,3.224489758176723e-1,2.641893555976325e-2,-1.371544877670772e-9
1.795000000000000e1,6.219577654263627e-1,7.830507880409028e-1,3.065842683257394e-1,1.934157309870772e-1,4.999999993128166e-1,1.131685373386622e-1,2.263370749883946e-1,2.710967118606764e-2,-1.374366731532461e-9
1.800000000000000e1,6.603167080602069e-1,7.509872460215489e-1,2.819909218435152e-1,2.180090774717343e-1,4.999999993152495e-1,6.398184437178095e-2,1.279636889188083e-1,2.752645093819968e-2,-1.369501068104739e-9
1.805000000000000e1,6.970252028074293e-1,7.170466269934216e-1,2.570779326413216e-1,2.429220666743690e-1,4.999999993156905e-1,1.415586596695259e-2,2.831173197265316e-2,2.766664833295738e-2,-1.368618995911675e-9
1.810000000000000e1,7.319914975476057e-1,6.813137648278421e-1,2.320942230719441e-1,2.679057762409933e-1,4.999999993129374e-1,-3.581155316904919e-2,-7.162310643651749e-2,2.753039878719802e-2,-1.374125258024606e-9
1.815000000000000e1,7.651281947627362e-1,6.438779730711062e-1,2.072894221030780e-1,2.927105772104418e-1,4.999999993135198e-1,-8.542115510736376e-2,-1.708423104492872e-1,2.712058306480107e-2,-1.372960301004866e-9
1.820000000000000e1,7.963524699635873e-1,6.048328217070349e-1,1.829113711070469e-1,3.170886282085531e-1,4.999999993156000e-1,-1.341772571015062e-1,-2.683545145703360e-1,2.644278362640927e-2,-1.368799962264688e-9
1.825000000000000e1,8.255862787165617e-1,5.642759032817449e-1,1.592036475122146e-1,3.407963518025301e-1,4.999999993147447e-1,-1.815927042903155e-1,-3.631854090783805e-1,2.550521446079071e-2,-1.370510593901031e-9
1.830000000000000e1,8.527565517305165e-1,5.223085889662180e-1,1.364031310539408e-1,3.635968682596605e-1,4.999999993136013e-1,-2.271937372057196e-1,-4.543874750352213e-1,2.431862523533279e-2,-1.372797431287154e-9
1.835000000000000e1,8.777953774762985e-1,4.790357751874399e-1,1.147376369547157e-1,3.852623623593787e-1,4.999999993140944e-1,-2.705247254046630e-1,-5.410494515515436e-1,2.289618085242074e-2,-1.371811109152077e-9
1.840000000000000e1,9.006401719231865e-1,4.345656214518168e-1,9.442363967390185e-2,4.055763596409134e-1,4.999999993148153e-1,-3.111527199670115e-1,-6.223054407868114e-1,2.125331773551432e-2,-1.370369373532299e-9
1.845000000000000e1,9.212338349824017e-1,3.890092799838926e-1,7.566410995679328e-2,4.243358893581915e-1,4.999999993149848e-1,-3.486717794013982e-1,-6.973435597581783e-1,1.940757839131915e-2,-1.370030422442881e-9
1.850000000000000e1,9.395248932253161e-1,3.424806179005719e-1,5.864648681877876e-2,4.413535124950208e-1,4.999999993137996e-1,-3.827070256762420e-1,-7.654140524029390e-1,1.737842600085458e-2,-1.372400859622758e-9
1.855000000000000e1,9.554676285310416e-1,2.950959326318473e-1,4.354080472792988e-2,4.564591945853663e-1,4.999999993132961e-1,-4.129183898574364e-1,-8.258367808490834e-1,1.518704098029696e-2,-1.373407720883790e-9
1.860000000000000e1,9.690221923636815e-1,2.469736612232817e-1,3.049799466901616e-2,4.695020046466579e-1,4.999999993156740e-1,-4.390040099776417e-1,-8.780080211569709e-1,1.285610162012670e-2,-1.368651969535506e-9
1.865000000000000e1,9.801547053709532e-1,1.982340842802970e-1,1.964837608522396e-2,4.803516232304100e-1,4.999999993156340e-1,-4.607032471451861e-1,-9.214064955515308e-1,1.040955105719285e-2,-1.368732016615581e-9
1.870000000000000e1,9.888373420668756e-1,1.489990253573095e-1,1.110035477871408e-2,4.888996445329415e-1,4.999999993116556e-1,-4.777992897542275e-1,-9.555985808240168e-1,7.872352957607345e-3,-1.376688762988465e-9
1.875000000000000e1,9.950484003888622e-1,9.939154647427856e-2,4.939339755274337e-3,4.950606595582167e-1,4.999999993134910e-1,-4.901213198029424e-1,-9.802426409517755e-1,5.270238387352632e-3,-1.373017921579844e-9
1.880000000000000e1,9.987723559240718e-1,4.953564049145156e-2,1.226889839449168e-3,4.987731094790603e-1,4.999999993185095e-1,-4.975462196396112e-1,-9.950924406355144e-1,2.629446421445686e-3,-1.362980950325721e-9
1.885000000000000e1,9.999999007107844e-1,-4.440788014468330e-4,9.860299094722788e-8,4.999999007107893e-1,4.999999993137803e-1,-4.999998021077984e-1,-9.999996055880357e-1,-2.353890888119680e-5,-1.372439495384015e-9
1.890000000000000e1,9.987279665354339e-1,-5.042268812907559e-2,1.271223739081010e-3,4.987287755700014e-1,4.999999993090825e-1,-4.974575518309204e-1,-9.949151050366495e-1,-2.662252708890204e-3,-1.381835090796812e-9
1.895000000000000e1,9.949597325824311e-1,-1.002752669915715e-1,5.027564585115471e-3,4.949724347302514e-1,4.999999993153669e-1,-4.899448701451359e-1,-9.798897416320017e-1,-5.260511734287168e-3,-1.369266255935031e-9
1.900000000000000e1,9.887046174579626e-1,-1.498772099096462e-1,1.123158902515007e-2,4.887684102913480e-1,4.999999993164981e-1,-4.775368212661980e-1,-9.550736438379851e-1,-7.792672736920642e-3,-1.367003732433147e-9
1.905000000000000e1,9.799782556877837e-1,-1.991045378590691e-1,1.982130849803674e-2,4.801786908104356e-1,4.999999993084724e-1,-4.603573823123989e-1,-9.207147658981971e-1,-1.023388410734370e-2,-1.383055225900875e-9
1.910000000000000e1,9.688024586508849e-1,-2.478342081554920e-1,3.071089736602988e-2,4.692891019439998e-1,4.999999993100296e-1,-4.385782045779699e-1,-8.771564103663636e-1,-1.256032835871791e-2,-1.379940717249895e-9
1.915000000000000e1,9.552051600143927e-1,-2.959444220015102e-1,4.379155045690396e-2,4.562084488590608e-1,4.999999993159648e-1,-4.124168984021568e-1,-8.248337979327444e-1,-1.474945309968602e-2,-1.368070434715207e-9
1.920000000000000e1,9.392203459299986e-1,-3.433149289162913e-1,5.893257020839909e-2,4.410674291044331e-1,4.999999993128322e-1,-3.821348588960340e-1,-7.642697188424311e-1,-1.678018826970663e-2,-1.374335645287772e-9
1.925000000000000e1,9.208879701174728e-1,-3.898273273035792e-1,7.598267255632592e-2,4.240173267535398e-1,4.999999993098657e-1,-3.480346541972139e-1,-6.960693093551904e-1,-1.863314755757446e-2,-1.380268677131369e-9
1.930000000000000e1,9.002538539747564e-1,-4.353653603921528e-1,9.477149851469455e-2,4.052285007982011e-1,4.999999993128956e-1,-3.104570022835065e-1,-6.209140054202784e-1,-2.029081209081324e-2,-1.374208746796057e-9
1.935000000000000e1,8.773695720378712e-1,-4.798152068133174e-1,1.151113163446533e-1,3.848886829689587e-1,4.999999993136119e-1,-2.697773666243054e-1,-5.395547339892987e-1,-2.173769466862715e-2,-1.372776115005081e-9
1.940000000000000e1,8.522923230933744e-1,-5.230657651000035e-1,1.367988973098260e-1,3.632011020019505e-1,4.999999993117765e-1,-2.264022046921245e-1,-4.528044100075103e-1,-2.296048301226053e-2,-1.376446956413702e-9
1.945000000000000e1,8.250847872088592e-1,-5.650089313809292e-1,1.596175462701098e-1,3.403824530417442e-1,4.999999993118540e-1,-1.807649067716345e-1,-3.615298140408395e-1,-2.394816072180274e-2,-1.376291969279464e-9
1.950000000000000e1,7.958149690527998e-1,-6.055398695840803e-1,1.833392668279525e-1,3.166607324842544e-1,4.999999993122068e-1,-1.333214656563018e-1,-2.666429316793941e-1,-2.469210485549073e-2,-1.375586311525012e-9
1.955000000000000e1,7.645560279252752e-1,-6.445572734739236e-1,2.077270393940691e-1,2.922729599184371e-1,4.999999993125063e-1,-8.454592052436796e-2,-1.690918412812351e-1,-2.518615928419873e-2,-1.374987457225529e-9
1.960000000000000e1,7.313860949010333e-1,-6.819636198587132e-1,2.325371894053998e-1,2.674628099072917e-1,4.999999993126915e-1,-3.492562050189188e-2,-6.985124109980247e-2,-2.542668321763322e-2,-1.374617086824514e-9
1.965000000000000e1,6.963880775383938e-1,-7.176654123520122e-1,2.575218220431919e-1,2.424781772688100e-1,4.999999993120018e-1,1.504364477438186e-2,3.008728959016372e-2,-2.541257454724438e-2,-1.375996316888006e-9
1.970000000000000e1,6.596494526538444e-1,-7.515734150683255e-1,2.824312991187328e-1,2.175687001932583e-1,4.999999993119910e-1,6.486259892547450e-2,1.297251980294532e-1,-2.514526790166810e-2,-1.376017966236986e-9
1.975000000000000e1,6.212620476765482e-1,-7.836028756596601e-1,3.070167333710444e-1,1.929832659416288e-1,4.999999993126732e-1,1.140334674294156e-1,2.280669351723441e-1,-2.462870756115527e-2,-1.374653502139722e-9
1.980000000000000e1,5.813218111267217e-1,-8.136737371534195e-1,3.310324752666060e-1,1.689675240458259e-1,4.999999993124319e-1,1.620649512207801e-1,3.241299028872829e-1,-2.386929562531948e-2,-1.375136116088527e-9
1.985000000000000e1,5.399285727955605e-1,-8.417108380572372e-1,3.542385674515083e-1,1.457614318605254e-1,4.999999993120338e-1,2.084771355909829e-1,4.169542717556667e-1,-2.287581607129731e-2,-1.375932479064090e-9
1.990000000000000e1,4.971857942223205e-1,-8.676441002208759e-1,3.764031423240466e-1,1.235968569882398e-1,4.999999993122864e-1,2.528062853358068e-1,5.056125713670470e-1,-2.165933557473292e-2,-1.375427105543281e-9
1.995000000000000e1,4.532003100927126e-1,-8.914087039942490e-1,3.973047387783533e-1,1.026952605340654e-1,4.999999993124187e-1,2.946094782442879e-1,5.892189572988477e-1,-2.023308219150563e-2,-1.375162539396513e-9
2.000000000000000e1,4.080820612095718e-1,-9.129452502442238e-1,4.167345149717442e-1,8.326548434052636e-2,4.999999993122706e-1,3.334690306312178e-1,6.669380621797815e-1,-1.861230321167856e-2,-1.375458857921785e-9
2.005000000000000e1,3.619438196987755e-1,-9.321999088212553e-1,4.344983350031783e-1,6.550166430906985e-2,4.999999993122481e-1,3.689966706941085e-1,7.379933424033295e-1,-1.681410369670788e-2,-1.375503710931980e-9
2.010000000000000e1,3.149009071356501e-1,-9.491245531065136e-1,4.504187086548195e-1,4.958129065742765e-2,4.999999993122472e-1,4.008374179973919e-1,8.016748370974920e-1,-1.485726739460059e-2,-1.375505598311122e-9
2.015000000000000e1,2.670709063016072e-1,-9.636768803036739e-1,4.643365648159107e-1,3.566343449638092e-2,4.999999993122917e-1,4.286731303195298e-1,8.573462618182679e-1,-1.276206189372607e-2,-1.375416669446849e-9
2.020000000000000e1,2.185733672896235e-1,-9.758205171732978e-1,4.761128408681812e-1,2.388715844416233e-2,4.999999993123435e-1,4.522256824240188e-1,9.044513660919413e-1,-1.055003002281309e-2,-1.375312974616349e-9
2.025000000000000e1,1.695295086903640e-1,-9.855251109473020e-1,4.856298721538460e-1,1.437012715839810e-2,4.999999993122440e-1,4.712597449954479e-1,9.425194912873426e-1,-8.243769630930448e-3,-1.375511926582362e-9
2.030000000000000e1,1.200619146086197e-1,-9.927664051955732e-1,4.927925676424705e-1,7.207431669743741e-3,4.999999993122143e-1,4.855851359727268e-1,9.711702732813676e-1,-5.866703985818874e-3,-1.375571434536482e-9
2.035000000000000e1,7.029422826737400e-2,-9.975263004537425e-1,4.975293600484650e-1,2.470639263852841e-3,4.999999993123179e-1,4.950587207846122e-1,9.901174429309966e-1,-3.442845110899918e-3,-1.375364266920087e-9
2.040000000000000e1,2.035084296396680e-2,-9.997928994623119e-1,4.997929209076282e-1,2.070784046720184e-4,4.999999993123003e-1,4.995858425029562e-1,9.991716863801725e-1,-9.965524399037713e-4,-1.375399460989968e-9
