a,z,N,t,s,H,K_Psi,U_Psi,rho_Psi,P_Psi,w_Psi,Omega_Psi,Omega_m,Omega_r,q_dec
6.308328896206881e-1,5.852058706090728e-1,-4.607142857142857e-1,4.091908705857112e-1,3.983428406115180e0,1.298371629864256e0,-2.103481672481972e0,1.470629834307131e0,1.470629834307131e0,-3.574111506789102e0,-2.430327077155348e0,2.907930902622742e-1,7.088922624884104e-1,3.146472493152734e-4,-5.599261580464687e-1
6.312836455069260e-1,5.840739849944818e-1,-4.600000000000000e-1,4.097410968078874e-1,3.974901627186161e0,1.297962882317386e0,-2.091772254476093e0,1.475124739233920e0,1.475124739233920e0,-3.566896993710013e0,-2.418030759596927e0,2.918656232132473e-1,7.078204296067481e-1,3.139471800045469e-4,-5.584531083078358e-1
6.317347234766701e-1,5.829429075809378e-1,-4.592857142857143e-1,4.102914965929592e-1,3.966393100367604e0,1.297552902414238e0,-2.080118721344882e0,1.479594612470142e0,1.479594612470142e0,-3.559713333815024e0,-2.405870705268507e0,2.929350506991655e-1,7.067516999753835e-1,3.132493254511051e-4,-5.569891608724751e-1
6.321861237600626e-1,5.818126377913604e-1,-4.585714285714286e-1,4.108420705715397e-1,3.957902786588209e0,1.297141699815849e0,-2.068520821657540e0,1.484039573500320e0,1.484039573500320e0,-3.552560395157860e0,-2.393844785943704e0,2.940013910507945e-1,7.056860552754520e-1,3.125536737533960e-4,-5.555342687038343e-1
6.326378465874093e-1,5.806831750490817e-1,-4.578571428571429e-1,4.113928193717996e-1,3.949430646854363e0,1.296729284133026e0,-2.056978305077064e0,1.488459741274467e0,1.488459741274467e0,-3.545438046351530e0,-2.381950917473799e0,2.950646624636521e-1,7.046234773232500e-1,3.118602130978430e-4,-5.540883850975408e-1
6.330898921891813e-1,5.795545187778448e-1,-4.571428571428571e-1,4.119437436176442e-1,3.940976642269637e0,1.296315664925309e0,-2.045490922382289e0,1.492855234200176e0,1.492855234200176e0,-3.538346156582465e0,-2.370187058679001e0,2.961248829977860e-1,7.035639480704553e-1,3.111689317586832e-4,-5.526514636853990e-1
6.335422607960142e-1,5.784266684018049e-1,-4.564285714285714e-1,4.124948439305101e-1,3.932540734015562e0,1.295900851702553e0,-2.034058425437114e0,1.497226170154940e0,1.497226170154940e0,-3.531284595592054e0,-2.358551210220043e0,2.971820705803704e-1,7.025074496015330e-1,3.104798180965591e-4,-5.512234584254980e-1
6.339949526387080e-1,5.772996233455281e-1,-4.557142857142857e-1,4.130461209288638e-1,3.924122883356993e0,1.295484853924833e0,-2.022680567193343e0,1.501572666485588e0,1.501572666485588e0,-3.524253233678931e0,-2.347041413538381e0,2.982362430064880e-1,7.014539641329541e-1,3.097928605579181e-4,-5.498043236012067e-1
6.344479679482282e-1,5.761733830339910e-1,-4.550000000000000e-1,4.135975752285660e-1,3.915723051638015e0,1.295067681002996e0,-2.011357101680714e0,1.505894840012616e0,1.505894840012616e0,-3.517251941693330e0,-2.335655749815746e0,2.992874179405841e-1,7.004034740117417e-1,3.091080476741173e-4,-5.483940138168131e-1
6.349013069557050e-1,5.750479468925818e-1,-4.542857142857143e-1,4.141492074424005e-1,3.907341200287247e0,1.294649342298577e0,-2.000087784009630e0,1.510192807029672e0,1.510192807029672e0,-3.510280591039302e0,-2.324392338977902e0,3.003356129172335e-1,6.993559617147057e-1,3.084253680608336e-4,-5.469924839965447e-1
6.353549698924338e-1,5.739233143470979e-1,-4.535714285714286e-1,4.147010181801010e-1,3.898977290817544e0,1.294229847124089e0,-1.988872370366297e0,1.514466683305932e0,1.514466683305932e0,-3.503339053672229e0,-2.313249338720865e0,3.013808453423012e-1,6.983114098472815e-1,3.077448104173038e-4,-5.455996893816119e-1
6.358089569898753e-1,5.727994848237474e-1,-4.528571428571428e-1,4.152530080486385e-1,3.890631284822771e0,1.293809204743507e0,-1.977710618003977e0,1.518716584089964e0,1.518716584089964e0,-3.496427202093941e0,-2.302224943562495e0,3.024231324942975e-1,6.972698011421772e-1,3.070663635254805e-4,-5.442155855262523e-1
