a,z,N,t,phi,phidot,H,KE,PE,rho_phi,P_phi,w_phi,Omega_phi,Omega_m,Omega_r,q_dec
5.286572873835034e-2,1.791584631225505e1,-2.940000000000000e0,1.468315215999449e-2,5.000196963917770e-1,2.677757909349271e-3,4.518788537513792e1,3.585193710541288e-6,2.133869432393313e0,2.133873017587024e0,-2.133865847199603e0,-9.999966397309673e-1,3.483399460808652e-4,9.943849627772081e-1,5.266697276711121e-3,5.021108404750083e-1
5.339703814519711e-2,1.772763049667291e1,-2.930000000000000e0,1.490612082403918e-2,5.000202979692130e-1,2.718311560857976e-3,4.451419512121714e1,3.694608870947062e-6,2.133869104600382e0,2.133872799209253e0,-2.133865409991512e0,-9.999965371798429e-1,3.589634433049160e-4,9.944265258476888e-1,5.214510709006388e-3,5.020688120540850e-1
5.393368730035602e-2,1.754128745974687e1,-2.920000000000000e0,1.513246391007630e-2,5.000209178993613e-1,2.759478253547056e-3,4.385056715712110e1,3.807360115899555e-6,2.133868766806883e0,2.133872574166999e0,-2.133864959446767e0,-9.999964315018974e-1,3.699106176992950e-4,9.944672524869543e-1,5.162836895346282e-3,5.020265545011624e-1
5.447572986918986e-2,1.735679856701793e1,-2.910000000000000e0,1.536223238925894e-2,5.000215567415508e-1,2.801267239972253e-3,4.319685101943370e1,3.923549074870881e-6,2.133868418708007e0,2.133872342257082e0,-2.133864495158933e0,-9.999963226018752e-1,3.811913196732587e-4,9.945071378634250e-1,5.111670816901719e-3,5.019840505316295e-1
5.502322005640721e-2,1.717414536944307e1,-2.900000000000000e0,1.559547800289015e-2,5.000222150723335e-1,2.843687912267836e-3,4.255289850314107e1,4.043280471189102e-6,2.133868059989562e0,2.133872103270033e0,-2.133864016709091e0,-9.999962103816202e-1,3.928156988689268e-4,9.945461767988764e-1,5.061007502254650e-3,5.019412824357561e-1
5.557621261148309e-2,1.699330960155031e1,-2.890000000000000e0,1.583225326741731e-2,5.000228934854440e-1,2.886749803060761e-3,4.191856362758988e1,4.166662212735672e-6,2.133867690327986e0,2.133871856990199e0,-2.133863523665774e0,-9.999960947399921e-1,4.047942132210591e-4,9.945843637598214e-1,5.010842026957596e-3,5.018982320648873e-1
5.613476283413373e-2,1.681427317961220e1,-2.880000000000000e0,1.607261149551574e-2,5.000235925931592e-1,2.930462589254303e-3,4.129370260296390e1,4.293805493509518e-6,2.133867309389616e0,2.133871603195109e0,-2.133863015584122e0,-9.999959755727693e-1,4.171376382891768e-4,9.946216928486142e-1,4.961169513096590e-3,5.018548808172247e-1
5.669892657984690e-2,1.663701819983732e1,-2.870000000000000e0,1.631660679819824e-2,5.000243130259820e-1,2.974836092429473e-3,4.067817379726898e1,4.424824888410528e-6,2.133866916830849e0,2.133871341655738e0,-2.133862492005961e0,-9.999958527725623e-1,4.298570768704425e-4,9.946581577942720e-1,4.911985128857591e-3,5.018112096231959e-1
5.726876026546733e-2,1.646152693658000e1,-2.860000000000000e0,1.656429410290030e-2,5.000250554337571e-1,3.019880282092707e-3,4.007183770382131e1,4.559838459086164e-6,2.133866512297545e0,2.133871072136004e0,-2.133861952459085e0,-9.999957262287129e-1,4.429639689012662e-4,9.946937519430026e-1,4.863284088096153e-3,5.017671989303862e-1
5.784432087483848e-2,1.628778184056763e1,-2.850000000000000e0,1.681572916603485e-2,5.000258204862896e-1,3.065605277938171e-3,3.947455690922826e1,4.698967860061186e-6,2.133866095424679e0,2.133870794392539e0,-2.133861396456819e0,-9.999955958271958e-1,4.564701016564319e-4,9.947284682484329e-1,4.815061649910657e-3,5.017228286880302e-1
5.842566596450083e-2,1.611576553714588e1,-2.840000000000000e0,1.707096857907552e-2,5.000266088733639e-1,3.112021350958893e-3,3.888619606185711e1,4.842338444412006e-6,2.133865665836341e0,2.133870508174786e0,-2.133860823497897e0,-9.999954614505183e-1,4.703876202545232e-4,9.947622992615268e-1,4.767313118218681e-3,5.016780783310435e-1
5.901285366944784e-2,1.594546082454102e1,-2.830000000000000e0,1.733006979112754e-2,5.000274213063148e-1,3.159138927489239e-3,3.830662184078138e1,4.990079381588931e-6,2.133865223144872e0,2.133870213224254e0,-2.133860233065491e0,-9.999953229776105e-1,4.847290384785048e-4,9.947952371201847e-1,4.720033841336823e-3,5.016329267635837e-1
5.960594270893934e-2,1.577685067213988e1,-2.820000000000000e0,1.759309111060232e-2,5.000282585176020e-1,3.206968589534437e-3,3.773570292519990e1,5.142323767130249e-6,2.133864766951098e0,2.133869909274865e0,-2.133859624627331e0,-9.999951802837231e-1,4.995072499211381e-4,9.948272735385152e-1,4.673219211563762e-3,5.015873523421250e-1
6.020499239237357e-2,1.560991821878669e1,-2.810000000000000e0,1.786009172566565e-2,5.000291212622036e-1,3.255521078433975e-3,3.717330996431959e1,5.299208746063957e-6,2.133864296843571e0,2.133869596052317e0,-2.133858997634825e0,-9.999950332403106e-1,5.147355394643984e-4,9.948583997957690e-1,4.626864664766597e-3,5.015413328580380e-1
6.081006262521797e-2,1.544464677109705e1,-2.800000000000000e0,1.813113171668498e-2,5.000300103182329e-1,3.304807297104311e-3,3.661931554769586e1,5.460875635496949e-6,2.133863812398230e0,2.133869273273866e0,-2.133858351522594e0,-9.999948817149166e-1,5.304275951030280e-4,9.948886067249265e-1,4.580965679970490e-3,5.014948455196506e-1
6.142121391500013e-2,1.528101980178843e1,-2.790000000000000e0,1.840627206362708e-2,5.000309264870425e-1,3.354838311386525e-3,3.607359417602316e1,5.627470047773395e-6,2.133863313178351e0,2.133868940648398e0,-2.133857685708303e0,-9.999947255710596e-1,5.465975201223546e-4,9.949178847009262e-1,4.535517778951383e-3,5.014478669337763e-1
6.203850737735829e-2,1.511902094802755e1,-2.780000000000000e0,1.868557466974188e-2,5.000318705949947e-1,3.405625354278693e-3,3.553602223236852e1,5.799142026852937e-6,2.133862798733572e0,2.133868597875599e0,-2.133856999591545e0,-9.999945646681030e-1,5.632598456405031e-4,9.949462236285274e-1,4.490516525832162e-3,5.014003730867116e-1
6.266200474215318e-2,1.495863400979402e1,-2.770000000000000e0,1.896910236358815e-2,5.000328434929856e-1,3.457179826335292e-3,3.500647795384233e1,5.976046175809859e-6,2.133862268600160e0,2.133868244646336e0,-2.133856292553984e0,-9.999943988611381e-1,5.804295435262161e-4,9.949736129297920e-1,4.445957526681724e-3,5.013523393246513e-1
6.329176835964073e-2,1.479984294826039e1,-2.760000000000000e0,1.925691892125756e-2,5.000338460580945e-1,3.509513299638532e-3,3.448484140369830e1,6.158341800169868e-6,2.133861722300108e0,2.133867880641908e0,-2.133855563958308e0,-9.999942280008468e-1,5.981220397027449e-4,9.950000415311797e-1,4.401836429117459e-3,5.013037403335447e-1
6.392786120670757e-2,1.464263188418817e1,-2.750000000000000e0,1.954908907899675e-2,5.000348791942172e-1,3.562637520072143e-3,3.397099444385695e1,6.346193049712894e-6,2.133861159340791e0,2.133867505533841e0,-2.133854813147742e0,-9.999940519333714e-1,6.163532278495398e-4,9.950254978502397e-1,4.358148921910663e-3,5.012545501183459e-1
6.457034689316847e-2,1.448698509633994e1,-2.740000000000000e0,1.984567854205803e-2,5.000359438322828e-1,3.616564408929565e-3,3.346482070784581e1,6.539769061968027e-6,2.133860579214848e0,2.133867118983909e0,-2.133854039445786e0,-9.999938705001791e-1,6.351394835133231e-4,9.950499697818914e-1,4.314890734595185e-3,5.012047419816583e-1
6.521928966812750e-2,1.433288701990720e1,-2.730000000000000e0,2.014675400945956e-2,5.000370409322413e-1,3.671306067328860e-3,3.296620557415006e1,6.739244120002848e-6,2.133859981399093e0,2.133866720643213e0,-2.133853242154973e0,-9.999936835379127e-1,6.544976786401744e-4,9.950734446842807e-1,4.272057637079107e-3,5.011542885017439e-1
6.587475442640298e-2,1.418032224495389e1,-2.720000000000000e0,2.045238317645507e-2,5.000381714825347e-1,3.726874776697679e-3,3.247503613996714e1,6.944797800592686e-6,2.133859365354812e0,2.133866310152613e0,-2.133852420557012e0,-9.999934908782548e-1,6.744451965416078e-4,9.950959093641990e-1,4.229645439259509e-3,5.011031615098860e-1
6.653680671501686e-2,1.402927551487540e1,-2.710000000000000e0,2.076263475865746e-2,5.000393365020482e-1,3.783283003072383e-3,3.199120119535938e1,7.156615140668195e-6,2.133858730526694e0,2.133865887141835e0,-2.133851573911554e0,-9.999932923477678e-1,6.949999473064891e-4,9.951173500620533e-1,4.187649990640291e-3,5.010513320670875e-1
6.720551273974976e-2,1.387973172487284e1,-2.700000000000000e0,2.107757850475038e-2,5.000405370407440e-1,3.840543399388205e-3,3.151459119779841e1,7.374886801292156e-6,2.133858076342483e0,2.133865451229284e0,-2.133850701455682e0,-9.999930877677438e-1,7.161803836724028e-4,9.951377524363747e-1,4.146067179952926e-3,5.009987704400756e-1
6.788093937176141e-2,1.373167592044257e1,-2.690000000000000e0,2.139728520702783e-2,5.000417741800348e-1,3.898668807388516e-3,3.104509824709508e1,7.599809234852096e-6,2.133857402212779e0,2.133865002022013e0,-2.133849802403544e0,-9.999928769540457e-1,7.380055173696865e-4,9.951571015478500e-1,4.104892934780374e-3,5.009454460766063e-1
6.856315415427794e-2,1.358509329588079e1,-2.680000000000000e0,2.172182672717436e-2,5.000430490349972e-1,3.957672262207486e-3,3.058261606070995e1,7.831584867523261e-6,2.133856707529826e0,2.133864539114694e0,-2.133848875944958e0,-9.999926597169368e-1,7.604949359514286e-4,9.951753818428648e-1,4.064123221183751e-3,5.008913275800368e-1
6.925222530934599e-2,1.343996919280288e1,-2.670000000000000e0,2.205127599928869e-2,5.000443627537978e-1,4.017566992964751e-3,3.012703994943725e1,8.070422271479918e-6,2.133855991667831e0,2.133864062090102e0,-2.133847921245560e0,-9.999924358609203e-1,7.836688201244336e-4,9.951925771365434e-1,4.023754043332182e-3,5.008363826831492e-1
6.994822174465536e-2,1.329628909867760e1,-2.660000000000000e0,2.238570705603201e-2,5.000457165199974e-1,4.078366427408451e-3,2.967826679345744e1,8.316536358106188e-6,2.133855253981701e0,2.133863570518059e0,-2.133846937445343e0,-9.999922051845552e-1,8.075479615945655e-4,9.952086705952702e-1,3.983781443135366e-3,5.007805782212069e-1
7.065121306042957e-2,1.315403864537581e1,-2.650000000000000e0,2.272519504132948e-2,5.000471115531633e-1,4.140084194205766e-3,2.923619501875257e1,8.570148567556202e-6,2.133854493806712e0,2.133863063955280e0,-2.133845923658144e0,-9.999919674802826e-1,8.321537814422039e-4,9.952236447186786e-1,3.944201499879184e-3,5.007238801042140e-1
7.136126955638608e-2,1.301320360773361e1,-2.640000000000000e0,2.306981622286202e-2,5.000485491094514e-1,4.202734125197030e-3,2.880072457387877e1,8.831487063547825e-6,2.133853710458189e0,2.133862541945253e0,-2.133844878971126e0,-9.999917225342403e-1,8.575083490428260e-4,9.952374813210930e-1,3.905010329864126e-3,5.006662532883619e-1
7.207846223876610e-2,1.287376990212990e1,-2.630000000000000e0,2.341964801878741e-2,5.000500304840633e-1,4.266330260131473e-3,2.837175690709059e1,9.100786944256742e-6,2.133852903230172e0,2.133862004017116e0,-2.133843802443228e0,-9.999914701260654e-1,8.836344015479795e-4,9.952501615124055e-1,3.866204086046607e-3,5.006076617466364e-1
7.280286282743559e-2,1.273572358507793e1,-2.620000000000000e0,2.377476900144801e-2,5.000515570106271e-1,4.330886847393740e-3,2.794919494381146e1,9.378290442464046e-6,2.133852071395743e0,2.133861449686185e0,-2.133842693105300e0,-9.999912100287075e-1,9.105553639438549e-4,9.952616656783729e-1,3.827778957683064e-3,5.005480684385584e-1
7.353454376305707e-2,1.259905085183093e1,-2.610000000000000e0,2.413525892566584e-2,5.000531300639187e-1,4.396418349008069e-3,2.753294306444542e1,9.664247149747417e-6,2.133851214205551e0,2.133860878452701e0,-2.133841549958401e0,-9.999909420082188e-1,9.382953697026094e-4,9.952719734603206e-1,3.789731169976927e-3,5.004874352790427e-1
7.427357821433390e-2,1.246373803500169e1,-2.600000000000000e0,2.450119874132207e-2,5.000547510604220e-1,4.462939442911200e-3,2.712290708252472e1,9.958914235546265e-6,2.133850330887502e0,2.133860289801738e0,-2.133840371973267e0,-9.999906658235470e-1,9.668792820446526e-4,9.952810637342271e-1,3.752056983728326e-3,5.004257231063300e-1
7.502004008532698e-2,1.232977160319577e1,-2.590000000000000e0,2.487267060809050e-2,5.000564214591899e-1,4.530465025599068e-3,2.671899422318817e1,1.026255667408818e-5,2.133849420646288e0,2.133859683202962e0,-2.133839158089614e0,-9.999903812263242e-1,9.963327158288176e-4,9.952889145891847e-1,3.714752694986608e-3,5.003628916489986e-1
7.577400402284548e-2,1.219713815965836e1,-2.580000000000000e0,2.524975792299659e-2,5.000581427645496e-1,4.599010216993430e-3,2.632111310198498e1,1.057544748800498e-5,2.133848482661914e0,2.133859058109401e0,-2.133837907214426e0,-9.999900879606385e-1,1.026682060087952e-3,9.952955033052066e-1,3.677814634705544e-3,5.002988994919904e-1
7.653554542391149e-2,1.206582444093456e1,-2.570000000000000e0,2.563254532495964e-2,5.000599165254520e-1,4.668590361329872e-3,2.592917370399956e1,1.089786798095109e-5,2.133847516090048e0,2.133858413958029e0,-2.133836618222067e0,-9.999897857628138e-1,1.057954501229573e-3,9.953008063303692e-1,3.641239168401301e-3,5.002337040416538e-1
