a,z,N,t,phi,phidot,H,KE,PE,rho_phi,P_phi,w_phi,Omega_phi,Omega_m,Omega_r,q_dec
1.005183574463359e-2,9.848431564193376e1,-4.600000000000000e0,1.181519699888196e-3,6.161544898590426e-6,1.035344481358352e-2,5.510127895073831e2,5.359690975395974e-5,1.288521382664990e1,1.288526742355966e1,-1.288516022974015e1,-9.999916809006762e-1,1.414649410792219e-5,9.728855350434076e-1,2.710031846248440e-2,5.135289396666096e-1
1.015285837336976e-2,9.749443016194631e1,-4.590000000000000e0,1.199806131395647e-3,6.352319735023203e-6,1.051172233074642e-2,5.427362048393816e2,5.524815317935652e-5,1.288520891030172e1,1.288526415845490e1,-1.288515366214854e1,-9.999914245990613e-1,1.458124088787769e-5,9.731475276239989e-1,2.683789113511315e-2,5.133970738937843e-1
1.025489629640402e-2,9.651439420705401e1,-4.580000000000000e0,1.218371413923391e-3,6.548964464350310e-6,1.067240151131848e-2,5.345846417482734e2,5.695007700939649e-5,1.288520384268588e1,1.288526079276289e1,-1.288514689260887e1,-9.999911604308325e-1,1.502930863377170e-5,9.734070354259611e-1,2.657793526540515e-2,5.132664238690308e-1
1.035795971761370e-2,9.554410977284469e1,-4.570000000000000e0,1.237219775214691e-3,6.751659138148874e-6,1.083551869833051e-2,5.265561948777045e2,5.870423273093507e-5,1.288519861916256e1,1.288525732339529e1,-1.288513991492983e1,-9.999908881551592e-1,1.549110466172451e-5,9.736640799857330e-1,2.632042890960516e-2,5.131369780095389e-1
1.046205894342679e-2,9.458347983006632e1,-4.560000000000000e0,1.256355506519135e-3,6.960589174402354e-6,1.100111077994780e-2,5.186489883154579e2,6.051221919634182e-5,1.288519323495366e1,1.288525374717285e1,-1.288513272273446e1,-9.999906075238588e-1,1.596704872405008e-5,9.739186826584727e-1,2.606535029280305e-2,5.130087247982702e-1
1.056720438385265e-2,9.363240831492406e1,-4.550000000000000e0,1.275782964375584e-3,7.175945788526245e-6,1.116921520473510e-2,5.108611751288821e2,6.237568414484285e-5,1.288518768513168e1,1.288525006081582e1,-1.288512530944753e1,-9.999903182811586e-1,1.645757338852455e-5,9.741708646184697e-1,2.581267780814177e-2,5.128816527829947e-1
1.067340655352293e-2,9.269080011947398e1,-4.540000000000000e0,1.295506571120577e-3,7.397926011955060e-6,1.133986998602803e-2,5.031909369078775e2,6.429632565000963e-5,1.288518196461926e1,1.288524626094491e1,-1.288511766829361e1,-9.999900201634725e-1,1.696312442922206e-5,9.744206468595529e-1,2.556239001601791e-2,5.127557505752991e-1
1.078067607274309e-2,9.175856108211168e1,-4.529999999999999e0,1.315530816014781e-3,7.626732916751912e-6,1.151311371156389e-2,4.956364833152919e2,6.627589366770022e-5,1.288517606818341e1,1.288524234407707e1,-1.288510979228974e1,-9.999897128991605e-1,1.748416122925232e-5,9.746680501954951e-1,2.531446564327563e-2,5.126310068495858e-1
1.088902366855445e-2,9.083559797815674e1,-4.520000000000000e0,1.335860256234877e-3,7.862575789832299e-6,1.168898555200252e-2,4.881960516446341e2,6.831619161746178e-5,1.288516999043095e1,1.288523830662257e1,-1.288510167423933e1,-9.999893962082824e-1,1.802115719576775e-5,9.749130952604111e-1,2.506888358239315e-2,5.125074103420415e-1
1.099846017580688e-2,8.992181851052953e1,-4.510000000000000e0,1.356499517885007e-3,8.105670321614323e-6,1.186752526957302e-2,4.808679063849435e2,7.041907801197704e-5,1.288516372580374e1,1.288523414488176e1,-1.288509330672573e1,-9.999890698023458e-1,1.857460018761402e-5,9.751558025091489e-1,2.482562289066346e-2,5.123849498495865e-1
1.110899653824231e-2,8.901713130052181e1,-4.500000000000000e0,1.377453296986223e-3,8.356238781075923e-6,1.204877322655732e-2,4.736503387927264e2,7.258646813250220e-5,1.288515726857411e1,1.288522985504224e1,-1.288508468210598e1,-9.999887333840454e-1,1.914499295600749e-5,9.753961922176754e-1,2.458466278936850e-2,5.122636142287988e-1
1.122064380958908e-2,8.812144587865868e1,-4.490000000000000e0,1.398726360622746e-3,8.614510249407233e-6,1.223277039512376e-2,4.665416664708213e2,7.482033576990814e-5,1.288515061283885e1,1.288522543317463e1,-1.288507579250308e1,-9.999883866469922e-1,1.973285359863456e-5,9.756342844834537e-1,2.434598266294768e-2,5.121433923948229e-1
1.133341315466739e-2,8.723467267565152e1,-4.480000000000000e0,1.420323547913211e-3,8.880720791163792e-6,1.241955836563894e-2,4.595402329540851e2,7.712271499875604e-5,1.288514375251483e1,1.288522087522983e1,-1.288506662979983e1,-9.999880292754396e-1,2.033871602758502e-5,9.758700992258118e-1,2.410956205816062e-2,5.120242733202429e-1
