x4,phi_mid,KE_mid,PE_mid,G0_mid,rho_mid,P_mid,w_mid,E_sheet,P_sheet,w_sheet,KE_frac,PE_frac,G0_frac,E_drift
1.600000000000000e0,-2.592770117234989e-2,8.444697590484475e-1,3.361228440413369e-4,8.782797956064544e-3,8.535886798485534e-1,8.353508382483416e-1,9.786339228357063e-1,2.055257743614730e-1,1.934437973223170e-1,9.412142974442393e-1,9.706071487221197e-1,6.258830149329657e-4,2.876696826294743e-2,-7.510424504530988e-10
1.700000000000000e0,-1.526722481959370e-1,7.658180271089601e-1,1.165440768460089e-2,4.444555888766494e-4,7.779168903824376e-1,7.537191638354825e-1,9.688942008508659e-1,2.055257743769899e-1,1.318417211701066e-1,6.414850963085201e-1,8.207425481542601e-1,1.255046132564991e-2,1.667069905200901e-1,-6.755435100203044e-10
1.800000000000000e0,-2.316831904798869e-1,9.030890847799972e-2,2.683855037546979e-2,5.671098705561114e-1,6.842573294095808e-1,-5.036395124535815e-1,-7.360381698624296e-1,2.055257743925069e-1,1.187946538810468e-1,5.780036797437212e-1,7.890018398718606e-1,3.731991848327571e-2,1.736782416448637e-1,-6.000446806098125e-10
1.900000000000000e0,-3.110072027437473e-1,4.321516239848738e-2,4.836274007924517e-2,3.764018493280634e-1,4.679797518057960e-1,-3.815494270088212e-1,-8.153118282073838e-1,2.055257743958872e-1,1.160411672823232e-1,5.646063985084556e-1,7.823031992542278e-1,7.501085572598411e-2,1.426859450197880e-1,-5.835973926338056e-10
2.000000000000000e0,-3.857664031960759e-1,3.317818443768175e-1,7.440785891741870e-2,1.495811093627145e-2,4.211478142305076e-1,2.424158745231273e-1,5.756075808348975e-1,2.055257743886567e-1,7.239457922698042e-2,3.522408780228199e-1,6.761204390114099e-1,1.245115151361227e-1,1.993680458524674e-1,-6.187781398381276e-10
2.100000000000000e0,-4.961653836908517e-1,6.324490245094934e-1,1.230900439865451e-1,1.652050339344719e-2,7.720595718894856e-1,4.928384771295012e-1,6.383425516289658e-1,2.055257743859638e-1,1.014983308432778e-1,4.938472128204743e-1,7.469236064102371e-1,1.821254114409068e-1,7.095098214885603e-2,-6.318806589078463e-10
2.200000000000000e0,-6.092489315091976e-1,3.922323005545423e-1,1.855921302725494e-1,1.531662424443964e-2,5.931410550715314e-1,1.913235460375532e-1,3.225599448928384e-1,2.055257743889947e-1,3.943396141387016e-2,1.918686915599903e-1,5.959343457799952e-1,2.481062351509580e-1,1.559594190690469e-1,-6.171336774940528e-10
2.300000000000000e0,-6.644277911271068e-1,4.992873992212130e-1,2.207321448110231e-1,1.017279224363268e-1,8.217474664685630e-1,1.768273319738631e-1,2.151845173721967e-1,2.055257743793459e-1,3.558350349207653e-2,1.731340198061916e-1,5.865670099030957e-1,3.174376328783847e-1,9.599535721851953e-2,-6.640802352464448e-10
2.400000000000000e0,-7.075515050980427e-1,2.305699176642747e-2,2.503145661832528e-1,2.170964172378795e-1,4.904679751875597e-1,-4.443539916547048e-1,-9.059796238169872e-1,2.055257743643944e-1,-8.514461146451192e-3,-4.142770498144514e-2,4.792861475092774e-1,3.887974850871624e-1,1.319163674035602e-1,-7.368278209796131e-10
2.500000000000000e0,-7.673207520673304e-1,3.869781700299094e-1,2.943905682765868e-1,8.444360594239071e-5,6.814531819124385e-1,9.250315814738019e-2,1.357439668676551e-1,2.055257743615177e-1,-8.149923833422493e-2,-3.965402324229593e-1,3.017298837885204e-1,4.593299560209101e-1,2.389401601905695e-1,-7.508246246956674e-10
