a,z,N,t,s,H,K_Psi,U_Psi,rho_Psi,P_Psi,w_Psi,Omega_Psi,Omega_m,Omega_r,q_dec
2.080451823570204e-1,3.806648193775180e0,-1.570000000000000e0,8.835477490903761e-2,1.110521643780955e2,7.560990902277879e0,6.995446801457317e1,7.142429161457316e1,7.142429161457316e1,-1.469823599999998e0,-2.057876342591680e-2,4.164542092663760e-1,5.827614745047516e-1,7.843162288724068e-4,4.875369891391064e-1
2.101360712007648e-1,3.758821245137852e0,-1.560000000000000e0,8.968723788764939e-2,1.077700769198064e2,7.449365304075259e0,6.788700104166291e1,6.935682464166291e1,6.935682464166291e1,-1.469823599999998e0,-2.119219857013277e-2,4.166097246927969e-1,5.826139597142265e-1,7.763155929765460e-4,4.871448437785810e-1
2.122479738267431e-1,3.711470182590740e0,-1.550000000000000e0,9.103966457787960e-2,1.045849898047354e2,7.339416878052195e0,6.588063695175407e1,6.735046055175407e1,6.735046055175407e1,-1.469823599999998e0,-2.182351223672097e-2,4.167697625760471e-1,5.824618469690951e-1,7.683904548576545e-4,4.867411252072180e-1
2.143811014269779e-1,3.664590270988126e0,-1.540000000000000e0,9.241234854493204e-2,1.014940362394612e2,7.231120850720407e0,6.393356988172083e1,6.540339348172083e1,6.540339348172083e1,-1.469823599999998e0,-2.247320088078897e-2,4.169344568787176e-1,5.823050031306243e-1,7.605399906582297e-4,4.863254922899922e-1
2.165356673160070e-1,3.618176822299782e0,-1.530000000000000e0,9.380558742034759e-2,9.849443415813755e1,7.124452820841048e0,6.204404734040430e1,6.351387094040430e1,6.351387094040430e1,-1.469823599999998e0,-2.314177325735900e-2,4.171039453259083e-1,5.821432912906650e-1,7.527633834268408e-4,4.858975943004904e-1
2.187118869522149e-1,3.572225195142157e0,-1.520000000000000e0,9.521968294685496e-2,9.558348371568974e1,7.019388753864641e0,6.021036862951562e1,6.168019222951562e1,6.168019222951562e1,-1.469823599999998e0,-2.382975063583948e-2,4.172783694950253e-1,5.819765706819274e-1,7.450598230472151e-4,4.854570706753292e-1
2.209099779593783e-1,3.526730794314251e0,-1.510000000000000e0,9.665494102316828e-2,9.275856486022276e1,6.915904976528834e0,5.843088331443690e1,5.990070691443690e1,5.990070691443690e1,-1.469823599999998e0,-2.453766701116766e-2,4.174578749195473e-1,5.818046965742999e-1,7.374285061526719e-4,4.850035507641277e-1
2.231301601484298e-1,3.481689070338065e0,-1.500000000000000e0,9.811167174870143e-2,9.001713497407157e1,6.813978171491571e0,5.670398973826104e1,5.817381333826104e1,5.817381333826104e1,-1.469823599999998e0,-2.526606931289632e-2,4.176426111873435e-1,5.816275201766051e-1,7.298686360513308e-4,4.845366535746078e-1
2.253726555394387e-1,3.437095519003666e0,-1.490000000000000e0,9.959018946815230e-2,8.735672658527436e1,6.713585372054634e0,5.502813358019299e1,5.649795718019299e1,5.649795718019299e1,-1.469823599999998e0,-2.601551761087895e-2,4.178327320424748e-1,5.814448885348746e-1,7.223794226503898e-4,4.840559875130457e-1
2.276376883838127e-1,3.392945680918758e0,-1.480000000000000e0,1.010908128159249e-1,8.477494514668078e1,6.614703956965822e0,5.340180645655580e1,5.487163005655579e1,5.487163005655579e1,-1.469823599999998e0,-2.678658531713130e-2,4.180283954888216e-1,5.812566444287967e-1,7.149600823816676e-4,4.835611501200736e-1
2.299254851867239e-1,3.349235141062739e0,-1.470000000000000e0,1.026138647605628e-1,8.226946688069755e1,6.517311645298628e0,5.182354456314327e1,5.329336816314327e1,5.329336816314327e1,-1.469823599999998e0,-2.757985938326379e-2,4.182297638955169e-1,5.810626262663549e-1,7.076098381284342e-4,4.830517278018633e-1
2.322362747297588e-1,3.305959528345206e0,-1.460000000000000e0,1.041596726485159e-1,7.983803668773253e1,6.421386491408261e0,5.029192735769789e1,5.176175095769789e1,5.176175095769789e1,-1.469823599999998e0,-2.839594049284011e-2,4.184370041041676e-1,5.808626679766788e-1,7.003279191535757e-4,4.825272955567608e-1
2.345702880937976e-1,3.263114515168818e0,-1.450000000000000e0,1.057285682479839e-1,7.747846611645150e1,6.326906879962701e0,4.880557628132604e1,5.027539988132604e1,5.027539988132604e1,-1.469823599999998e0,-2.923544324797978e-2,4.186502875378381e-1,5.806565989011326e-1,6.931135610291137e-4,4.819874166974203e-1
2.369277586821217e-1,3.220695816996555e0,-1.440000000000000e0,1.073208877923930e-1,7.518863139468151e1,6.233851521058873e0,4.736315351811591e1,4.883297711811591e1,4.883297711811591e1,-1.469823599999998e0,-3.009899634922586e-2,4.188697903138236e-1,5.804442436806115e-1,6.859660055646960e-4,4.814316425685972e-1
2.393089222437546e-1,3.178699191923245e0,-1.430000000000000e0,1.089369720234912e-1,7.296647151634443e1,6.142199445375273e0,4.596336079005035e1,4.743318439005035e1,4.743318439005035e1,-1.469823599999998e0,-3.098724276897402e-2,4.190956933514264e-1,5.802254221478281e-1,6.788845007454869e-4,4.808595122604042e-1
2.417140168970364e-1,3.137120440251393e0,-1.420000000000000e0,1.105771662339975e-1,7.080998638742216e1,6.051929999438042e0,4.460493818910506e1,4.607476178910506e1,4.607476178910506e1,-1.469823599999998e0,-3.190083991595494e-2,4.193281824889744e-1,5.799999492103632e-1,6.718683006624298e-4,4.802705523175876e-1
2.441432831534371e-1,3.095955404071177e0,-1.410000000000000e0,1.122418203098091e-1,6.871723502572679e1,5.963022840941148e0,4.328666304323993e1,4.475648664323993e1,4.475648664323993e1,-1.469823599999998e0,-3.284045979113959e-2,4.195674485995184e-1,5.797676347350340e-1,6.649166654475874e-4,4.796642764446186e-1
2.465969639416064e-1,3.055199966844676e0,-1.400000000000000e0,1.139312887717241e-1,6.668633381375945e1,5.875457934134047e0,4.200734881583212e1,4.347717241583212e1,4.347717241583212e1,-1.469823599999998e0,-3.380678913389423e-2,4.198136877076624e-1,5.795282834311261e-1,6.580288612115272e-4,4.790401852068225e-1
2.490753046316683e-1,3.014850052994200e0,-1.390000000000000e0,1.156459308165977e-1,6.471545480332688e1,5.789215545279828e0,4.076584403771280e1,4.223566763771279e1,4.223566763771279e1,-1.469823599999998e0,-3.480052955733492e-2,4.200671011082706e-1,5.792816947317477e-1,6.512041599818517e-4,4.783977657277172e-1
2.515785530597565e-1,2.974901627494748e0,-1.380000000000000e0,1.173861103578668e-1,6.280282407026530e1,5.704276238180753e0,3.956103127076742e1,4.103085487076742e1,4.103085487076742e1,-1.469823599999998e0,-3.582239767193296e-2,4.203278954865929e-1,5.790276626737635e-1,6.444418396433984e-4,4.777364913827307e-1
2.541069595528003e-1,2.935350695470473e0,-1.370000000000000e0,1.191521960653955e-1,6.094672011778776e1,5.620620869770044e0,3.839182610216538e1,3.986164970216538e1,3.986164970216538e1,-1.469823599999998e0,-3.687312519632502e-2,4.205962830397364e-1,5.787659757763834e-1,6.377411838801466e-4,4.770558214894900e-1
2.566607769535558e-1,2.896193301795215e0,-1.360000000000000e0,1.209445614045805e-1,5.914547232702152e1,5.538230585769002e0,3.725717616831563e1,3.872699976831563e1,3.872699976831563e1,-1.469823599999998e0,-3.795345905423142e-2,4.208724815993916e-1,5.784964169184895e-1,6.311014821188985e-4,4.763552009949068e-1
2.592402606458916e-1,2.857425530696973e0,-1.350000000000000e0,1.227635846746433e-1,5.739745945368502e1,5.457086816415019e0,3.615606020788686e1,3.762588380788686e1,3.762588380788686e1,-1.469823599999998e0,-3.906416145610658e-2,4.211567147571422e-1,5.782187632133845e-1,6.245220294732544e-4,4.756340601593421e-1
2.618456685803260e-1,2.819043505366335e0,-1.340000000000000e0,1.246096490460595e-1,5.570110816824734e1,5.377171272234737e0,3.508748714221831e1,3.655731074221831e1,3.655731074221831e1,-1.469823599999998e0,-4.020600996513035e-2,4.214492119870563e-1,5.779327858862502e-1,6.180021266936038e-4,4.748918142379248e-1
2.644772612998240e-1,2.781043387568781e0,-1.330000000000000e0,1.264831425970317e-1,5.405489163984525e1,5.298465939890863e0,3.405049518329454e1,3.552031878329453e1,3.552031878329453e1,-1.469823599999998e0,-4.137979754537746e-2,4.217502087715240e-1,5.776382501483595e-1,6.115410801164718e-4,4.741278631595287e-1
2.671353019658503e-1,2.743421377260864e0,-1.320000000000000e0,1.283844583489281e-1,5.245732816247742e1,5.220953078098849e0,3.304415096835169e1,3.451397456835169e1,3.451397456835169e1,-1.469823599999998e0,-4.258633259085098e-2,4.220599467298073e-1,5.773349150685787e-1,6.051382016139049e-4,4.733415912037382e-1
