a,z,N,t,s,H,K_Psi,U_Psi,rho_Psi,P_Psi,w_Psi,Omega_Psi,Omega_m,Omega_r,q_dec
3.579310506765530e-2,2.693834170323651e1,-3.330000000000000e0,8.152109783436461e-3,2.180729938153072e4,8.120210027558701e1,-1.280172441632180e-4,1.240888199063556e0,1.240888199063556e0,-1.241016216307719e0,-1.000103165816437e0,6.273022930158249e-5,9.921757412022348e-1,7.761528568463598e-3,5.037866592328561e-1
3.615283175404643e-2,2.666035055851675e1,-3.320000000000000e0,8.276189910930352e-3,2.116279628520868e4,7.999014598817922e1,-1.319159495461732e-4,1.240892097769053e0,1.240892097769053e0,-1.241024013718599e0,-1.000106307349191e0,6.464572127053148e-5,9.922504754011235e-1,7.684878877605997e-3,5.037454605484248e-1
3.651617375374040e-2,2.638512547190322e1,-3.310000000000000e0,8.402149987070432e-3,2.053734113395084e4,7.879631266094856e1,-1.359333881735392e-4,1.240896115207806e0,1.240896115207806e0,-1.241032048595979e0,-1.000109544535201e0,6.661965520555670e-5,9.923244004445928e-1,7.608979900201770e-3,5.037045495205641e-1
3.688316740124001e-2,2.611263892065788e1,-3.300000000000000e0,8.530018442807173e-3,1.993037097589469e4,7.762032864924068e1,-1.400731760099980e-4,1.240900254995779e0,1.240900254995779e0,-1.241040328171789e0,-1.000112880286265e0,6.865381329424209e-5,9.923975217979121e-1,7.533824388793508e-3,5.036639198499617e-1
3.725384939621581e-2,2.584286365589857e1,-3.290000000000000e0,8.659824138630867e-3,1.934133949691810e4,7.646192639911841e1,-1.443390391426806e-4,1.240904520859061e0,1.240904520859061e0,-1.241048859898203e0,-1.000116317602778e0,7.075003206033145e-5,9.924698448044700e-1,7.459405163469609e-3,5.036235651894327e-1
3.762825680717622e-2,2.557577269987395e1,-3.280000000000000e0,8.791596371052833e-3,1.876971652905453e4,7.532084238532647e1,-1.487348171338230e-4,1.240908916637215e0,1.240908916637215e0,-1.241057651454349e0,-1.000119859576428e0,7.291020402051384e-5,9.925413746847040e-1,7.385715111275511e-3,5.035834791411282e-1
3.800642707517431e-2,2.531133934326589e1,-3.270000000000000e0,8.925364879181268e-3,1.821498757302868e4,7.419681705020940e1,-1.532644664786285e-4,1.240913446286739e0,1.240913446286739e0,-1.241066710753218e0,-1.000123509392969e0,7.513627939175110e-5,9.926121165349793e-1,7.312747185628982e-3,5.035436552536721e-1
3.838839801755208e-2,2.504953714251834e1,-3.260000000000000e0,9.061159851398423e-3,1.767665333528386e4,7.308959474356429e1,-1.579320641657083e-4,1.240918113884622e0,1.240918113884622e0,-1.241076045948788e0,-1.000127270335084e0,7.743026785069759e-5,9.926820753264096e-1,7.240494405739699e-3,5.035040870192298e-1
3.877420783172201e-2,2.479033991719306e1,-3.250000000000000e0,9.199011932137903e-3,1.715422927866648e4,7.199892366341727e1,-1.627418113459435e-4,1.240922923632016e0,1.240922923632016e0,-1.241085665443362e0,-1.000131145785324e0,7.979424034679790e-5,9.927512559036202e-1,7.168949856032912e-3,5.034647678704784e-1
3.916389509898707e-2,2.453372174735153e1,-3.240000000000000e0,9.338952228762961e-3,1.664724518625896e4,7.092455579770635e1,-1.676980371141715e-4,1.240927879858019e0,1.240927879858019e0,-1.241095577895133e0,-1.000135139229150e0,8.223033097070741e-5,9.928196629834519e-1,7.098106685577260e-3,5.034256911775175e-1
3.955749878839872e-2,2.427965697096289e1,-3.230000000000000e0,9.481012318548353e-3,1.615524473815271e4,6.986624686685857e1,-1.728052024056487e-4,1.240932987023567e0,1.240932987023567e0,-1.241105792225973e0,-1.000139254258056e0,8.474073887972281e-5,9.928873011536037e-1,7.027958107516708e-3,5.033868502446754e-1
3.995505826065390e-2,2.402812018133782e1,-3.220000000000000e0,9.625224255767017e-3,1.567778510072954e4,6.882375626724682e1,-1.780679040111771e-4,1.240938249725453e0,1.240938249725453e0,-1.241116317629464e0,-1.000143494572796e0,8.732773028196554e-5,9.929541748712114e-1,6.958497398506589e-3,5.033482383072472e-1
4.035661327203115e-2,2.377908622458770e1,-3.210000000000000e0,9.771620578883197e-3,1.521443652808129e4,6.779684701551180e1,-1.834908787145110e-4,1.240943672700463e0,1.240943672700463e0,-1.241127163579178e0,-1.000147863986699e0,8.999364048111639e-5,9.930202884613650e-1,6.889717898153757e-3,5.033098485281269e-1
4.076220397836621e-2,2.353253019710935e1,-3.200000000000000e0,9.920234317853421e-3,1.476478197520967e4,6.678528569373752e1,-1.890790075557624e-4,1.240949260829640e0,1.240949260829640e0,-1.241138339837196e0,-1.000152366429091e0,9.274087598354674e-5,9.930856461155556e-1,6.821613008460796e-3,5.032716739943612e-1
