a,z,N,t,phi,phidot,H,KE,PE,rho_phi,P_phi,w_phi,Omega_phi,Omega_m,Omega_r,q_dec
1.080858117603318e-3,9.241908124790585e2,-6.830000000000000e0,3.058779957862442e-5,1.919091229300158e-10,4.160410204209133e-5,1.729536274983631e4,8.654506533643739e-10,4.069669249830774e0,4.069669250696225e0,-4.069669248965323e0,-9.999999995746824e-1,4.535012720033324e-9,7.942474668888861e-1,2.057525285761012e-1,6.028762574855318e-1
1.091720922279511e-3,9.149850100811499e2,-6.820000000000000e0,3.117064716391026e-5,2.168235175443566e-10,4.387981126418131e-5,1.702041883600112e4,9.627189182900867e-10,4.069669249678684e0,4.069669250641403e0,-4.069669248715965e0,-9.999999995268810e-1,4.682711201083456e-9,7.958768430484293e-1,2.041231522688594e-1,6.020615691103632e-1
1.102692899957703e-3,9.058708069475719e2,-6.810000000000000e0,3.176290751881160e-5,2.434848591850395e-10,4.614487220936195e-5,1.674998175514173e4,1.064674615609172e-9,4.069669249515930e0,4.069669250580604e0,-4.069669248451255e0,-9.999999994767759e-1,4.835141446595146e-9,7.974966058332684e-1,2.025033893315902e-1,6.012516874130831e-1
1.113775147844803e-3,8.968472916504176e2,-6.800000000000000e0,3.236472777932045e-5,2.719367955675015e-10,4.840048440823356e-5,1.648397474757969e4,1.171303445475830e-9,4.069669249342245e0,4.069669250513548e0,-4.069669248170942e0,-9.999999994243743e-1,4.992452930173409e-9,7.991067598002197e-1,2.008932352073272e-1,6.004466101149843e-1
1.124968774174837e-3,8.879135618306368e2,-6.790000000000000e0,3.297625733521166e-5,3.022245293089544e-10,5.064782561089674e-5,1.622232241819791e4,1.282601119555904e-9,4.069669249157353e0,4.069669250439953e0,-4.069669247874752e0,-9.999999993696782e-1,5.154799794588793e-9,8.007073104073522e-1,1.992926844378479e-1,5.996463344867244e-1
1.136274898319766e-3,8.790687241078031e2,-6.780000000000000e0,3.359764786229138e-5,3.343948627919373e-10,5.288805257022062e-5,1.596495071115047e4,1.398573052335210e-9,4.069669248960969e0,4.069669250359542e0,-4.069669247562397e0,-9.999999993126848e-1,5.322340996424528e-9,8.022982640023996e-1,1.977017306752594e-1,5.988508573541180e-1
1.147694650901426e-3,8.703118939907722e2,-6.770000000000000e0,3.422905335476426e-5,3.684962436195758e-10,5.512230178240100e-5,1.571178688505754e4,1.519234076895044e-9,4.069669248752797e0,4.069669250272032e0,-4.069669247233563e0,-9.999999992533868e-1,5.495240455178909e-9,8.038796278111220e-1,1.961203666936376e-1,5.980601751039580e-1
1.159229173904591e-3,8.616421957892370e2,-6.760000000000000e0,3.487063015039398e-5,4.045787992049978e-10,5.735169011933342e-5,1.546275948867570e4,1.644608179772024e-9,4.069669248532531e0,4.069669250177139e0,-4.069669246887923e0,-9.999999991917732e-1,5.673667206959848e-9,8.054514099256012e-1,1.945485844007317e-1,5.972742836898650e-1
1.170879620791174e-3,8.530587625261516e2,-6.750000000000000e0,3.552253697846845e-5,4.426944064137382e-10,5.957731588140231e-5,1.521779833703421e4,1.774728283816196e-9,4.069669248299855e0,4.069669250074583e0,-4.069669246525127e0,-9.999999991278270e-1,5.857795562912428e-9,8.070136192924899e-1,1.929863748497146e-1,5.964931786381644e-1
1.182647156615573e-3,8.445607358510367e2,-6.740000000000000e0,3.618493498056467e-5,4.828967205339550e-10,6.180025929285181e-5,1.497683448802863e4,1.909636024331858e-9,4.069669248054439e0,4.069669249964075e0,-4.069669246144803e0,-9.999999990615277e-1,6.047805272524408e-9,8.085662657012143e-1,1.914337282509806e-1,5.957168550537824e-1
1.194532958141175e-3,8.361472659541433e2,-6.730000000000000e0,3.685798774285274e-5,5.252412251005775e-10,6.402158309513179e-5,1.473980021946222e4,2.049381551003432e-9,4.069669247795947e0,4.069669249845328e0,-4.069669245746566e0,-9.999999989928513e-1,6.243881691959716e-9,8.101093597721302e-1,1.898906339839881e-1,5.949453076261713e-1
1.206538213958040e-3,8.278175114814696e2,-6.720000000000000e0,3.754186138202415e-5,5.697853544396583e-10,6.624233450745355e-5,1.450662900652666e4,2.194023440498686e-9,4.069669247524027e0,4.069669249718051e0,-4.069669245330004e0,-9.999999989217681e-1,6.446215957573982e-9,8.116429129446456e-1,1.883570806091385e-1,5.941785306352454e-1
1.218664124601752e-3,8.195706394506283e2,-6.710000000000000e0,3.823672451534318e-5,6.165884586454493e-10,6.846354410526309e-5,1.427725549971362e4,2.343628435726652e-9,4.069669247238317e0,4.069669249581946e0,-4.069669244894689e0,-9.999999988482463e-1,6.655005164770823e-9,8.131669374653097e-1,1.868330558796852e-1,5.934165179573350e-1
1.230911902673481e-3,8.114058251675432e2,-6.700000000000000e0,3.894274837832771e-5,6.657119770249661e-10,7.068622823744657e-5,1.405161550314832e4,2.498271431218194e-9,4.069669246938442e0,4.069669249436714e0,-4.069669244440171e0,-9.999999987722482e-1,6.870452552363184e-9,8.146814463758767e-1,1.853185467536707e-1,5.926592630711567e-1
1.243282772961240e-3,8.033222521439820e2,-6.690000000000000e0,3.966010679626781e-5,7.172193974742828e-10,7.291138868140638e-5,1.382964595333725e4,2.658035299725557e-9,4.069669246624016e0,4.069669249282051e0,-4.069669243965980e0,-9.999999986937339e-1,7.092767692608184e-9,8.161864535013418e-1,1.838135394058906e-1,5.919067590637939e-1
1.255777972562369e-3,7.953191120159054e2,-6.680000000000000e0,4.038897626060946e-5,7.711763794590948e-10,7.514001379642922e-5,1.361128489832171e4,2.823010836663787e-9,4.069669246294635e0,4.069669249117646e0,-4.069669243471624e0,-9.999999986126582e-1,7.322166687089455e-9,8.176819734379641e-1,1.823180192398692e-1,5.911589986366843e-1
1.268398751007239e-3,7.873956044626324e2,-6.670000000000000e0,4.112953595442075e-5,8.276507915457254e-10,7.737307897179943e-5,1.339647147722934e4,2.993296674788155e-9,4.069669245949886e0,4.069669248943183e0,-4.069669242956590e0,-9.999999985289731e-1,7.558872368626529e-9,8.191680215412706e-1,1.808319708998571e-1,5.904159741116202e-1
1.281146370384211e-3,7.795509371268042e2,-6.660000000000000e0,4.188196778425345e-5,8.867127742151179e-10,7.961154696369892e-5,1.318514590021571e4,3.168999204976620e-9,4.069669245589343e0,4.069669248758342e0,-4.069669242420344e0,-9.999999984426257e-1,7.803114509395866e-9,8.206446139140550e-1,1.793553782828304e-1,5.896776774367436e-1
1.294022105465848e-3,7.717843255351499e2,-6.650000000000000e0,4.264645643499802e-5,9.484348190265902e-10,8.185636898303218e-5,1.297724942878844e4,3.350232571543156e-9,4.069669245212560e0,4.069669248562793e0,-4.069669241862327e0,-9.999999983535600e-1,8.055130035454086e-9,8.221117673943676e-1,1.778882245505023e-1,5.889441001925566e-1
1.307027243836388e-3,7.640949930200377e2,-6.640000000000000e0,4.342318940373492e-5,1.012891840185739e-9,8.410848479628351e-5,1.277272435650647e4,3.537118607363327e-9,4.069669244819082e0,4.069669248356201e0,-4.069669241281963e0,-9.999999982617167e-1,8.315163247859576e-9,8.235694995435054e-1,1.764304921413313e-1,5.882152335979205e-1
1.320163086020503e-3,7.564821706418094e2,-6.630000000000000e0,4.421235704144834e-5,1.080161234246645e-9,8.636882368088852e-5,1.257151399004705e4,3.729786852010205e-9,4.069669244408436e0,4.069669248138223e0,-4.069669240678649e0,-9.999999981670318e-1,8.583466050594626e-9,8.250178286340075e-1,1.749821627825263e-1,5.874910685160641e-1
1.333430945613359e-3,7.489450971118824e2,-6.620000000000000e0,4.501415261076364e-5,1.150322991857459e-9,8.863830483883903e-5,1.237356263063300e4,3.928374542351477e-9,4.069669243980132e0,4.069669247908507e0,-4.069669240051757e0,-9.999999980694377e-1,8.860298185497249e-9,8.264567736376522e-1,1.735432175020495e-1,5.867715954605774e-1
1.346832149411974e-3,7.414830187166231e2,-6.610000000000000e0,4.582877231684482e-5,1.223459751781119e-9,9.091783797674165e-5,1.217881555581382e4,4.133026631182523e-9,4.069669243533669e0,4.069669247666695e0,-4.069669239400643e0,-9.999999979688637e-1,9.145927474416395e-9,8.278863542134717e-1,1.721136366406009e-1,5.860568046014094e-1
1.360368037547894e-3,7.340951892419727e2,-6.600000000000000e0,4.665641537208418e-5,1.299656929115422e-9,9.320832385836064e-5,1.198721900159304e4,4.343895818242521e-9,4.069669243068524e0,4.069669247412420e0,-4.069669238724628e0,-9.999999978652340e-1,9.440630068813140e-9,8.293065906957746e-1,1.706933998635955e-1,5.853466857708529e-1
1.374039963621212e-3,7.267808698988284e2,-6.590000000000000e0,4.749728399993168e-5,1.379002676551088e-9,9.551065507011801e-5,1.179872014489575e4,4.561142615961530e-9,4.069669242584157e0,4.069669247145299e0,-4.069669238023014e0,-9.999999977584701e-1,9.744690707034868e-9,8.307175040821948e-1,1.692824861731145e-1,5.846412284695219e-1
1.387849294835929e-3,7.195393292491600e2,-6.580000000000000e0,4.835158349800206e-5,1.461588017960810e-9,9.782571651408054e-5,1.161326708636879e4,4.784935405746624e-9,4.069669242080014e0,4.069669246864949e0,-4.069669237295079e0,-9.999999976484895e-1,1.005840297949904e-8,8.321191160217557e-1,1.678808739198414e-1,5.839404218723165e-1
1.401797412136674e-3,7.123698431328683e2,-6.570000000000000e0,4.921952236336524e-5,1.547507218149230e-9,1.001543848536819e-4,1.143080883350813e4,5.015450402709715e-9,4.069669241555520e0,4.069669246570970e0,-4.069669236540070e0,-9.999999975352050e-1,1.038206960202736e-8,8.335114488029646e-1,1.664885408149658e-1,5.832442548343784e-1
1.415885710346803e-3,7.052716945953658e2,-6.560000000000000e0,5.010131220747647e-5,1.636857406211888e-9,1.024975307636804e-4,1.125129528410625e4,5.252871906325801e-9,4.069669241010081e0,4.069669246262953e0,-4.069669235757210e0,-9.999999974185264e-1,1.071600269758118e-8,8.348945253419373e-1,1.651054639420601e-1,5.825527158970261e-1
1.430115598307874e-3,6.982441738158852e2,-6.550000000000000e0,5.099716783476342e-5,1.729738777200733e-9,1.048560190318513e-4,1.107467721001363e4,5.497392363603982e-9,4.069669240443087e0,4.069669245940480e0,-4.069669234945694e0,-9.999999972983590e-1,1.106052408665517e-8,8.362683691705504e-1,1.637316197689256e-1,5.818657932936768e-1
1.444488499020543e-3,6.912865780364916e2,-6.540000000000000e0,5.190730731853140e-5,1.826254785334413e-9,1.072307086756693e-4,1.090090624120818e4,5.749212441543132e-9,4.069669239853905e0,4.069669245603118e0,-4.069669234104692e0,-9.999999971746044e-1,1.141596558659454e-8,8.376330044246383e-1,1.623669841593962e-1,5.811834749557494e-1
1.459005849786858e-3,6.843982114918092e2,-6.530000000000000e0,5.283195215577595e-5,1.926512628428543e-9,1.096224517784694e-4,1.072993485016648e4,6.008540966961426e-9,4.069669239241880e0,4.069669245250421e0,-4.069669233233339e0,-9.999999970471599e-1,1.178266932010932e-8,8.389884558322206e-1,1.610115323851102e-1,5.805057485185512e-1
1.473669102353996e-3,6.775783853394423e2,-6.520000000000000e0,5.377132712380555e-5,2.030622645529494e-9,1.120320968937395e-4,1.056171633653126e4,6.275595367204114e-9,4.069669238606340e0,4.069669244881935e0,-4.069669232330745e0,-9.999999969159188e-1,1.216098803326712e-8,8.403347487017813e-1,1.596652391372307e-1,5.798326013271338e-1
1.488479723059429e-3,6.708264175910939e2,-6.510000000000000e0,5.472566046266823e-5,2.138698905954501e-9,1.144604875202935e-4,1.039620481206899e4,6.550601601691630e-9,4.069669237946588e0,4.069669244497190e0,-4.069669231395986e0,-9.999999967807695e-1,1.255128542325511e-8,8.416719089105869e-1,1.583280785381277e-1,5.791640204421356e-1
1.503439192977572e-3,6.641416330443619e2,-6.500000000000000e0,5.569518389786193e-5,2.250859211697889e-9,1.169084629780445e-4,1.023335518591198e4,6.833794357944406e-9,4.069669237261905e0,4.069669244095699e0,-4.069669230428111e0,-9.999999966415973e-1,1.295393647621044e-8,8.429999628930567e-1,1.570000241530068e-1,5.784999926455983e-1
1.518549008067883e-3,6.575233632152207e2,-6.490000000000000e0,5.668013267987533e-5,2.367225155731897e-9,1.193768589979343e-4,1.007312315007981e4,7.125417232106346e-9,4.069669236551549e0,4.069669243676967e0,-4.069669229426132e0,-9.999999964982818e-1,1.336932781542697e-8,8.443189376291871e-1,1.556810490014851e-1,5.778405044467509e-1
1.533810679324463e-3,6.509709462711725e2,-6.480000000000000e0,5.768074562987237e-5,2.487922231981100e-9,1.218665084594715e-4,9.915465165274185e3,7.425722942051225e-9,4.069669235814753e0,4.069669243240476e0,-4.069669228389030e0,-9.999999963506995e-1,1.379785806025678e-8,8.456288606330262e-1,1.543711255691157e-1,5.771855420877705e-1
1.549225732927156e-3,6.444837269650616e2,-6.470000000000000e0,5.869726521192311e-5,2.613079992190175e-9,1.243782412615870e-4,9.760338446942085e3,7.734973449662777e-9,4.069669235050728e0,4.069669242785701e0,-4.069669227315754e0,-9.999999961987213e-1,1.423993819603378e-8,8.469297599412086e-1,1.530702258188532e-1,5.765350915495193e-1
1.564795710394167e-3,6.380610565695528e2,-6.460000000000000e0,5.972993757871925e-5,2.742832161378233e-9,1.269128850393589e-4,9.607700951602157e3,8.053440194506760e-9,4.069669234258654e0,4.069669242312095e0,-4.069669226205214e0,-9.999999960422137e-1,1.469599195535642e-8,8.482216641015500e-1,1.517783212024580e-1,5.758891385572409e-1
1.580522168736217e-3,6.317022928122535e2,-6.450000000000000e0,6.077901262780753e-5,2.877316763309765e-9,1.294712655147667e-4,9.457511363428895e3,8.381404296997608e-9,4.069669233437692e0,4.069669241819097e0,-4.069669225056288e0,-9.999999958810392e-1,1.516645621107831e-8,8.495046021617072e-1,1.504953826718365e-1,5.752476685862338e-1
1.596406680612249e-3,6.254067998114887e2,-6.440000000000000e0,6.184474404051786e-5,3.016676167702235e-9,1.320542071173136e-4,9.309729081089814e3,8.719156808691172e-9,4.069669232586973e0,4.069669241306130e0,-4.069669223867816e0,-9.999999957150537e-1,1.565178138136461e-8,8.507786036578984e-1,1.492213806903204e-1,5.746106668674882e-1
1.612450834486684e-3,6.191739480127129e2,-6.430000000000000e0,6.292738939920501e-5,3.161057483746092e-9,1.346625327196218e-4,9.164314204830755e3,9.066998859231605e-9,4.069669231705596e0,4.069669240772595e0,-4.069669222638598e0,-9.999999955441102e-1,1.615243184718338e-8,8.520436986036941e-1,1.479562852438740e-1,5.739781183932895e-1
1.628656234788281e-3,6.130031141255517e2,-6.420000000000000e0,6.402721016233444e-5,3.310612348889077e-9,1.372970648942086e-4,9.021227523804242e3,9.425242014282270e-9,4.069669230792638e0,4.069669240217880e0,-4.069669221367396e0,-9.999999953680551e-1,1.666888638261361e-8,8.532999174788826e-1,1.467000658522311e-1,5.733500079227860e-1
1.645024502070575e-3,6.068936810614740e2,-6.410000000000000e0,6.514447178623719e-5,3.465497337165576e-9,1.399586256449832e-4,8.880430503636433e3,9.794208446216278e-9,4.069669229847142e0,4.069669239641350e0,-4.069669220052933e0,-9.999999951867301e-1,1.720163859836119e-8,8.545472912183995e-1,1.454526915799620e-1,5.727263199875230e-1
1.661557273173934e-3,6.008450378720822e2,-6.400000000000000e0,6.627944377943542e-5,3.625874083306526e-9,1.426480368353247e-4,8.741885274227830e3,1.017423120648608e-8,4.069669228868121e0,4.069669239042352e0,-4.069669218693890e0,-9.999999949999714e-1,1.775119739888808e-8,8.557858512013377e-1,1.442141310474649e-1,5.721070388969371e-1
1.678256201389248e-3,5.948565796880164e2,-6.390000000000000e0,6.743239972416986e-5,3.791909260292803e-9,1.453661209335629e-4,8.605554617783373e3,1.056565455763562e-8,4.069669227854559e0,4.069669238420214e0,-4.069669217288905e0,-9.999999948076104e-1,1.831808745357081e-8,8.570156292400333e-1,1.429843524418792e-1,5.714921487438087e-1
1.695122956623251e-3,5.889277076584686e2,-6.380000000000000e0,6.860361739581176e-5,3.963775011315872e-9,1.481137008908127e-4,8.471401957067452e3,1.096883419578657e-8,4.069669226805404e0,4.069669237774238e0,-4.069669215836570e0,-9.999999946094715e-1,1.890284968231752e-8,8.582366575692313e-1,1.417633235279190e-1,5.708816334096853e-1
1.712159225565523e-3,5.830578288912948e2,-6.370000000000000e0,6.979337877052387e-5,4.141648833893463e-9,1.508916008905801e-4,8.339391343879166e3,1.138413760966106e-8,4.069669225719573e0,4.069669237103710e0,-4.069669214335436e0,-9.999999944053747e-1,1.950604175608781e-8,8.594489688353275e-1,1.405510116586307e-1,5.702754765702529e-1
1.729366711857156e-3,5.772463563937266e2,-6.360000000000000e0,7.100197012330950e-5,4.325713928711907e-9,1.537006464942235e-4,8.209487447744124e3,1.181194436637114e-8,4.069669224595946e0,4.069669236407891e0,-4.069669212784002e0,-9.999999941951330e-1,2.012823861276877e-8,8.606525960857011e-1,1.393473837860602e-1,5.696736617006728e-1
1.746747136261120e-3,5.714927090136708e2,-6.350000000000000e0,7.222968208993136e-5,4.516159361047554e-9,1.565416650223497e-4,8.081655544817996e3,1.225264644398477e-8,4.069669223433372e0,4.069669235686018e0,-4.069669211180726e0,-9.999999939785543e-1,2.077003298887993e-8,8.618475727581233e-1,1.381524064718436e-1,5.690761720808726e-1
1.764302236834335e-3,5.657963113815958e2,-6.340000000000000e0,7.347680970521913e-5,4.713180086518236e-9,1.594154860040868e-4,7.955861506998255e3,1.270664858895960e-8,4.069669222230658e0,4.069669234937306e0,-4.069669209524010e0,-9.999999937554394e-1,2.143203596758913e-8,8.630339326702603e-1,1.369660458977037e-1,5.684829908007980e-1
1.782033769101492e-3,5.601565938529907e2,-6.330000000000000e0,7.474365252143875e-5,4.916977417883190e-9,1.623229413219697e-4,7.832071791239505e3,1.317436863970781e-8,4.069669220986576e0,4.069669234160944e0,-4.069669207812208e0,-9.999999935255828e-1,2.211487754354106e-8,8.642117100092570e-1,1.357882678758655e-1,5.678941007656169e-1
1.799943506230591e-3,5.545729924514030e2,-6.320000000000000e0,7.603051461444035e-5,5.127758882486851e-9,1.652648657942098e-4,7.710253429068998e3,1.365623793298909e-8,4.069669219699860e0,4.069669233356098e0,-4.069669206043622e0,-9.999999932887725e-1,2.281920720501049e-8,8.653809393214155e-1,1.346190378593773e-1,5.673094847008782e-1
1.818033239210271e-3,5.490449488120395e2,-6.310000000000000e0,7.733770469492491e-5,5.345738645919316e-9,1.682420973311913e-4,7.590374016298151e3,1.415270165719902e-8,4.069669218369202e0,4.069669232521903e0,-4.069669204216501e0,-9.999999930447904e-1,2.354569453391162e-8,8.665416555019635e-1,1.334583209523419e-1,5.667291251576296e-1
1.836304777028907e-3,5.435719101259290e2,-6.300000000000000e0,7.866553618102213e-5,5.571137727502409e-9,1.712554772453770e-4,7.472401702926291e3,1.466421924327092e-8,4.069669216993252e0,4.069669231657471e0,-4.069669202329033e0,-9.999999927934098e-1,2.429502982421011e-8,8.676938937849146e-1,1.323060819200558e-1,5.661530045174834e-1
1.854759946855503e-3,5.381533290846430e2,-6.290000000000000e0,8.001432722519244e-5,5.804183971754241e-9,1.743058507800293e-4,7.356305183233037e3,1.519126480807493e-8,4.069669215570620e0,4.069669230761885e0,-4.069669200379355e0,-9.999999925343981e-1,2.506792471929996e-8,8.688376897330204e-1,1.311622851990550e-1,5.655811049976409e-1
1.873400594222423e-3,5.327886638255613e2,-6.280000000000000e0,8.138440085389593e-5,6.045112635100413e-9,1.773940671210099e-4,7.242053686055495e3,1.573432752486667e-8,4.069669214099870e0,4.069669229834198e0,-4.069669198365543e0,-9.999999922675152e-1,2.586511286892671e-8,8.699730792278231e-1,1.300268949070642e-1,5.650134086558631e-1
1.892228583209940e-3,5.274773778776872e2,-6.270000000000000e0,8.277608497271171e-5,6.294166225279622e-9,1.805209800131522e-4,7.129616965246940e3,1.629391211245444e-8,4.069669212579522e0,4.069669228873434e0,-4.069669196285610e0,-9.999999919925129e-1,2.668735060625317e-8,8.711000984598010e-1,1.288998748528486e-1,5.644498973953993e-1
1.911245796632638e-3,5.222189401080007e2,-6.260000000000000e0,8.418971248030947e-5,6.551594957110705e-9,1.836874479088601e-4,7.018965290313229e3,1.687053925963510e-8,4.069669211008047e0,4.069669227878586e0,-4.069669194137507e0,-9.999999917091348e-1,2.753541764568583e-8,8.722187839186110e-1,1.277811885459715e-1,5.638905529698599e-1
1.930454136227709e-3,5.170128246683420e2,-6.250000000000000e0,8.562562135105907e-5,6.817657033174858e-9,1.868943342597813e-4,6.910069437223604e3,1.746474608920343e-8,4.069669209383870e0,4.069669226848617e0,-4.069669191919124e0,-9.999999914171176e-1,2.841011780209623e-8,8.733291723834322e-1,1.266707992064500e-1,5.633353569880488e-1
1.949855522845121e-3,5.118585109428291e2,-6.240000000000000e0,8.708415466540789e-5,7.092618607866573e-9,1.901425079751268e-4,6.802900679392649e3,1.807708666953558e-8,4.069669207705366e0,4.069669225782452e0,-4.069669189628280e0,-9.999999911161889e-1,2.931227973209088e-8,8.744313009134096e-1,1.255686697743108e-1,5.627842909187366e-1
1.969451896639701e-3,5.067554834957940e2,-6.230000000000000e0,8.856566075201172e-5,7.376754436163196e-9,1.934328435576002e-4,6.697430778829887e3,1.870813248338951e-8,4.069669205970857e0,4.069669224678990e0,-4.069669187262725e0,-9.999999908060672e-1,3.024275769800582e-8,8.755252068381951e-1,1.244747629190472e-1,5.622373360953874e-1
1.989245217265163e-3,5.017032320202389e2,-6.220000000000000e0,9.007049320518420e-5,7.670347746481509e-9,1.967662215502741e-4,6.593631977453869e3,1.935847297158578e-8,4.069669204178616e0,4.069669223537089e0,-4.069669184820143e0,-9.999999904864636e-1,3.120243235532015e-8,8.766109277485937e-1,1.233890410489738e-1,5.616944737208387e-1
2.009237464070060e-3,4.967012512868071e2,-6.210000000000000e0,9.159901099721077e-5,7.973690711474325e-9,2.001435287757829e-4,6.491476988567717e3,2.002871605541132e-8,4.069669202326858e0,4.069669222355574e0,-4.069669182298141e0,-9.999999901570790e-1,3.219221156420386e-8,8.776885014873107e-1,1.223114663204777e-1,5.611556848719217e-1
