a,z,N,t,s,H,K_Psi,U_Psi,rho_Psi,P_Psi,w_Psi,Omega_Psi,Omega_m,Omega_r,q_dec
1.007785429048510e-3,9.912747156050261e2,-6.900000000000000e0,2.675952070840365e-5,9.770027251313088e8,1.935290796903341e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,1.465615363848044e-9,7.825724727419028e-1,2.174275257924819e-1,6.087137606978181e-1
1.017913840995439e-3,9.814014172182584e2,-6.890000000000000e0,2.728041681568529e-5,9.481279308928643e8,1.904414678579130e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,1.513524415948147e-9,7.842691920706455e-1,2.157308064158301e-1,6.078654009376285e-1
1.028144045174730e-3,9.716263597918843e2,-6.880000000000000e0,2.780975592154434e-5,9.201065158393402e8,1.874047019176768e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,1.562973108065408e-9,7.859562923213387e-1,2.140437061156881e-1,6.070218507133842e-1
1.038477064615328e-3,9.619485658120136e2,-6.870000000000000e0,2.834767033758885e-5,8.929132587677102e8,1.844179112440888e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,1.614010196817198e-9,7.876337714241513e-1,2.123662269618385e-1,6.061831110599039e-1
1.048913932627788e-3,9.523670674911842e2,-6.860000000000000e0,2.889429439939709e-5,8.665236838852619e8,1.814802407717186e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,1.666685964627570e-9,7.893016282893961e-1,2.106983700439178e-1,6.053491825219297e-1
1.059455692907610e-3,9.428809066715780e2,-6.850000000000000e0,2.944976449710177e-5,8.409140388008806e8,1.785908507055638e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,1.721052267055098e-9,7.909598627965275e-1,2.090401354824201e-1,6.045200651596321e-1
1.070103399639604e-3,9.334891347292100e2,-6.840000000000000e0,3.001421910643751e-5,8.160612731160207e8,1.757489162369494e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,1.777162581579592e-9,7.926084757830468e-1,2.073915224397906e-1,6.036957585541516e-1
1.080858117603318e-3,9.241908124790585e2,-6.830000000000000e0,3.058779882031953e-5,7.919430176617979e8,1.729536272648809e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,1.835072057892715e-9,7.942474690333072e-1,2.057525291316208e-1,6.028762618132020e-1
1.091720922279511e-3,9.149850100811499e2,-6.820000000000000e0,3.117064638091124e-5,7.685375643746881e8,1.702041881227574e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,1.894837569738441e-9,7.958768452672333e-1,2.041231528379290e-1,6.020615735767083e-1
1.102692899957703e-3,9.058708069475719e2,-6.810000000000000e0,3.176290671215245e-5,7.458238467664629e8,1.674998173103328e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,1.956517768351049e-9,7.974966081289611e-1,2.025033899145213e-1,6.012516920224846e-1
1.113775147844803e-3,8.968472916504176e2,-6.800000000000000e0,3.236472695276919e-5,7.237814209601727e8,1.648397472308220e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,2.020173137539687e-9,7.991067621753888e-1,2.008932358044382e-1,6.004466148719592e-1
1.124968774174837e-3,8.879135618306368e2,-6.790000000000000e0,3.297625648979675e-5,7.023904472894841e8,1.622232239330530e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,2.085866050470003e-9,8.007073128646699e-1,1.992926850494640e-1,5.996463393959330e-1
1.136274898319766e-3,8.790687241078031e2,-6.780000000000000e0,3.359764699260329e-5,6.816316724333882e8,1.596495068585656e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,2.153660828194962e-9,8.022982665446262e-1,1.977017313017129e-1,5.988508624203652e-1
1.147694650901426e-3,8.703118939907722e2,-6.770000000000000e0,3.422905244743542e-5,6.614864120903813e8,1.571178685935607e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,2.223623799988445e-9,8.038796304411079e-1,1.961203673352682e-1,5.980601803321985e-1
1.159229173904591e-3,8.616421957892370e2,-6.760000000000000e0,3.487062919248611e-5,6.419365341666389e8,1.546275946256031e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,2.295823365537057e-9,8.054514126462902e-1,1.945485850578865e-1,5.972742890852085e-1
1.170879620791174e-3,8.530587625261516e2,-6.750000000000000e0,3.552253595348731e-5,6.229644424526532e8,1.521779831049843e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,2.370330059047111e-9,8.070136221069221e-1,1.929863755227479e-1,5.964931842058789e-1
1.182647156615573e-3,8.445607358510367e2,-6.740000000000000e0,3.618493387984459e-5,6.045530607850221e8,1.497683446106592e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,2.447216615325472e-9,8.085662686125288e-1,1.914337289402547e-1,5.957168607993024e-1
1.194532958141175e-3,8.361472659541433e2,-6.730000000000000e0,3.685798658131926e-5,5.866858176771166e8,1.473980019206592e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,2.526558037894936e-9,8.101093627835688e-1,1.898906346898730e-1,5.949453135550993e-1
1.206538213958040e-3,8.278175114814696e2,-6.720000000000000e0,3.754186016526471e-5,5.693466314038910e8,1.450662897869001e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,2.608431669206505e-9,8.116429160595560e-1,1.883570813320123e-1,5.941785367533587e-1
1.218664124601752e-3,8.195706394506283e2,-6.710000000000000e0,3.823672327442579e-5,5.525198955271341e8,1.427725547142975e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,2.692917263012779e-9,8.131669406871485e-1,1.868330566199342e-1,5.934165242705911e-1
1.230911902673481e-3,8.114058251675432e2,-6.700000000000000e0,3.894274712531386e-5,5.361904648505096e8,1.405161547441027e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,2.780097058968933e-9,8.146814497082134e-1,1.853185475116895e-1,5.926592695856991e-1
1.243282772961240e-3,8.033222521439820e2,-6.690000000000000e0,3.966010554715791e-5,5.203436417864746e8,1.382964592413794e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,2.870055859529467e-9,8.161864569478620e-1,1.838135401820822e-1,5.919067657859576e-1
1.255777972562369e-3,7.953191120159054e2,-6.680000000000000e0,4.038897502143848e-5,5.049651631219252e8,1.361128486865397e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,2.962881109211104e-9,8.176819770024734e-1,1.823180200346455e-1,5.911590055730007e-1
1.268398751007239e-3,7.873956044626324e2,-6.670000000000000e0,4.112953472203852e-5,4.900411871879809e8,1.339647144708588e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,3.058662976294513e-9,8.191680252276982e-1,1.808319717136389e-1,5.904159812688250e-1
1.281146370384211e-3,7.795509371268042e2,-6.660000000000000e0,4.188196655598811e-5,4.755582813988652e8,1.318514586958912e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,3.157494437039547e-9,8.206446177264580e-1,1.793553791160474e-1,5.896776848217817e-1
1.294022105465848e-3,7.717843255351499e2,-6.650000000000000e0,4.264645520482880e-5,4.615034101616638e8,1.297724939767122e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,3.259471362491104e-9,8.221117713369351e-1,1.778882254035935e-1,5.889441078125894e-1
1.307027243836388e-3,7.640949930200377e2,-6.640000000000000e0,4.342318816660443e-5,4.478639231434216e8,1.277272432489097e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,3.364692607954985e-9,8.235695036205620e-1,1.764304930147453e-1,5.882152414603332e-1
1.320163086020503e-3,7.564821706418094e2,-6.630000000000000e0,4.421235579848676e-5,4.346275438850009e8,1.257151395792553e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,3.473260105225562e-9,8.250178328500185e-1,1.749821636767212e-1,5.874910766284700e-1
1.333430945613359e-3,7.489450971118824e2,-6.620000000000000e0,4.501415136004707e-5,4.217823587514279e8,1.237356259799760e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,3.585278957649886e-9,8.264567779972276e-1,1.735432184174934e-1,5.867716038308286e-1
1.346832149411974e-3,7.414830187166231e2,-6.610000000000000e0,4.582877105718288e-5,4.093168062093965e8,1.217881552265657e4,-0.000000000000000e0,1.646772956923354e0,1.646772956923354e0,-1.646772956923354e0,-1.000000000000000e0,3.700857538114702e-9,8.278863587213708e-1,1.721136375777717e-1,5.860568132375996e-1
