a,z,N,t,s,H,K_Psi,U_Psi,rho_Psi,P_Psi,w_Psi,Omega_Psi,Omega_m,Omega_r,q_dec
1.091720922279511e-3,9.149850100811499e2,-6.820000000000000e0,2.199161510354131e-5,7.685375643743342e8,2.436007607135859e4,9.007271162422800e8,9.111559506180955e8,9.111559506180955e8,-1.042883437581551e7,-1.144571834134533e-2,5.118163799691606e-1,3.885340401574911e-1,9.964957987334826e-2,5.410376307452536e-1
1.102692899957703e-3,9.058708069475719e2,-6.810000000000000e0,2.240530186381795e-5,7.458238467660208e8,2.398761457771043e4,8.743802738869194e8,8.845312970632851e8,8.845312970632851e8,-1.015102317636573e7,-1.147616054973744e-2,5.124102693196350e-1,3.888511571368989e-1,9.873857354346617e-2,5.405485329946635e-1
1.113775147844803e-3,8.968472916504176e2,-6.800000000000000e0,2.282541101103771e-5,7.237814209596368e8,2.362096305642283e4,8.488048082494874e8,8.586854207718107e8,8.586854207718107e8,-9.880612522323251e6,-1.150667320453891e-2,5.130003173938937e-1,3.891647403339877e-1,9.783494227211857e-2,5.400630806269446e-1
1.124968774174837e-3,8.879135618306368e2,-6.790000000000000e0,2.325204018013452e-5,7.023904472890233e8,2.326002831061201e4,8.239781159087787e8,8.335955211811857e8,8.335955211811857e8,-9.617405272407055e6,-1.153725641277370e-2,5.135865477624435e-1,3.894748090947537e-1,9.693864314280287e-2,5.395812520338716e-1
1.136274898319766e-3,8.790687241078031e2,-6.780000000000000e0,2.368528847322297e-5,6.816316724328828e8,2.290471869427155e4,7.998782562955545e8,8.092394658324161e8,8.092394658324161e8,-9.361209536861539e6,-1.156791028133086e-2,5.141689840325466e-1,3.897813827837593e-1,9.604963318369400e-2,5.391030255767495e-1
1.147694650901426e-3,8.703118939907722e2,-6.770000000000000e0,2.412525648154727e-5,6.614864120898321e8,2.255494408533145e4,7.764839322449394e8,7.855957707825549e8,7.855957707825549e8,-9.111838537615418e6,-1.159863491696100e-2,5.147476498457365e-1,3.900844807800895e-1,9.516786937417389e-2,5.386283795897002e-1
1.159229173904591e-3,8.616421957892370e2,-6.760000000000000e0,2.457204630775909e-5,6.419365341660473e8,2.221061585921596e4,7.537744711205739e8,7.626435815927438e8,7.626435815927438e8,-8.869110472169876e6,-1.162943042626441e-2,5.153225688758301e-1,3.903841224729906e-1,9.429330865117926e-2,5.381572923828515e-1
1.170879620791174e-3,8.530587625261516e2,-6.750000000000000e0,2.502576158852473e-5,6.229644424520166e8,2.187164686281692e4,7.317298064840349e8,7.403626548650534e8,7.403626548650534e8,-8.632848381018519e6,-1.166029691569470e-2,5.158937648241938e-1,3.906803272598142e-1,9.342590791599206e-2,5.376897422457876e-1
1.182647156615573e-3,8.445607358510367e2,-6.740000000000000e0,2.548650751746978e-5,6.045530607843335e8,2.153795138896252e4,7.103304603055652e8,7.187333403241956e8,7.187333403241956e8,-8.402880018630385e6,-1.169123449155729e-2,5.164612614159586e-1,3.909731145433033e-1,9.256562404073819e-2,5.372257074508398e-1
1.194532958141175e-3,8.361472659541433e2,-6.730000000000000e0,2.595439086846641e-5,5.866858176763661e8,2.120944515135704e4,6.895575256980808e8,6.977365634259613e8,6.977365634259613e8,-8.179037727880478e6,-1.172224326000704e-2,5.170250823966051e-1,3.912625037286805e-1,9.171241387471456e-2,5.367651662562900e-1
1.206538213958040e-3,8.278175114814696e2,-6.720000000000000e0,2.642952001925846e-5,5.693466314030669e8,2.088604525997539e4,6.693926501580657e8,6.773538084758881e8,6.773538084758881e8,-7.961158317822456e6,-1.175332332704504e-2,5.175852515285913e-1,3.915485142207991e-1,9.086623425060979e-2,5.363080969095169e-1
1.218664124601752e-3,8.195706394506283e2,-6.710000000000000e0,2.691200497545361e-5,5.525198955262207e8,2.056767019690114e4,6.498180192981324e8,6.575671022428477e8,6.575671022428477e8,-7.749082944715261e6,-1.178447479851785e-2,5.181417925878836e-1,3.918311654214731e-1,9.002704199064333e-2,5.358544776501055e-1
1.230911902673481e-3,8.114058251675432e2,-6.700000000000000e0,2.740195739491196e-5,5.361904648497381e8,2.025423979262439e4,6.308163410598570e8,6.383589980561019e8,6.383589980561019e8,-7.542656996244907e6,-1.181569778011027e-2,5.186947293615849e-1,3.921104767260132e-1,8.919479391240188e-2,5.354042867127924e-1
1.243282772961240e-3,8.033222521439820e2,-6.690000000000000e0,2.789949061240986e-5,5.203436417856863e8,1.994567520272820e4,6.123708303851002e8,6.197125603638774e8,6.197125603638774e8,-7.341729978777170e6,-1.184699237734721e-2,5.192440856437089e-1,3.923864675213620e-1,8.836944683492902e-2,5.349575023305588e-1
1.255777972562369e-3,7.953191120159054e2,-6.680000000000000e0,2.840471966470850e-5,5.049651631211187e8,1.964189888497425e4,5.944651943348986e8,6.016113497424850e8,6.016113497424850e8,-7.146155407586455e6,-1.187835869560194e-2,5.197898852298125e-1,3.926591571852739e-1,8.755095758491353e-2,5.345141027377984e-1
1.268398751007239e-3,7.873956044626324e2,-6.670000000000000e0,2.891776131601959e-5,4.900411871871533e8,1.934283457691242e4,5.770836176582583e8,5.840394083584065e8,5.840394083584065e8,-6.955790700148225e6,-1.190979684007842e-2,5.203321519169799e-1,3.929285650812232e-1,8.673928300179697e-2,5.340740661728598e-1
1.281146370384211e-3,7.795509371268042e2,-6.660000000000000e0,2.943873408384432e-5,4.755582813980111e8,1.904840727380554e4,5.602107487738882e8,5.669812458460474e8,5.669812458460474e8,-6.770497072159171e6,-1.194130691581563e-2,5.208709094995673e-1,3.931947105568632e-1,8.593437994356941e-2,5.336373708810029e-1
1.294022105465848e-3,7.717843255351499e2,-6.650000000000000e0,2.996775826518710e-5,4.615034101607752e8,1.875854320697646e4,5.438316861663498e8,5.504218256027071e8,5.504218256027071e8,-6.590139436357379e6,-1.197288902768567e-2,5.214061817661305e-1,3.934576129416175e-1,8.513620529225208e-2,5.332039951171734e-1
1.307027243836388e-3,7.640949930200377e2,-6.640000000000000e0,3.050495596315882e-5,4.478639231424876e8,1.847316982254602e4,5.279319651816266e8,5.343465514856634e8,5.343465514856634e8,-6.414586304036736e6,-1.200454328038991e-2,5.219379924964155e-1,3.937172915443141e-1,8.434471595927030e-2,5.327739171487307e-1
1.320163086020503e-3,7.564821706418094e2,-6.630000000000000e0,3.105045111398153e-5,4.346275438840075e8,1.819221576055472e4,5.124975452103630e8,5.187412548995501e8,5.187412548995501e8,-6.243709689187109e6,-1.203626977845851e-2,5.224663654584055e-1,3.939737656508724e-1,8.355986889072202e-2,5.323471152581190e-1
1.333430945613359e-3,7.489450971118824e2,-6.620000000000000e0,3.160436951439809e-5,4.217823587503576e8,1.791561083445997e4,4.975147972473494e8,5.035921822625358e8,5.035921822625358e8,-6.077385015186310e6,-1.206806862624810e-2,5.229913244054252e-1,3.942270545220310e-1,8.278162107254373e-2,5.319235677454865e-1
1.346832149411974e-3,7.414830187166231e2,-6.610000000000000e0,3.216683884948933e-5,4.093168062084876e8,1.764328601101229e4,4.829704918172286e8,4.888859828412173e8,4.888859828412173e8,-5.915491023988724e6,-1.209993992793612e-2,5.235128930737947e-1,3.944771773907205e-1,8.200992953548493e-2,5.315032529312034e-1
1.360368037547894e-3,7.340951892419727e2,-6.600000000000000e0,3.273798872090645e-5,3.972196664225996e8,1.737517339050159e4,4.688517872554494e8,4.746096969431925e8,4.746096969431925e8,-5.757909687743187e6,-1.213188378751640e-2,5.240310951810480e-1,3.947241534590513e-1,8.124475135990061e-2,5.310861491582777e-1
1.374039963621212e-3,7.267808698988284e2,-6.590000000000000e0,3.331795067551211e-5,3.854800511478403e8,1.711120618725508e4,4.551462183225886e8,4.607507444452331e8,4.607507444452331e8,-5.604526122644544e6,-1.216390030881598e-2,5.245459544184981e-1,3.949680019000885e-1,8.048604368141357e-2,5.306722347952981e-1
1.387849294835929e-3,7.195393292491600e2,-6.580000000000000e0,3.390685823447030e-5,3.740873939380012e8,1.685131871065694e4,4.418416851707888e8,4.472969136760693e8,4.472969136760693e8,-5.455228505280495e6,-1.219598959547297e-2,5.250574944532385e-1,3.952087418518977e-1,7.973376369486374e-2,5.302614882383663e-1
1.401797412136674e-3,7.123698431328683e2,-6.570000000000000e0,3.450484692275608e-5,3.630314406325336e8,1.659544634639621e4,4.289264426223172e8,4.342363506133924e8,4.342363506133924e8,-5.309907991075218e6,-1.222815175094061e-2,5.255657389240761e-1,3.954463924167092e-1,7.898786865921463e-2,5.298538879136188e-1
1.415885710346803e-3,7.052716945953658e2,-6.560000000000000e0,3.511205429910846e-5,3.523022401271083e8,1.634352553807740e4,4.163890897656422e8,4.215575484005793e8,4.215575484005793e8,-5.168458634937108e6,-1.226038687848585e-2,5.260707114389620e-1,3.956809726589282e-1,7.824831590210980e-2,5.294494122795321e-1
1.430115598307874e-3,6.982441738158852e2,-6.550000000000000e0,3.572861998642953e-5,3.418901354169543e8,1.609549376916054e4,4.042185598569208e8,4.092493371709409e8,4.092493371709409e8,-5.030777314020097e6,-1.229269508118658e-2,5.265724355724847e-1,3.959125016031836e-1,7.751506282433165e-2,5.290480398291904e-1
1.444488499020543e-3,6.912865780364916e2,-6.540000000000000e0,3.635468570262832e-5,3.317857549048961e8,1.585128954522427e4,3.924041105179016e8,3.973008741704437e8,3.973008741704437e8,-4.896763652542114e6,-1.232507646192937e-2,5.270709348634056e-1,3.961409982324329e-1,7.678806690416140e-2,5.286497490925022e-1
1.459005849786858e-3,6.843982114918092e2,-6.530000000000000e0,3.699039529194539e-5,3.219800039662870e8,1.561085237654617e4,3.809353142215630e8,3.857016341701698e8,3.857016341701698e8,-4.766319948606789e6,-1.235753112340698e-2,5.275662328122579e-1,3.963664814860978e-1,7.606728570164442e-2,5.282545186383685e-1
1.473669102353996e-3,6.775783853394423e2,-6.520000000000000e0,3.763589475676958e-5,3.124640567632405e8,1.537412276099449e4,3.698020490570269e8,3.744414001600021e8,3.744414001600021e8,-4.639351102975190e6,-1.239005916811753e-2,5.280583528789931e-1,3.965889702582498e-1,7.535267686275710e-2,5.278623270767946e-1
1.488479723059429e-3,6.708264175910939e2,-6.510000000000000e0,3.829133228981802e-5,3.032293483041573e8,1.514104216726900e4,3.589944897694854e8,3.635102543192639e8,3.635102543192639e8,-4.515764549778461e6,-1.242266069834819e-2,5.285473184834215e-1,3.968084833935301e-1,7.464419812304839e-2,5.274731530607124e-1
1.503439192977572e-3,6.641416330443619e2,-6.500000000000000e0,3.895685830688752e-5,2.942675667257898e8,1.491155301828368e4,3.485030990489143e8,3.528985692378300e8,3.528985692378300e8,-4.395470188915789e6,-1.245533581620595e-2,5.290331529959703e-1,3.970250396912942e-1,7.394180731273560e-2,5.270869752886613e-1
1.518549008067883e-3,6.575233632152207e2,-6.490000000000000e0,3.963262548010574e-5,2.855706458197728e8,1.468559867505626e4,3.383186190936206e8,3.425969994140909e8,3.425969994140909e8,-4.278380320470333e6,-1.248808462358753e-2,5.295158797414981e-1,3.972386578988749e-1,7.324546235962706e-2,5.267037725061958e-1
1.533810679324463e-3,6.509709462711725e2,-6.480000000000000e0,4.031878877164407e-5,2.771307577702093e8,1.446312342075858e4,3.284320634099161e8,3.325964729906578e8,3.325964729906578e8,-4.164409580741704e6,-1.252090722218413e-2,5.299955219954041e-1,3.974493567113964e-1,7.255512129319942e-2,5.263235235079837e-1
1.549225732927156e-3,6.444837269650616e2,-6.470000000000000e0,4.101550546792677e-5,2.689403061081070e8,1.424407244507890e4,3.188347088550573e8,3.228881837350700e8,3.228881837350700e8,-4.053474880012751e6,-1.255380371348191e-2,5.304721029815312e-1,3.976571547701655e-1,7.187074224830321e-2,5.259462071396894e-1
1.564795710394167e-3,6.380610565695528e2,-6.460000000000000e0,4.172293521435891e-5,2.609919188740461e8,1.402839182886238e4,3.095180879137238e8,3.134635832556964e8,3.134635832556964e8,-3.945495341972649e6,-1.258677419875676e-2,5.309456458701115e-1,3.978620706611095e-1,7.119228346877890e-2,5.255718022998190e-1
1.580522168736217e-3,6.317022928122535e2,-6.450000000000000e0,4.244124005057869e-5,2.532784419829125e8,1.381602852902391e4,3.004739812011621e8,3.043143734459170e8,3.043143734459170e8,-3.840392244754910e6,-1.261981877907392e-2,5.314161737757632e-1,3.980641229132529e-1,7.051970331098383e-2,5.252002879415132e-1
1.596406680612249e-3,6.254067998114887e2,-6.440000000000000e0,4.317058444623171e-5,2.457929327847413e8,1.360693036372889e4,2.916944101863570e8,2.954324991499025e8,2.954324991499025e8,-3.738088963545442e6,-1.265293755528474e-2,5.318837097555400e-1,3.982633299972276e-1,6.985296024723235e-2,5.248316430743012e-1
1.612450834486684e-3,6.191739480127129e2,-6.430000000000000e0,4.391113533727499e-5,2.385286538158642e8,1.340104599783660e4,2.831716301287580e8,2.868101410434782e8,2.868101410434782e8,-3.638510914720178e6,-1.268613062802615e-2,5.323482768070210e-1,3.984597103238302e-1,6.919201286914888e-2,5.244658467658068e-1
1.628656234788281e-3,6.130031141255517e2,-6.420000000000000e0,4.466306216282949e-5,2.314790667366961e8,1.319832492863072e4,2.748981232245888e8,2.784397087260851e8,2.784397087260851e8,-3.541585501496315e6,-1.271939809770573e-2,5.328098978685327e-1,3.986532822408380e-1,6.853681989062929e-2,5.241028781432331e-1
1.645024502070575e-3,6.068936810614740e2,-6.410000000000000e0,4.542653690256308e-5,2.246378264423006e8,1.299871747170746e4,2.668665919467929e8,2.703138340077384e8,2.703138340077384e8,-3.447242060945421e6,-1.275274006452343e-2,5.332685958127428e-1,3.988440640355521e-1,6.788734015170521e-2,5.237427163953929e-1
1.661557273173934e-3,6.008450378720822e2,-6.400000000000000e0,4.620173411465252e-5,2.179987753541822e8,1.280217474721857e4,2.590699525888328e8,2.624253644013480e8,2.624253644013480e8,-3.355411812515169e6,-1.278615662845561e-2,5.337243934476649e-1,3.990320739311073e-1,6.724353262122788e-2,5.233853407740403e-1
1.678256201389248e-3,5.948565796880164e2,-6.390000000000000e0,4.698883097430286e-5,2.115559378781976e8,1.260864866632019e4,2.515013289949179e8,2.547673568028049e8,2.547673568028049e8,-3.266027807886988e6,-1.281964788925039e-2,5.341773135151500e-1,3.992173300849944e-1,6.660535639985551e-2,5.230307305953934e-1
1.695122956623251e-3,5.889277076584686e2,-6.380000000000000e0,4.778800731283833e-5,2.053035150256893e8,1.241809191785191e4,2.441540464735444e8,2.473330713557070e8,2.473330713557070e8,-3.179024882162631e6,-1.285321394643035e-2,5.346273786887642e-1,3.993998505881821e-1,6.597277072305387e-2,5.226788652416681e-1
1.712159225565523e-3,5.830578288912948e2,-6.370000000000000e0,4.859944565737794e-5,1.992358791940002e8,1.223045795525672e4,2.370216258901205e8,2.401159654964759e8,2.401159654964759e8,-3.094339606355399e6,-1.288685489928743e-2,5.350746115721609e-1,3.995796534638879e-1,6.534573496395127e-2,5.223297241625413e-1
1.729366711857156e-3,5.772463563937266e2,-6.360000000000000e0,4.942333127108596e-5,1.933475691012538e8,1.204570098373170e4,2.300977779329407e8,2.331096881740886e8,2.331096881740886e8,-3.011910241147846e6,-1.292057084688181e-2,5.355190346974863e-1,3.997567566664004e-1,6.472420863611344e-2,5.219832868765628e-1
1.746747136261120e-3,5.714927090136708e2,-6.350000000000000e0,5.025985219405174e-5,1.876332848708297e8,1.186377594760458e4,2.233763975474086e8,2.263080742392898e8,2.263080742392898e8,-2.931676691881269e6,-1.295436188804033e-2,5.359606705238384e-1,3.999311780799207e-1,6.410815139624085e-2,5.216395329725365e-1
1.764302236834335e-3,5.657963113815958e2,-6.340000000000000e0,5.110919928485222e-5,1.820878832611197e8,1.168463851793257e4,2.168515585335762e8,2.197051389983197e8,2.197051389983197e8,-2.853580464743495e6,-1.298822812135181e-2,5.363995414357575e-1,4.001029355174548e-1,6.349752304678773e-2,5.212984421108600e-1
1.782033769101492e-3,5.601565938529907e2,-6.330000000000000e0,5.197156626248288e-5,1.767063730373024e8,1.150824508033670e4,2.105175083034222e8,2.132950729275619e8,2.132950729275619e8,-2.777564624139696e6,-1.302216964516101e-2,5.368356697432177e-1,4.002720467184733e-1,6.289228353830892e-2,5.209599940247001e-1
1.799943506230591e-3,5.545729924514030e2,-6.320000000000000e0,5.284714974914095e-5,1.714839104771072e8,1.133455272300245e4,2.043686627886669e8,2.070722365398252e8,2.070722365398252e8,-2.703573751158267e6,-1.305618655757501e-2,5.372690776778638e-1,4.004385293498850e-1,6.229239297225129e-2,5.206241685214579e-1
1.818033239210271e-3,5.490449488120395e2,-6.310000000000000e0,5.373614931360496e-5,1.664157950110731e8,1.116351922491795e4,1.983996014999576e8,2.010311554031245e8,2.010311554031245e8,-2.631553903166920e6,-1.309027895646275e-2,5.376997873913866e-1,4.006024010052394e-1,6.169781160337407e-2,5.202909454840114e-1
1.836304777028907e-3,5.435719101259290e2,-6.300000000000000e0,5.463876751524602e-5,1.614974649931635e8,1.099510304434535e4,1.926050627327926e8,1.951665153072992e8,1.951665153072992e8,-2.561452574506670e6,-1.312444693944315e-2,5.381278209562029e-1,4.007636792020011e-1,6.110849984179612e-2,5.199603048717312e-1
1.854759946855503e-3,5.381533290846430e2,-6.290000000000000e0,5.555520994866077e-5,1.567244935943483e8,1.082926330745890e4,1.869799389117088e8,1.894731575699128e8,1.894731575699128e8,-2.493218658204049e6,-1.315869060388719e-2,5.385532003633081e-1,4.009223813813313e-1,6.052441825536051e-2,5.196322267217093e-1
1.873400594222423e-3,5.327886638255613e2,-6.280000000000000e0,5.648568528898987e-5,1.520925848181560e8,1.066595979719207e4,1.815192720717805e8,1.839460744804921e8,1.839460744804921e8,-2.426802408711553e6,-1.319301004691420e-2,5.389759475210174e-1,4.010785249071713e-1,5.994552757181137e-2,5.193066911498712e-1
1.892228583209940e-3,5.274773778776872e2,-6.270000000000000e0,5.743040533792337e-5,1.475975696339884e8,1.050515294227979e4,1.762182494726861e8,1.785804048783275e8,1.785804048783275e8,-2.362155405641377e6,-1.322740536539146e-2,5.393960842537414e-1,4.012321270653582e-1,5.937178868090050e-2,5.189836783520565e-1
1.911245796632638e-3,5.222189401080007e2,-6.260000000000000e0,5.838958507038610e-5,1.432354022247117e8,1.034680380649193e4,1.710721993414467e8,1.733714298599111e8,1.733714298599111e8,-2.299230518464416e6,-1.326187665593037e-2,5.398136323008073e-1,4.013832050627668e-1,5.880316263642596e-2,5.186631686050680e-1
1.930454136227709e-3,5.170128246683420e2,-6.250000000000000e0,5.936344268191239e-5,1.390021563451465e8,1.019087407805456e4,1.660765867400567e8,1.683145686122069e8,1.683145686122069e8,-2.237981872150272e6,-1.329642401488451e-2,5.402286133153125e-1,4.015317760264862e-1,5.823961065820134e-2,5.183451422676808e-1
1.949855522845121e-3,5.118585109428291e2,-6.240000000000000e0,6.035219963672974e-5,1.348940217886606e8,1.003732605926519e4,1.612270095549097e8,1.634053743686388e8,1.634053743686388e8,-2.178364813729078e6,-1.333104753834313e-2,5.406410488638812e-1,4.016778570022694e-1,5.768109413384945e-2,5.180295797815486e-1
1.969451896639701e-3,5.067554834957940e2,-6.230000000000000e0,6.135608071655749e-5,1.309073009574995e8,9.886122656275680e3,1.565191946030630e8,1.586395304827974e8,1.586395304827974e8,-2.120335879734367e6,-1.336574732212970e-2,5.410509604253019e-1,4.018214649540178e-1,5.712757462068035e-2,5.177164616721797e-1
1.989245217265163e-3,5.017032320202389e2,-6.220000000000000e0,6.237531407012207e-5,1.270384055331169e8,9.737227369024622e3,1.519489938511158e8,1.540128466156091e8,1.540128466156091e8,-2.063852764493316e6,-1.340052346181453e-2,5.414583693865243e-1,4.019626167656433e-1,5.657901384783239e-2,5.174057685500766e-1
2.009237464070060e-3,4.967012512868071e2,-6.210000000000000e0,6.341013126343306e-5,1.232838532484682e8,9.590604281416257e3,1.475123807492028e8,1.495212550385162e8,1.495212550385162e8,-2.008874289313376e6,-1.343537605269496e-2,5.418632970452922e-1,4.021013292371857e-1,5.603537371752204e-2,5.170974811113263e-1
2.029430636295734e-3,4.917490410932563e2,-6.200000000000000e0,6.446076733078945e-5,1.196402647530451e8,9.446218051617092e3,1.432054466693971e8,1.451608070418480e8,1.451608070418480e8,-1.955360372450978e6,-1.347030518979730e-2,5.422657646079666e-1,4.022376190851918e-1,5.549661630684154e-2,5.167915801385483e-1
2.049826753276237e-3,4.868461062144401e2,-6.190000000000000e0,6.552746082654980e-5,1.161043605712330e8,9.304033902534205e3,1.390243974493754e8,1.409276694492657e8,1.409276694492657e8,-1.903271999890327e6,-1.350531096787566e-2,5.426657931885979e-1,4.023715029420601e-1,5.496270386934203e-2,5.164880465017099e-1
2.070427854640261e-3,4.819919563527855e2,-6.180000000000000e0,6.661045387765264e-5,1.126729581505622e8,9.164017612458705e3,1.349655500374681e8,1.368181212343687e8,1.368181212343687e8,-1.852571196900517e6,-1.354039348140934e-2,5.430634038080260e-1,4.025029973554190e-1,5.443359883655508e-2,5.161868611589060e-1
2.091236000515110e-3,4.771861060892608e2,-6.170000000000000e0,6.770999223692064e-5,1.093429689971940e8,9.026135505871098e3,1.310253292361124e8,1.328285502364627e8,1.328285502364627e8,-1.803221000350267e6,-1.357555282460099e-2,5.434586173930162e-1,4.026321187875300e-1,5.390926381945384e-2,5.158880051571211e-1
2.112253271732714e-3,4.724280748348348e2,-6.160000000000000e0,6.882632533733581e-5,1.061113958960685e8,8.890354444405937e3,1.272002645408285e8,1.289554499725884e8,1.289554499725884e8,-1.755185431759939e6,-1.361078909137248e-2,5.438514547754273e-1,4.027588836147167e-1,5.338966160985594e-2,5.155914596329514e-1
2.133481770037708e-3,4.677173867824170e2,-6.150000000000000e0,6.995970634682589e-5,1.029753302133517e8,8.756641817975889e3,1.234869870720783e8,1.251954165431523e8,1.251954165431523e8,-1.708429471073970e6,-1.364610237536223e-2,5.442419366917534e-1,4.028833081265181e-1,5.287475518172864e-2,5.152972058132732e-1
